src,dst,exp,seed,spazio,terna,ratio,in_domain,metodo,bal_acc,n_target,unseen_proto_h,unseen_state_h,roc_auc_target,frazione_attacchi,budget,normali
ton,ton,ton->ton,49,ricco,ton+bot+unsw,1.0,True,non adattato,0.9718281955354093,42209,0.0,0.0,0.9926105839982613,0.7630837025278969,,
ton,bot,ton->bot,49,ricco,ton+bot+unsw,1.0,False,non adattato,0.46169439727463313,200477,0.00027933378891344145,0.0,0.4584567400419287,0.9976206746908622,,
ton,bot,ton->bot,49,ricco,ton+bot+unsw,1.0,False,8 etichette,0.7783263433127723,200477,0.00027933378891344145,0.0,,,8.0,1.0
ton,bot,ton->bot,49,ricco,ton+bot+unsw,1.0,False,rifit completo n=8,0.7931102956250528,200477,0.00027933378891344145,0.0,,,8.0,
ton,bot,ton->bot,49,ricco,ton+bot+unsw,1.0,False,32 etichette,0.7783038356239335,200477,0.00027933378891344145,0.0,,,32.0,1.0
ton,bot,ton->bot,49,ricco,ton+bot+unsw,1.0,False,rifit completo n=32,0.7966708736913045,200477,0.00027933378891344145,0.0,,,32.0,
ton,bot,ton->bot,49,ricco,ton+bot+unsw,1.0,False,128 etichette,0.7474567201012979,200477,0.00027933378891344145,0.0,,,128.0,1.0
ton,bot,ton->bot,49,ricco,ton+bot+unsw,1.0,False,rifit completo n=128,0.7721322367434413,200477,0.00027933378891344145,0.0,,,128.0,
ton,unsw,ton->unsw,49,ricco,ton+bot+unsw,1.0,False,non adattato,0.2139120585606313,257673,0.1626712926849146,0.0,0.2782307770061606,0.6390774353541117,,
ton,unsw,ton->unsw,49,ricco,ton+bot+unsw,1.0,False,8 etichette,0.6940114572949749,257673,0.1626712926849146,0.0,,,8.0,3.0
ton,unsw,ton->unsw,49,ricco,ton+bot+unsw,1.0,False,rifit completo n=8,0.6514817306612428,257673,0.1626712926849146,0.0,,,8.0,
ton,unsw,ton->unsw,49,ricco,ton+bot+unsw,1.0,False,32 etichette,0.7693786001533813,257673,0.1626712926849146,0.0,,,32.0,14.0
ton,unsw,ton->unsw,49,ricco,ton+bot+unsw,1.0,False,rifit completo n=32,0.7272959492887816,257673,0.1626712926849146,0.0,,,32.0,
ton,unsw,ton->unsw,49,ricco,ton+bot+unsw,1.0,False,128 etichette,0.75103606173615,257673,0.1626712926849146,0.0,,,128.0,48.0
ton,unsw,ton->unsw,49,ricco,ton+bot+unsw,1.0,False,rifit completo n=128,0.7674799981757745,257673,0.1626712926849146,0.0,,,128.0,
ton,ton,ton->ton,50,ricco,ton+bot+unsw,1.0,True,non adattato,0.9702902899810611,42209,0.0,0.0,0.9915432643050078,0.7630837025278969,,
ton,bot,ton->bot,50,ricco,ton+bot+unsw,1.0,False,non adattato,0.5411251153039832,200477,0.0002992862024072587,0.0,0.4619127620545073,0.9976206746908622,,
ton,bot,ton->bot,50,ricco,ton+bot+unsw,1.0,False,8 etichette,,200477,0.0002992862024072587,0.0,,,8.0,0.0
ton,bot,ton->bot,50,ricco,ton+bot+unsw,1.0,False,32 etichette,,200477,0.0002992862024072587,0.0,,,32.0,0.0
ton,bot,ton->bot,50,ricco,ton+bot+unsw,1.0,False,128 etichette,,200477,0.0002992862024072587,0.0,,,128.0,0.0
ton,unsw,ton->unsw,50,ricco,ton+bot+unsw,1.0,False,non adattato,0.22360785548995143,257673,0.1626712926849146,0.0,0.2768055486177265,0.6390774353541117,,
ton,unsw,ton->unsw,50,ricco,ton+bot+unsw,1.0,False,8 etichette,0.5411826131773669,257673,0.1626712926849146,0.0,,,8.0,1.0
ton,unsw,ton->unsw,50,ricco,ton+bot+unsw,1.0,False,rifit completo n=8,0.5774854324025742,257673,0.1626712926849146,0.0,,,8.0,
ton,unsw,ton->unsw,50,ricco,ton+bot+unsw,1.0,False,32 etichette,0.6652761267745175,257673,0.1626712926849146,0.0,,,32.0,9.0
ton,unsw,ton->unsw,50,ricco,ton+bot+unsw,1.0,False,rifit completo n=32,0.764084529690567,257673,0.1626712926849146,0.0,,,32.0,
ton,unsw,ton->unsw,50,ricco,ton+bot+unsw,1.0,False,128 etichette,0.775308923862406,257673,0.1626712926849146,0.0,,,128.0,43.0
ton,unsw,ton->unsw,50,ricco,ton+bot+unsw,1.0,False,rifit completo n=128,0.7949919120653035,257673,0.1626712926849146,0.0,,,128.0,
ton,ton,ton->ton,51,ricco,ton+bot+unsw,1.0,True,non adattato,0.969569160793567,42209,0.0,0.0,0.9930170154304696,0.7630837025278969,,
ton,bot,ton->bot,51,ricco,ton+bot+unsw,1.0,False,non adattato,0.4748905136268344,200477,0.0002543932720461699,0.0,0.40105052410901465,0.9976206746908622,,
ton,bot,ton->bot,51,ricco,ton+bot+unsw,1.0,False,8 etichette,0.7631835300553791,200477,0.0002543932720461699,0.0,,,8.0,4.0
ton,bot,ton->bot,51,ricco,ton+bot+unsw,1.0,False,rifit completo n=8,0.8693219583207732,200477,0.0002543932720461699,0.0,,,8.0,
ton,bot,ton->bot,51,ricco,ton+bot+unsw,1.0,False,32 etichette,0.7619757137004023,200477,0.0002543932720461699,0.0,,,32.0,12.0
ton,bot,ton->bot,51,ricco,ton+bot+unsw,1.0,False,rifit completo n=32,0.8661932322264485,200477,0.0002543932720461699,0.0,,,32.0,
ton,bot,ton->bot,51,ricco,ton+bot+unsw,1.0,False,128 etichette,0.8501517008897419,200477,0.0002543932720461699,0.0,,,128.0,12.0
ton,bot,ton->bot,51,ricco,ton+bot+unsw,1.0,False,rifit completo n=128,0.8621619248841748,200477,0.0002543932720461699,0.0,,,128.0,
ton,unsw,ton->unsw,51,ricco,ton+bot+unsw,1.0,False,non adattato,0.21491880418730142,257673,0.1626712926849146,0.0,0.2691718405240911,0.6390774353541117,,
ton,unsw,ton->unsw,51,ricco,ton+bot+unsw,1.0,False,8 etichette,,257673,0.1626712926849146,0.0,,,8.0,0.0
ton,unsw,ton->unsw,51,ricco,ton+bot+unsw,1.0,False,32 etichette,0.7346710517415436,257673,0.1626712926849146,0.0,,,32.0,8.0
ton,unsw,ton->unsw,51,ricco,ton+bot+unsw,1.0,False,rifit completo n=32,0.749229686118781,257673,0.1626712926849146,0.0,,,32.0,
ton,unsw,ton->unsw,51,ricco,ton+bot+unsw,1.0,False,128 etichette,0.7631227363440867,257673,0.1626712926849146,0.0,,,128.0,46.0
ton,unsw,ton->unsw,51,ricco,ton+bot+unsw,1.0,False,rifit completo n=128,0.80477294464955,257673,0.1626712926849146,0.0,,,128.0,
bot,ton,bot->ton,42,ricco,ton+bot+unsw,1.0,False,non adattato,0.5272723416106257,211043,0.0,0.212525409513701,0.6389158555168495,0.7630814573333397,,
bot,ton,bot->ton,42,ricco,ton+bot+unsw,1.0,False,8 etichette,0.7377907728551252,211043,0.0,0.212525409513701,,,8.0,1.0
bot,ton,bot->ton,42,ricco,ton+bot+unsw,1.0,False,rifit completo n=8,0.5569238982335473,211043,0.0,0.212525409513701,,,8.0,
bot,ton,bot->ton,42,ricco,ton+bot+unsw,1.0,False,32 etichette,0.8142994525211226,211043,0.0,0.212525409513701,,,32.0,6.0
bot,ton,bot->ton,42,ricco,ton+bot+unsw,1.0,False,rifit completo n=32,0.8521681573822868,211043,0.0,0.212525409513701,,,32.0,
bot,ton,bot->ton,42,ricco,ton+bot+unsw,1.0,False,128 etichette,0.8629162657390446,211043,0.0,0.212525409513701,,,128.0,32.0
bot,ton,bot->ton,42,ricco,ton+bot+unsw,1.0,False,rifit completo n=128,0.9496669435849334,211043,0.0,0.212525409513701,,,128.0,
bot,bot,bot->bot,42,ricco,ton+bot+unsw,1.0,True,non adattato,0.9952645138425049,733705,0.0,0.0,0.9990559877290314,0.9998705201681874,,
bot,unsw,bot->unsw,42,ricco,ton+bot+unsw,1.0,False,non adattato,0.33695496000578273,257673,0.0,0.0,0.2883868599085486,0.6390774353541117,,
bot,unsw,bot->unsw,42,ricco,ton+bot+unsw,1.0,False,8 etichette,0.7720017216746131,257673,0.0,0.0,,,8.0,3.0
bot,unsw,bot->unsw,42,ricco,ton+bot+unsw,1.0,False,rifit completo n=8,0.746886491771549,257673,0.0,0.0,,,8.0,
bot,unsw,bot->unsw,42,ricco,ton+bot+unsw,1.0,False,32 etichette,0.7533294161362812,257673,0.0,0.0,,,32.0,8.0
bot,unsw,bot->unsw,42,ricco,ton+bot+unsw,1.0,False,rifit completo n=32,0.7571930011534851,257673,0.0,0.0,,,32.0,
bot,unsw,bot->unsw,42,ricco,ton+bot+unsw,1.0,False,128 etichette,0.7809556061780158,257673,0.0,0.0,,,128.0,48.0
bot,unsw,bot->unsw,42,ricco,ton+bot+unsw,1.0,False,rifit completo n=128,0.8048099112859591,257673,0.0,0.0,,,128.0,
bot,ton,bot->ton,43,ricco,ton+bot+unsw,1.0,False,non adattato,0.5842038946740933,211043,0.0,0.212525409513701,0.706149244487497,0.7630814573333397,,
bot,ton,bot->ton,43,ricco,ton+bot+unsw,1.0,False,8 etichette,0.7849518982715381,211043,0.0,0.212525409513701,,,8.0,2.0
bot,ton,bot->ton,43,ricco,ton+bot+unsw,1.0,False,rifit completo n=8,0.4669515333678792,211043,0.0,0.212525409513701,,,8.0,
bot,ton,bot->ton,43,ricco,ton+bot+unsw,1.0,False,32 etichette,0.858767493717488,211043,0.0,0.212525409513701,,,32.0,7.0
bot,ton,bot->ton,43,ricco,ton+bot+unsw,1.0,False,rifit completo n=32,0.7350820312722279,211043,0.0,0.212525409513701,,,32.0,
bot,ton,bot->ton,43,ricco,ton+bot+unsw,1.0,False,128 etichette,0.9303546220426842,211043,0.0,0.212525409513701,,,128.0,20.0
bot,ton,bot->ton,43,ricco,ton+bot+unsw,1.0,False,rifit completo n=128,0.9203412141256913,211043,0.0,0.212525409513701,,,128.0,
bot,bot,bot->bot,43,ricco,ton+bot+unsw,1.0,True,non adattato,0.9919766633497362,733705,0.0,0.0,0.9982359478254256,0.9998705201681874,,
bot,unsw,bot->unsw,43,ricco,ton+bot+unsw,1.0,False,non adattato,0.404755620474046,257673,0.0,0.0,0.30654395527689315,0.6390774353541117,,
bot,unsw,bot->unsw,43,ricco,ton+bot+unsw,1.0,False,8 etichette,0.7098139461038133,257673,0.0,0.0,,,8.0,2.0
bot,unsw,bot->unsw,43,ricco,ton+bot+unsw,1.0,False,rifit completo n=8,0.6563992977163435,257673,0.0,0.0,,,8.0,
bot,unsw,bot->unsw,43,ricco,ton+bot+unsw,1.0,False,32 etichette,0.7910151424968459,257673,0.0,0.0,,,32.0,8.0
bot,unsw,bot->unsw,43,ricco,ton+bot+unsw,1.0,False,rifit completo n=32,0.7708811523586367,257673,0.0,0.0,,,32.0,
bot,unsw,bot->unsw,43,ricco,ton+bot+unsw,1.0,False,128 etichette,0.7912002403097445,257673,0.0,0.0,,,128.0,54.0
bot,unsw,bot->unsw,43,ricco,ton+bot+unsw,1.0,False,rifit completo n=128,0.8230365615980325,257673,0.0,0.0,,,128.0,
bot,ton,bot->ton,44,ricco,ton+bot+unsw,1.0,False,non adattato,0.6956168380494651,211043,0.0,0.212525409513701,0.688046494911297,0.7630814573333397,,
