accuracy,balanced_accuracy,precision,recall,f1,mcc,roc_auc,pr_auc,tn,fp,fn,tp,fpr,fnr,model,seed,dst,fit_seconds,n_train,n_test,features,unseen_proto_h,unseen_state_h,ratio,variant,n_normal,n_attack,n_per_domain,n_joint,train_pool_ton_normal,train_pool_bot_normal,train_pool_ton_attack,train_pool_bot_attack,split
0.9998807422601727,0.9604717909056799,0.9999897755738459,0.9998909502324124,0.9999403604613715,0.6935996789772431,0.9999012296975519,0.9999999829868783,70,6,64,586824,0.07894736842105263,0.00010904976758768283,XGBoost,44,bot,7.2,12852,586964,"bytes_src,bytes_total,payload_mean_src,byte_asymmetry,byte_rate,flow_rate,duration,pkts_total,pkt_asymmetry,bytes_dst",0.0,0.0,20.0,cat,306,6120,6426,12852,32000,306,103067,2347547,validation
0.9517872479047591,0.9035938215547018,0.9445979297896637,0.9951876431094036,0.9692330952110972,0.8644930594187308,0.989099262137618,0.9962631493570362,6496,1504,124,25643,0.188,0.0048123568905965,MLP(16),44,ton,2.3,12852,33767,"bytes_src,bytes_total,payload_mean_src,byte_asymmetry,byte_rate,flow_rate,duration,pkts_total,pkt_asymmetry,bytes_dst",0.0,0.0,20.0,cat,306,6120,6426,12852,32000,306,103067,2347547,validation
0.9958975337499404,0.958479928744586,0.9999897346755815,0.9959072259102247,0.9979443050077687,0.16110952444521592,0.9918665553689432,0.9999986780263754,70,6,2402,584486,0.07894736842105263,0.0040927740897752215,MLP(16),44,bot,6.3,12852,586964,"bytes_src,bytes_total,payload_mean_src,byte_asymmetry,byte_rate,flow_rate,duration,pkts_total,pkt_asymmetry,bytes_dst",0.0,0.0,20.0,cat,306,6120,6426,12852,32000,306,103067,2347547,validation
0.9339295762134628,0.9406336326502891,0.9846388271147352,0.9278922653005782,0.9554236847889068,0.8337266151802275,0.9809191189311911,0.9881517498653029,7627,373,1858,23909,0.046625,0.07210773469942174,"KAN(cat,1L)",44,ton,2.0,31212,33767,"bytes_src,bytes_total,payload_mean_src,byte_asymmetry,byte_rate,flow_rate,pkt_asymmetry,pkts_total,duration,bytes_dst",0.0,0.0,50.0,cat,306,15300,15606,31212,32000,306,103067,2347547,validation
0.9954596874765743,0.9977295497607721,1.0,0.9954590995215441,0.9977243830858048,0.16613609138994045,0.9976740159872698,0.9999996940782411,76,0,2665,584223,0.0,0.004540900478455855,"KAN(cat,1L)",44,bot,8.3,31212,586964,"bytes_src,bytes_total,payload_mean_src,byte_asymmetry,byte_rate,flow_rate,pkt_asymmetry,pkts_total,duration,bytes_dst",0.0,0.0,50.0,cat,306,15300,15606,31212,32000,306,103067,2347547,validation
0.9881837296769035,0.9793720335118562,0.9884849418470307,0.9961190670237124,0.9922873214389268,0.9671680610825585,0.997029014825164,0.998865641795558,7701,299,100,25667,0.037375,0.0038809329762874993,"KAN(cat,ML)",44,ton,36.8,31212,33767,"bytes_src,bytes_total,payload_mean_src,byte_asymmetry,byte_rate,flow_rate,pkt_asymmetry,pkts_total,duration,bytes_dst",0.0,0.0,50.0,cat,306,15300,15606,31212,32000,306,103067,2347547,validation
0.996829447802591,0.9918364231963204,0.9999982906830259,0.996830741129483,0.9984120035804583,0.19525668516762607,0.9998755366396458,0.9999999817541787,75,1,1860,585028,0.013157894736842105,0.003169258870517032,"KAN(cat,ML)",44,bot,42.4,31212,586964,"bytes_src,bytes_total,payload_mean_src,byte_asymmetry,byte_rate,flow_rate,pkt_asymmetry,pkts_total,duration,bytes_dst",0.0,0.0,50.0,cat,306,15300,15606,31212,32000,306,103067,2347547,validation
0.9755678621138982,0.959082047774285,0.9778527090198482,0.9904140955485699,0.9840933191940615,0.9318033034594004,0.9785948500019404,0.9881980041191217,7422,578,247,25520,0.07225,0.009585904451430123,DecisionTree(d=5),44,ton,0.3,31212,33767,"bytes_src,bytes_total,payload_mean_src,byte_asymmetry,byte_rate,flow_rate,pkt_asymmetry,pkts_total,duration,bytes_dst",0.0,0.0,50.0,cat,306,15300,15606,31212,32000,306,103067,2347547,validation
0.9967732262966724,0.9918083088031142,0.9999982905866023,0.9967745123430706,0.9983837990790897,0.19360709693360142,0.9988248676874778,0.9999997126820217,75,1,1893,584995,0.013157894736842105,0.003225487656929431,DecisionTree(d=5),44,bot,2.3,31212,586964,"bytes_src,bytes_total,payload_mean_src,byte_asymmetry,byte_rate,flow_rate,pkt_asymmetry,pkts_total,duration,bytes_dst",0.0,0.0,50.0,cat,306,15300,15606,31212,32000,306,103067,2347547,validation
0.9845707347410193,0.9698939341017581,0.9822724841445709,0.9977878682035162,0.9899693883444678,0.9571169504909305,0.9971549559514107,0.9989003676724381,7536,464,57,25710,0.058,0.0022121317964838745,LightGBM,44,ton,5.5,31212,33767,"bytes_src,bytes_total,payload_mean_src,byte_asymmetry,byte_rate,flow_rate,pkt_asymmetry,pkts_total,duration,bytes_dst",0.0,0.0,50.0,cat,306,15300,15606,31212,32000,306,103067,2347547,validation
0.9968379662125786,0.9918406829528668,0.9999982906976347,0.9968392606425758,0.9984162768511897,0.19551030255744625,0.9999070812578603,0.9999999837479527,75,1,1855,585033,0.013157894736842105,0.0031607393574242444,LightGBM,44,bot,28.7,31212,586964,"bytes_src,bytes_total,payload_mean_src,byte_asymmetry,byte_rate,flow_rate,pkt_asymmetry,pkts_total,duration,bytes_dst",0.0,0.0,50.0,cat,306,15300,15606,31212,32000,306,103067,2347547,validation
0.9803358308407617,0.9595342880428455,0.9757419550468105,0.999068576085691,0.9872674976030681,0.9454028492893976,0.997160949567276,0.9988676163715354,7360,640,24,25743,0.08,0.0009314239143089998,XGBoost,44,ton,2.1,31212,33767,"bytes_src,bytes_total,payload_mean_src,byte_asymmetry,byte_rate,flow_rate,pkt_asymmetry,pkts_total,duration,bytes_dst",0.0,0.0,50.0,cat,306,15300,15606,31212,32000,306,103067,2347547,validation
0.9998841496241677,0.9604734948082985,0.9999897756086921,0.9998943580376495,0.9999420645469107,0.698835862860328,0.9999006355736125,0.9999999829082846,70,6,62,586826,0.07894736842105263,0.00010564196235056774,XGBoost,44,bot,15.2,31212,586964,"bytes_src,bytes_total,payload_mean_src,byte_asymmetry,byte_rate,flow_rate,pkt_asymmetry,pkts_total,duration,bytes_dst",0.0,0.0,50.0,cat,306,15300,15606,31212,32000,306,103067,2347547,validation
0.9033375781088044,0.7993614361392478,0.8896623376623377,0.9969728722784957,0.9402657296585044,0.7232668344296603,0.9912170630069469,0.9970886802773093,4814,3186,78,25689,0.39825,0.0030271277215042497,MLP(16),44,ton,2.5,31212,33767,"bytes_src,bytes_total,payload_mean_src,byte_asymmetry,byte_rate,flow_rate,pkt_asymmetry,pkts_total,duration,bytes_dst",0.0,0.0,50.0,cat,306,15300,15606,31212,32000,306,103067,2347547,validation
0.9998330391642417,0.9275574591834612,0.999981254643736,0.9998517604721855,0.9999165033654256,0.6046967118224685,0.9995647425600438,0.9999999393209302,65,11,87,586801,0.14473684210526316,0.00014823952781450634,MLP(16),44,bot,5.8,31212,586964,"bytes_src,bytes_total,payload_mean_src,byte_asymmetry,byte_rate,flow_rate,pkt_asymmetry,pkts_total,duration,bytes_dst",0.0,0.0,50.0,cat,306,15300,15606,31212,32000,306,103067,2347547,validation
0.9341072644889982,0.9407500606395778,0.9846426218708827,0.9281251212791555,0.9555488962141644,0.8341077566631123,0.9814122302751581,0.9888787362881631,7627,373,1852,23915,0.046625,0.07187487872084448,"KAN(cat,1L)",44,ton,3.1,61812,33767,"bytes_src,byte_asymmetry,bytes_total,payload_mean_src,byte_rate,flow_rate,pkt_asymmetry,pkts_total,duration,bytes_dst",0.0,0.0,100.0,cat,306,30600,30906,61812,32000,306,103067,2347547,validation
0.9954494653845892,0.9977244380529164,1.0,0.9954488761058328,0.9977192480605923,0.16595370272062282,0.997714371575604,0.9999996993082537,76,0,2671,584217,0.0,0.0045511238941672,"KAN(cat,1L)",44,bot,10.1,61812,586964,"bytes_src,byte_asymmetry,bytes_total,payload_mean_src,byte_rate,flow_rate,pkt_asymmetry,pkts_total,duration,bytes_dst",0.0,0.0,100.0,cat,306,30600,30906,61812,32000,306,103067,2347547,validation
0.986732608760032,0.9760509615011448,0.9863987397702386,0.9963519230022897,0.9913503494613276,0.963114293348282,0.9955995046959288,0.9982533218633554,7646,354,94,25673,0.04425,0.0036480769977102496,"KAN(cat,ML)",44,ton,98.3,61812,33767,"bytes_src,byte_asymmetry,bytes_total,payload_mean_src,byte_rate,flow_rate,pkt_asymmetry,pkts_total,duration,bytes_dst",0.0,0.0,100.0,cat,306,30600,30906,61812,32000,306,103067,2347547,validation
0.9968209293926032,0.991832163439774,0.9999982906684171,0.9968222216163902,0.9984077302732628,0.19500404778177133,0.9998830921025728,0.9999999827447528,75,1,1865,585023,0.013157894736842105,0.0031777783836098197,"KAN(cat,ML)",44,bot,103.5,61812,586964,"bytes_src,byte_asymmetry,bytes_total,payload_mean_src,byte_rate,flow_rate,pkt_asymmetry,pkts_total,duration,bytes_dst",0.0,0.0,100.0,cat,306,30600,30906,61812,32000,306,103067,2347547,validation
0.9753901738383629,0.958707047774285,0.9776279497395035,0.9904140955485699,0.9839794875749456,0.9312995381816106,0.978211387142469,0.987918536954822,7416,584,247,25520,0.073,0.009585904451430123,DecisionTree(d=5),44,ton,0.3,61812,33767,"bytes_src,byte_asymmetry,bytes_total,payload_mean_src,byte_rate,flow_rate,pkt_asymmetry,pkts_total,duration,bytes_dst",0.0,0.0,100.0,cat,306,30600,30906,61812,32000,306,103067,2347547,validation
0.9967919667986452,0.9918176802675163,0.9999982906187447,0.9967932552718747,0.9983932007560404,0.19415232672017757,0.9987657355406823,0.9999997068295523,75,1,1882,585006,0.013157894736842105,0.003206744728125298,DecisionTree(d=5),44,bot,2.2,61812,586964,"bytes_src,byte_asymmetry,bytes_total,payload_mean_src,byte_rate,flow_rate,pkt_asymmetry,pkts_total,duration,bytes_dst",0.0,0.0,100.0,cat,306,30600,30906,61812,32000,306,103067,2347547,validation
0.9849557260046792,0.9692411927077269,0.9815090167371993,0.9991073854154539,0.9902300176936687,0.9582616652601281,0.9964313754026468,0.9986593997768086,7515,485,23,25744,0.060625,0.0008926145845461248,LightGBM,44,ton,7.4,61812,33767,"bytes_src,byte_asymmetry,bytes_total,payload_mean_src,byte_rate,flow_rate,pkt_asymmetry,pkts_total,duration,bytes_dst",0.0,0.0,100.0,cat,306,30600,30906,61812,32000,306,103067,2347547,validation
0.9968635214425416,0.9918534622225059,0.9999982907414593,0.9968648191818541,0.9984290964446041,0.1962770986220135,0.9998712432534425,0.9999999790827759,75,1,1840,585048,0.013157894736842105,0.0031351808181458813,LightGBM,44,bot,38.3,61812,586964,"bytes_src,byte_asymmetry,bytes_total,payload_mean_src,byte_rate,flow_rate,pkt_asymmetry,pkts_total,duration,bytes_dst",0.0,0.0,100.0,cat,306,30600,30906,61812,32000,306,103067,2347547,validation
0.9771078271685373,0.9523339300267785,0.9714070162202942,0.9994178600535569,0.9852133825582953,0.9364458262169483,0.9969032895758141,0.9987599273373597,7242,758,15,25752,0.09475,0.0005821399464431249,XGBoost,44,ton,3.6,61812,33767,"bytes_src,byte_asymmetry,bytes_total,payload_mean_src,byte_rate,flow_rate,pkt_asymmetry,pkts_total,duration,bytes_dst",0.0,0.0,100.0,cat,306,30600,30906,61812,32000,306,103067,2347547,validation
0.9999080011721332,0.9604854221266284,0.9999897758526087,0.9999182126743092,0.999953992983078,0.7391408663304775,0.9999028102914284,0.9999999831869523,70,6,48,586840,0.07894736842105263,8.178732569076213e-05,XGBoost,44,bot,11.4,61812,586964,"bytes_src,byte_asymmetry,bytes_total,payload_mean_src,byte_rate,flow_rate,pkt_asymmetry,pkts_total,duration,bytes_dst",0.0,0.0,100.0,cat,306,30600,30906,61812,32000,306,103067,2347547,validation
0.8907217105457992,0.7702800020374898,0.8752677205507394,0.9991850040749797,0.933130368598456,0.6859492122837144,0.9907394462878878,0.9968013351897186,4331,3669,21,25746,0.458625,0.0008149959250203749,MLP(16),44,ton,3.0,61812,33767,"bytes_src,byte_asymmetry,bytes_total,payload_mean_src,byte_rate,flow_rate,pkt_asymmetry,pkts_total,duration,bytes_dst",0.0,0.0,100.0,cat,306,30600,30906,61812,32000,306,103067,2347547,validation
0.9998858533061653,0.9210057742569371,0.9999795516703729,0.9999062853559794,0.9999429171711113,0.6729259464236796,0.9997594806935278,0.9999999646016107,64,12,55,586833,0.15789473684210525,9.371464402066493e-05,MLP(16),44,bot,5.1,61812,586964,"bytes_src,byte_asymmetry,bytes_total,payload_mean_src,byte_rate,flow_rate,pkt_asymmetry,pkts_total,duration,bytes_dst",0.0,0.0,100.0,cat,306,30600,30906,61812,32000,306,103067,2347547,validation
0.9383421683892558,0.9439558810688089,0.985129654663881,0.9332867621376179,0.9585077125433457,0.8435461340652293,0.9757739065471339,0.9880636654442343,7637,363,1719,24048,0.045375,0.06671323786238212,"KAN(cat,1L)",45,ton,0.3,3672,33767,"bytes_src,payload_mean_src,byte_asymmetry,bytes_total,byte_rate,flow_rate,duration,pkt_asymmetry,pkts_total,pkts_src",0.0,0.0,5.0,cat,306,1530,1836,3672,32000,306,103067,2347547,validation
0.995384725468683,0.9911139684860519,0.9999982882017731,0.9953858317089461,0.9976867289630243,0.16269206676747167,0.9975157996612283,0.9999996741701519,75,1,2708,584180,0.013157894736842105,0.0046141682910538296,"KAN(cat,1L)",45,bot,4.9,3672,586964,"bytes_src,payload_mean_src,byte_asymmetry,bytes_total,byte_rate,flow_rate,duration,pkt_asymmetry,pkts_total,pkts_src",0.0,0.0,5.0,cat,306,1530,1836,3672,32000,306,103067,2347547,validation
0.984659578878787,0.9801226471843831,0.9911301303248395,0.9887452943687662,0.9899362760335717,0.9576987240841272,0.996995660631816,0.9989074199574276,7772,228,290,25477,0.0285,0.011254705631233748,"KAN(cat,ML)",45,ton,2.2,3672,33767,"bytes_src,payload_mean_src,byte_asymmetry,bytes_total,byte_rate,flow_rate,duration,pkt_asymmetry,pkts_total,pkts_src",0.0,0.0,5.0,cat,306,1530,1836,3672,32000,306,103067,2347547,validation
0.9964307862151682,0.9850589711728375,0.9999965800098154,0.996433731819359,0.9982119767685,0.18200232009445177,0.9997318146957476,0.9999999634691619,74,2,2093,584795,0.02631578947368421,0.00356626818064094,"KAN(cat,ML)",45,bot,8.1,3672,586964,"bytes_src,payload_mean_src,byte_asymmetry,bytes_total,byte_rate,flow_rate,duration,pkt_asymmetry,pkts_total,pkts_src",0.0,0.0,5.0,cat,306,1530,1836,3672,32000,306,103067,2347547,validation
0.9755678621138982,0.9634777719563783,0.9816173630956978,0.9864555439127566,0.9840305065716886,0.932107775658383,0.9815902486707804,0.9900726512873149,7524,476,349,25418,0.0595,0.013544456087243374,DecisionTree(d=5),45,ton,0.2,3672,33767,"bytes_src,payload_mean_src,byte_asymmetry,bytes_total,byte_rate,flow_rate,duration,pkt_asymmetry,pkts_total,pkts_src",0.0,0.0,5.0,cat,306,1530,1836,3672,32000,306,103067,2347547,validation
0.993534526819362,0.9967668447812871,1.0,0.9935336895625742,0.9967563575818753,0.13966465391530622,0.9996313517005665,0.9999999279468913,76,0,3795,583093,0.0,0.0064663104374258805,DecisionTree(d=5),45,bot,2.7,3672,586964,"bytes_src,payload_mean_src,byte_asymmetry,bytes_total,byte_rate,flow_rate,duration,pkt_asymmetry,pkts_total,pkts_src",0.0,0.0,5.0,cat,306,1530,1836,3672,32000,306,103067,2347547,validation
0.9877691237006545,0.9822894230022898,0.9912804216400558,0.9927038460045795,0.9919916231990847,0.9661238002973063,0.997462022645244,0.9988409521152843,7775,225,188,25579,0.028125,0.007296153995420499,LightGBM,45,ton,3.6,3672,33767,"bytes_src,payload_mean_src,byte_asymmetry,bytes_total,byte_rate,flow_rate,duration,pkt_asymmetry,pkts_total,pkts_src",0.0,0.0,5.0,cat,306,1530,1836,3672,32000,306,103067,2347547,validation
0.9965176739970424,0.9916805161067224,0.9999982901481758,0.996518926950287,0.9982555767776645,0.18660087056296193,0.999870077425335,0.9999999795541601,75,1,2043,584845,0.013157894736842105,0.003481073049713063,LightGBM,45,bot,34.7,3672,586964,"bytes_src,payload_mean_src,byte_asymmetry,bytes_total,byte_rate,flow_rate,duration,pkt_asymmetry,pkts_total,pkts_src",0.0,0.0,5.0,cat,306,1530,1836,3672,32000,306,103067,2347547,validation
0.985636864394231,0.9782203763534754,0.9889000618811881,0.9923157527069507,0.9906049629041319,0.9601489979142132,0.9971491830636086,0.9984986463304024,7713,287,198,25569,0.035875,0.007684247293049249,XGBoost,45,ton,1.2,3672,33767,"bytes_src,payload_mean_src,byte_asymmetry,bytes_total,byte_rate,flow_rate,duration,pkt_asymmetry,pkts_total,pkts_src",0.0,0.0,5.0,cat,306,1530,1836,3672,32000,306,103067,2347547,validation
0.9965295997710252,0.9916864797658873,0.9999982901686406,0.9965308542686169,0.9982615612153197,0.18691114389132413,0.9998339928034328,0.9999999748601248,75,1,2036,584852,0.013157894736842105,0.00346914573138316,XGBoost,45,bot,9.3,3672,586964,"bytes_src,payload_mean_src,byte_asymmetry,bytes_total,byte_rate,flow_rate,duration,pkt_asymmetry,pkts_total,pkts_src",0.0,0.0,5.0,cat,306,1530,1836,3672,32000,306,103067,2347547,validation
0.9599016791542038,0.9230459696511042,0.9560620212964692,0.9930919393022083,0.9742252341429986,0.8873599076695788,0.9833502784569411,0.9932288731029764,6824,1176,178,25589,0.147,0.0069080606977917495,MLP(16),45,ton,0.6,3672,33767,"bytes_src,payload_mean_src,byte_asymmetry,bytes_total,byte_rate,flow_rate,duration,pkt_asymmetry,pkts_total,pkts_src",0.0,0.0,5.0,cat,306,1530,1836,3672,32000,306,103067,2347547,validation
0.9958208680600514,0.9584415909356685,0.9999897338851941,0.9958305502923896,0.9979058083298117,0.15965563189486034,0.9822571275143326,0.9999969090978439,70,6,2447,584441,0.07894736842105263,0.004169449707610311,MLP(16),45,bot,2.9,3672,586964,"bytes_src,payload_mean_src,byte_asymmetry,bytes_total,byte_rate,flow_rate,duration,pkt_asymmetry,pkts_total,pkts_src",0.0,0.0,5.0,cat,306,1530,1836,3672,32000,306,103067,2347547,validation
0.9342553380519442,0.9416658953312376,0.9854050711193568,0.9275817906624753,0.9556195274079405,0.834957216583807,0.9800702545892033,0.9893932061240164,7646,354,1866,23901,0.04425,0.07241820933752474,"KAN(cat,1L)",45,ton,0.5,6732,33767,"bytes_src,payload_mean_src,byte_asymmetry,bytes_total,byte_rate,flow_rate,duration,pkt_asymmetry,pkts_total,bytes_dst",0.0,0.0,10.0,cat,306,3060,3366,6732,32000,306,103067,2347547,validation
0.9931614204619023,0.996580267444555,1.0,0.99316053488911,0.9965685327442676,0.1358485067463957,0.9972508876435852,0.9999996398111983,76,0,4014,582874,0.0,0.006839465110889982,"KAN(cat,1L)",45,bot,5.2,6732,586964,"bytes_src,payload_mean_src,byte_asymmetry,bytes_total,byte_rate,flow_rate,duration,pkt_asymmetry,pkts_total,bytes_dst",0.0,0.0,10.0,cat,306,3060,3366,6732,32000,306,103067,2347547,validation
0.9875322059999407,0.981660136996934,0.9908590905569757,0.9928202739938681,0.9918387128041097,0.9654506427760207,0.9967294213528932,0.9982245048367544,7764,236,185,25582,0.0295,0.0071797260061318745,"KAN(cat,ML)",45,ton,4.4,6732,33767,"bytes_src,payload_mean_src,byte_asymmetry,bytes_total,byte_rate,flow_rate,duration,pkt_asymmetry,pkts_total,bytes_dst",0.0,0.0,10.0,cat,306,3060,3366,6732,32000,306,103067,2347547,validation
0.9965755991849585,0.9982875778683497,1.0,0.9965751557366993,0.9982846404486903,0.19054812171814026,0.999819924396944,0.9999999749048405,76,0,2010,584878,0.0,0.0034248442633006636,"KAN(cat,ML)",45,bot,10.7,6732,586964,"bytes_src,payload_mean_src,byte_asymmetry,bytes_total,byte_rate,flow_rate,duration,pkt_asymmetry,pkts_total,bytes_dst",0.0,0.0,10.0,cat,306,3060,3366,6732,32000,306,103067,2347547,validation
0.9772559007314834,0.9641528845034346,0.98128681991452,0.9890557690068692,0.985155978197843,0.9366723931012904,0.9820050743198665,0.9900906031406189,7514,486,282,25485,0.06075,0.010944230993130749,DecisionTree(d=5),45,ton,0.1,6732,33767,"bytes_src,payload_mean_src,byte_asymmetry,bytes_total,byte_rate,flow_rate,duration,pkt_asymmetry,pkts_total,bytes_dst",0.0,0.0,10.0,cat,306,3060,3366,6732,32000,306,103067,2347547,validation
0.9965619697289783,0.9982807622578754,1.0,0.9965615245157509,0.998277801389024,0.19018248395437196,0.9996211507046265,0.999999932746431,76,0,2018,584870,0.0,0.003438475484249124,DecisionTree(d=5),45,bot,1.9,6732,586964,"bytes_src,payload_mean_src,byte_asymmetry,bytes_total,byte_rate,flow_rate,duration,pkt_asymmetry,pkts_total,bytes_dst",0.0,0.0,10.0,cat,306,3060,3366,6732,32000,306,103067,2347547,validation
0.9890129416294015,0.9816822728683976,0.9900432232170423,0.9956145457367951,0.9928210685191277,0.969491529929775,0.99806923826988,0.9992812151331124,7742,258,113,25654,0.03225,0.004385454263204874,LightGBM,45,ton,4.3,6732,33767,"bytes_src,payload_mean_src,byte_asymmetry,bytes_total,byte_rate,flow_rate,duration,pkt_asymmetry,pkts_total,bytes_dst",0.0,0.0,10.0,cat,306,3060,3366,6732,32000,306,103067,2347547,validation
0.9963898978472274,0.9850385243414148,0.9999965798694537,0.9963928381565137,0.9981914564024919,0.18099884172238873,0.999799298207351,0.9999999703783924,74,2,2117,584771,0.02631578947368421,0.003607161843486321,LightGBM,45,bot,37.0,6732,586964,"bytes_src,payload_mean_src,byte_asymmetry,bytes_total,byte_rate,flow_rate,duration,pkt_asymmetry,pkts_total,bytes_dst",0.0,0.0,10.0,cat,306,3060,3366,6732,32000,306,103067,2347547,validation
0.9860810850830692,0.9748483428416191,0.985714834299758,0.9961966856832383,0.9909280420012353,0.9612927433929498,0.997239979916172,0.9985794562686104,7628,372,98,25669,0.0465,0.0038033143167617496,XGBoost,45,ton,4.7,6732,33767,"bytes_src,payload_mean_src,byte_asymmetry,bytes_total,byte_rate,flow_rate,duration,pkt_asymmetry,pkts_total,bytes_dst",0.0,0.0,10.0,cat,306,3060,3366,6732,32000,306,103067,2347547,validation
0.9987392753218255,0.9796352697797983,0.9999948818911071,0.9987442237701231,0.9993691615474979,0.2940201819109677,0.9998328157654397,0.9999999747239638,73,3,737,586151,0.039473684210526314,0.0012557762298769102,XGBoost,45,bot,9.1,6732,586964,"bytes_src,payload_mean_src,byte_asymmetry,bytes_total,byte_rate,flow_rate,duration,pkt_asymmetry,pkts_total,bytes_dst",0.0,0.0,10.0,cat,306,3060,3366,6732,32000,306,103067,2347547,validation
0.9537714336482365,0.9085139422517173,0.9474968572062412,0.9945278845034347,0.9704428833809857,0.8700522442287162,0.9880130253813016,0.9956927953189327,6580,1420,141,25626,0.1775,0.005472115496565374,MLP(16),45,ton,1.0,6732,33767,"bytes_src,payload_mean_src,byte_asymmetry,bytes_total,byte_rate,flow_rate,duration,pkt_asymmetry,pkts_total,bytes_dst",0.0,0.0,10.0,cat,306,3060,3366,6732,32000,306,103067,2347547,validation
0.9958106459680662,0.9584364792278128,0.9999897337797998,0.9958203268766783,0.99790067521593,0.15946471913859123,0.9873567959528189,0.999997858606483,70,6,2453,584435,0.07894736842105263,0.004179673123321656,MLP(16),45,bot,4.8,6732,586964,"bytes_src,payload_mean_src,byte_asymmetry,bytes_total,byte_rate,flow_rate,duration,pkt_asymmetry,pkts_total,bytes_dst",0.0,0.0,10.0,cat,306,3060,3366,6732,32000,306,103067,2347547,validation
0.9336926585127492,0.9413833973687274,0.9854737537140971,0.9267667947374549,0.9552191043820877,0.8338115989328082,0.9804900502580821,0.9890770112420758,7648,352,1887,23880,0.044,0.07323320526254512,"KAN(cat,1L)",45,ton,1.6,12852,33767,"bytes_src,payload_mean_src,byte_asymmetry,bytes_total,byte_rate,flow_rate,duration,pkt_asymmetry,pkts_total,bytes_dst",0.0,0.0,20.0,cat,306,6120,6426,12852,32000,306,103067,2347547,validation
0.9931563094159097,0.9965777115906271,1.0,0.9931554231812544,0.9965659593129866,0.13579836247488888,0.9972695408933043,0.9999996422201153,76,0,4017,582871,0.0,0.006844576818745655,"KAN(cat,1L)",45,bot,8.8,12852,586964,"bytes_src,payload_mean_src,byte_asymmetry,bytes_total,byte_rate,flow_rate,duration,pkt_asymmetry,pkts_total,bytes_dst",0.0,0.0,20.0,cat,306,6120,6426,12852,32000,306,103067,2347547,validation
0.987828353125833,0.9819834696511042,0.9909766865463558,0.9930919393022083,0.992033185368974,0.9662670549331615,0.9971730702060776,0.9987438006094784,7767,233,178,25589,0.029125,0.0069080606977917495,"KAN(cat,ML)",45,ton,8.6,12852,33767,"bytes_src,payload_mean_src,byte_asymmetry,bytes_total,byte_rate,flow_rate,duration,pkt_asymmetry,pkts_total,bytes_dst",0.0,0.0,20.0,cat,306,6120,6426,12852,32000,306,103067,2347547,validation
0.9965875249589413,0.9851373506932911,0.9999965805477621,0.9965904908602664,0.9982906303844503,0.18600873596664202,0.9997571938768556,0.9999999667590848,74,2,2001,584887,0.02631578947368421,0.003409509139733646,"KAN(cat,ML)",45,bot,14.2,12852,586964,"bytes_src,payload_mean_src,byte_asymmetry,bytes_total,byte_rate,flow_rate,duration,pkt_asymmetry,pkts_total,bytes_dst",0.0,0.0,20.0,cat,306,6120,6426,12852,32000,306,103067,2347547,validation
0.9780851126839814,0.9656874078278418,0.9821600585674103,0.9892498156556836,0.98569218870843,0.9390115319814122,0.9843140014359453,0.9914640778180108,7537,463,277,25490,0.057875,0.010750184344316373,DecisionTree(d=5),45,ton,0.2,12852,33767,"bytes_src,payload_mean_src,byte_asymmetry,bytes_total,byte_rate,flow_rate,duration,pkt_asymmetry,pkts_total,bytes_dst",0.0,0.0,20.0,cat,306,6120,6426,12852,32000,306,103067,2347547,validation
0.9965807102309512,0.9982901337222775,1.0,0.996580267444555,0.9982872050719894,0.1906857779880966,0.9996210610255414,0.9999999348264963,76,0,2007,584881,0.0,0.003419732555444991,DecisionTree(d=5),45,bot,1.9,12852,586964,"bytes_src,payload_mean_src,byte_asymmetry,bytes_total,byte_rate,flow_rate,duration,pkt_asymmetry,pkts_total,bytes_dst",0.0,0.0,20.0,cat,306,6120,6426,12852,32000,306,103067,2347547,validation
0.9886279503657417,0.9791890547987736,0.9880782986578471,0.9971281095975473,0.9925825767819201,0.9684101134303368,0.9978499121938913,0.9991654423545505,7690,310,74,25693,0.03875,0.0028718904024527497,LightGBM,45,ton,4.7,12852,33767,"bytes_src,payload_mean_src,byte_asymmetry,bytes_total,byte_rate,flow_rate,duration,pkt_asymmetry,pkts_total,bytes_dst",0.0,0.0,20.0,cat,306,6120,6426,12852,32000,306,103067,2347547,validation
0.9966198949168944,0.9851535377681674,0.9999965806588387,0.996622865010019,0.9983068725273,0.18686943538353282,0.9998405730063085,0.9999999757290754,74,2,1982,584906,0.02631578947368421,0.003377134989981053,LightGBM,45,bot,47.3,12852,586964,"bytes_src,payload_mean_src,byte_asymmetry,bytes_total,byte_rate,flow_rate,duration,pkt_asymmetry,pkts_total,bytes_dst",0.0,0.0,20.0,cat,306,6120,6426,12852,32000,306,103067,2347547,validation
0.9858737820949448,0.9723853620910468,0.9837043837502869,0.9980207241820934,0.9908108420505115,0.9607580240602206,0.9975075217332248,0.9987754486419742,7574,426,51,25716,0.05325,0.0019792758179066248,XGBoost,45,ton,2.0,12852,33767,"bytes_src,payload_mean_src,byte_asymmetry,bytes_total,byte_rate,flow_rate,duration,pkt_asymmetry,pkts_total,bytes_dst",0.0,0.0,20.0,cat,306,6120,6426,12852,32000,306,103067,2347547,validation
