accuracy,balanced_accuracy,precision,recall,f1,mcc,roc_auc,pr_auc,tn,fp,fn,tp,fpr,fnr,model,seed,dst,fit_seconds,n_train,n_test,features,unseen_proto_h,unseen_state_h,ratio,variant,n_normal,n_attack,n_per_domain,n_joint,train_pool_ton_normal,train_pool_bot_normal,train_pool_ton_attack,train_pool_bot_attack
0.737466361474741,0.4355071860225919,0.9253326237360298,0.782415,0.8478935818590664,-0.07805437924442447,0.1930476648832509,0.9214062049789208,2455,25254,87034,312966,0.9114006279548161,0.217585,DecisionTree(d=5),43,cic,2.8,4584,427709,"payload_mean,bytes_total,byte_rate,flow_rate,duration,pkts_total",0.0,0.0,5.0,cat,382,1910,2292,4584,40000,382,128834,2934435
0.9868985287497927,0.9820033888043714,0.9915222656977828,0.9913067776087429,0.9914145099439536,0.9637742867629923,0.9951282281349932,0.9970606915379653,9727,273,280,31929,0.0273,0.008693222391257102,LightGBM,43,ton,1.0,4584,42209,"payload_mean,bytes_total,byte_rate,flow_rate,duration,pkts_total",0.0,0.0,5.0,cat,382,1910,2292,4584,40000,382,128834,2934435
0.9963813794372398,0.9981904554190919,1.0,0.9963809108381838,0.998187175031494,0.185527441273034,0.999855982563516,0.9999999779193215,95,0,2655,730955,0.0,0.003619089161816224,LightGBM,43,bot,8.6,4584,733705,"payload_mean,bytes_total,byte_rate,flow_rate,duration,pkts_total",0.0,0.0,5.0,cat,382,1910,2292,4584,40000,382,128834,2934435
0.5831965320386692,0.5738825887198148,0.7005954048753152,0.607367327977264,0.6506588427397189,0.14276998754523584,0.4517593351999195,0.6147162800731012,50257,42743,64656,100017,0.4596021505376344,0.39263267202273594,LightGBM,43,unsw,11.8,4584,257673,"payload_mean,bytes_total,byte_rate,flow_rate,duration,pkts_total",0.0,0.0,5.0,cat,382,1910,2292,4584,40000,382,128834,2934435
0.7187714076626865,0.43296902333176945,0.9246666018898633,0.761315,0.8350773854574572,-0.07841306029578668,0.4218970717997763,0.9194427841149939,2899,24810,95474,304526,0.8953769533364611,0.238685,LightGBM,43,cic,17.6,4584,427709,"payload_mean,bytes_total,byte_rate,flow_rate,duration,pkts_total",0.0,0.0,5.0,cat,382,1910,2292,4584,40000,382,128834,2934435
0.9855481058542017,0.9800842512962216,0.9905915230554262,0.9904685025924431,0.9905300090042537,0.9600361412457648,0.9968806327424012,0.9988473126383807,9697,303,307,31902,0.0303,0.009531497407556894,XGBoost,43,ton,0.5,4584,42209,"payload_mean,bytes_total,byte_rate,flow_rate,duration,pkts_total",0.0,0.0,5.0,cat,382,1910,2292,4584,40000,382,128834,2934435
0.9963050544837503,0.9981522880004362,1.0,0.9963045760008724,0.9981488676409637,0.1836597681830926,0.9998331610299176,0.9999999749555754,95,0,2711,730899,0.0,0.003695423999127602,XGBoost,43,bot,2.8,4584,733705,"payload_mean,bytes_total,byte_rate,flow_rate,duration,pkts_total",0.0,0.0,5.0,cat,382,1910,2292,4584,40000,382,128834,2934435
0.36631699867661727,0.4044020978623716,0.5080157778187857,0.26748161507958196,0.3504457448374354,-0.19433578459014578,0.4207445208617744,0.6014950989972454,50343,42657,120626,44047,0.4586774193548387,0.732518384920418,XGBoost,43,unsw,3.9,4584,257673,"payload_mean,bytes_total,byte_rate,flow_rate,duration,pkts_total",0.0,0.0,5.0,cat,382,1910,2292,4584,40000,382,128834,2934435
0.8471110030417878,0.49698228138871847,0.9348088238351664,0.89923,0.9166743121604126,-0.004943670910294313,0.585576350193078,0.9603685098126372,2625,25084,40308,359692,0.905265437222563,0.10077,XGBoost,43,cic,5.5,4584,427709,"payload_mean,bytes_total,byte_rate,flow_rate,duration,pkts_total",0.0,0.0,5.0,cat,382,1910,2292,4584,40000,382,128834,2934435
0.9233575777677746,0.8472483374212176,0.9148387835748238,0.9918966748424354,0.9518106389000611,0.781330634780161,0.9873720776801514,0.9957127820148921,7026,2974,261,31948,0.2974,0.008103325157564656,MLP(16),43,ton,0.3,4584,42209,"payload_mean,bytes_total,byte_rate,flow_rate,duration,pkts_total",0.0,0.0,5.0,cat,382,1910,2292,4584,40000,382,128834,2934435
