accuracy,balanced_accuracy,precision,recall,f1,mcc,roc_auc,pr_auc,tn,fp,fn,tp,fpr,fnr,model,seed,fold,task
0.9742471984647824,0.9767132261169238,0.9940941131644123,0.9720264522338476,0.9829364394141563,0.9314634506026668,0.9958965754913224,0.9985182763562777,9814,186,901,31308,0.0186,0.027973547766152317,"KAN(cat,1L)",43,2,binary
0.9963041057594352,0.996475072184793,0.9990036429305352,0.9961501443695862,0.9975748530920623,0.9898285067622768,0.9997855350988853,0.9999284484697321,9968,32,124,32085,0.0032,0.0038498556304138597,"KAN(cat,ML)",43,2,binary
0.9738207491293326,0.9753995094538794,0.9931506849315068,0.9723990189077587,0.9826653070829084,0.9301024480305045,0.9959452854792139,0.9985740195501422,9784,216,889,31320,0.0216,0.027600981092241298,"KAN(cat,1L)",43,3,binary
0.9965173304271601,0.9962010680244653,0.9986314152410576,0.9968021360489304,0.9977159371649653,0.9903949526100557,0.9998578223477909,0.9999549054132753,9956,44,103,32106,0.0044,0.003197863951069577,"KAN(cat,ML)",43,3,binary
0.9757865807429871,0.9775150024838549,0.9939182768451061,0.9742300049677098,0.9839756655900154,0.9352583864935574,0.9961361680327869,0.9986371188019822,9808,192,830,31378,0.0192,0.025769995032290115,"KAN(cat,1L)",43,4,binary
0.9967304776345717,0.9971681569796325,0.9993771410775459,0.9963363139592648,0.9978544108958612,0.9910084173927639,0.9998477707401887,0.9999433180162389,9980,20,118,32090,0.002,0.003663686040735221,"KAN(cat,ML)",43,4,binary
0.974128127369219,0.9749113760556384,0.9925288084082563,0.9734227521112767,0.9828829393692394,0.9306815923242006,0.9956795765027322,0.9984119730500138,9764,236,856,31352,0.0236,0.026577247888723298,"KAN(cat,1L)",43,5,binary
0.9961618650492797,0.9958302533532042,0.9985066268433825,0.9964605067064084,0.9974825174825175,0.9894184054642189,0.9998320386239443,0.9999475376041296,9952,48,114,32094,0.0048,0.0035394932935916544,"KAN(cat,ML)",43,5,binary
0.9766874363287451,0.9781397761495234,0.9939570348340557,0.9753795522990468,0.9845806694245958,0.9375359980424351,0.9958974820702289,0.9985362599470253,9809,191,793,31416,0.0191,0.02462044770095315,"KAN(cat,1L)",44,1,binary
0.9963751806486768,0.996556119407619,0.9990348091412915,0.996212238815238,0.9976215275078893,0.9900237308733351,0.999780927691018,0.999930090861102,9969,31,122,32087,0.0031,0.003787761184762023,"KAN(cat,ML)",44,1,binary
0.9768769693667227,0.9777468192120216,0.9934902828250909,0.976093638424043,0.9847151313934914,0.9378851820098985,0.9959442453972492,0.9984440427905814,9794,206,770,31439,0.0206,0.02390636157595703,"KAN(cat,1L)",44,2,binary
0.9965173304271601,0.9962700208016393,0.9986934610838052,0.9967400416032786,0.9977157951985083,0.990397306364195,0.9997926821695798,0.9999334185177817,9958,42,105,32104,0.0042,0.0032599583967214134,"KAN(cat,ML)",44,2,binary
0.9755502381008789,0.9763603511440901,0.993010531642367,0.9748207022881803,0.9838315472833239,0.9343985971426657,0.9958592349964295,0.9985440077157193,9779,221,811,31398,0.0221,0.02517929771181968,"KAN(cat,1L)",44,3,binary
0.9968253216138738,0.9965752569157689,0.9987870494199608,0.9970505138315378,0.997918026164507,0.9912434024163552,0.9998174174920053,0.9999412533099141,9961,39,95,32114,0.0039,0.002949486168462231,"KAN(cat,ML)",44,3,binary
0.9757865807429871,0.9771702434177845,0.9936055713833492,0.9745404868355688,0.9839806890498135,0.935166743488679,0.995815058370591,0.9984530826111202,9798,202,820,31388,0.0202,0.025459513164431197,"KAN(cat,1L)",44,4,binary
