accuracy,balanced_accuracy,precision,recall,f1,mcc,roc_auc,pr_auc,tn,fp,fn,tp,fpr,fnr,model,seed,fit_seconds,n_train,n_test,features,exp,fold,variant,ratio,train_pos_rate,test_pos_rate
0.9749681070295378,0.9874824327400564,1.0,0.9749648654801127,0.9873237570158995,0.0708318645614152,0.9969214060752714,0.9999995948820484,95,0,18366,715243,0.0,0.025035134519887297,"KAN(cat,1L)",42,3.3,19482,733704,"bytes_src,byte_asymmetry,payload_mean_src,bytes_total,byte_rate,duration,flow_rate,pkt_asymmetry,pkts_total,bytes_dst",bot->bot,4,nocat,50.0,0.9803921568627451,0.9998705199917133
0.9884503832608246,0.9889619674785888,0.999998620950248,0.9884502507466512,0.9941909009519135,0.1035797330769262,0.9994652249502478,0.9999999286859057,94,1,8473,725136,0.010526315789473684,0.011549749253348856,"KAN(cat,ML)",42,8.0,19482,733704,"bytes_src,byte_asymmetry,payload_mean_src,bytes_total,byte_rate,duration,flow_rate,pkt_asymmetry,pkts_total,bytes_dst",bot->bot,4,nocat,50.0,0.9803921568627451,0.9998705199917133
0.9843928886853553,0.986932957474622,0.9999986152653152,0.9843922307387177,0.992134054235253,0.08904272043798278,0.9933120690779564,0.9999983687838437,94,1,11450,722159,0.010526315789473684,0.015607769261282236,DecisionTree(d=5),42,0.4,19482,733704,"bytes_src,byte_asymmetry,payload_mean_src,bytes_total,byte_rate,duration,flow_rate,pkt_asymmetry,pkts_total,bytes_dst",bot->bot,4,nocat,50.0,0.9803921568627451,0.9998705199917133
0.989779257030083,0.989626490405652,0.999998622801992,0.9897792966007778,0.9948627169164519,0.1101055278809055,0.9994404232686407,0.9999999167653612,94,1,7498,726111,0.010526315789473684,0.010220703399222202,LightGBM,42,6.7,19482,733704,"bytes_src,byte_asymmetry,payload_mean_src,bytes_total,byte_rate,duration,flow_rate,pkt_asymmetry,pkts_total,bytes_dst",bot->bot,4,nocat,50.0,0.9803921568627451,0.9998705199917133
0.9997873801969186,0.9525313893368266,0.9999877295762205,0.9997996207789163,0.9998936663303978,0.577967473814679,0.9992445208335919,0.9999998932144634,86,9,147,733462,0.09473684210526316,0.00020037922108371081,XGBoost,42,2.7,19482,733704,"bytes_src,byte_asymmetry,payload_mean_src,bytes_total,byte_rate,duration,flow_rate,pkt_asymmetry,pkts_total,bytes_dst",bot->bot,4,nocat,50.0,0.9803921568627451,0.9998705199917133
0.9998078244087534,0.8946543731061096,0.9999727337670482,0.999835062001693,0.9999038931455364,0.5495542616641459,0.9899111465587112,0.9999984733925893,75,20,121,733488,0.21052631578947367,0.00016493799830700004,MLP(16),42,1.8,19482,733704,"bytes_src,byte_asymmetry,payload_mean_src,bytes_total,byte_rate,duration,flow_rate,pkt_asymmetry,pkts_total,bytes_dst",bot->bot,4,nocat,50.0,0.9803921568627451,0.9998705199917133
0.9750308026124976,0.9875137845909743,1.0,0.9750275691819484,0.987355907731255,0.07092255763314272,0.9968429762276203,0.9999995841818949,95,0,18320,715289,0.0,0.024972430818051578,"KAN(cat,1L)",42,3.2,19482,733704,"bytes_src,byte_asymmetry,payload_mean_src,bytes_total,byte_rate,duration,flow_rate,pkt_asymmetry,pkts_total,bytes_dst",bot->bot,5,nocat,50.0,0.9803921568627451,0.9998705199917133
0.9887938460196483,0.9943961974294209,1.0,0.9887923948588417,0.9943646178605013,0.10627497479234865,0.9997501393794243,0.9999999648967527,95,0,8222,725387,0.0,0.011207605141158301,"KAN(cat,ML)",42,8.0,19482,733704,"bytes_src,byte_asymmetry,payload_mean_src,bytes_total,byte_rate,duration,flow_rate,pkt_asymmetry,pkts_total,bytes_dst",bot->bot,5,nocat,50.0,0.9803921568627451,0.9998705199917133
0.984480117322517,0.9922390537738768,1.0,0.9844781075477537,0.9921783503717121,0.09025183959051428,0.9988821522665416,0.9999997890793988,95,0,11387,722222,0.0,0.01552189245224636,DecisionTree(d=5),42,0.3,19482,733704,"bytes_src,byte_asymmetry,payload_mean_src,bytes_total,byte_rate,duration,flow_rate,pkt_asymmetry,pkts_total,bytes_dst",bot->bot,5,nocat,50.0,0.9803921568627451,0.9998705199917133
0.98902827298202,0.9945134260893747,1.0,0.9890268521787492,0.9944831575253843,0.1074039613872199,0.9996427252119318,0.9999999463209748,95,0,8050,725559,0.0,0.01097314782125083,LightGBM,42,6.8,19482,733704,"bytes_src,byte_asymmetry,payload_mean_src,bytes_total,byte_rate,duration,flow_rate,pkt_asymmetry,pkts_total,bytes_dst",bot->bot,5,nocat,50.0,0.9803921568627451,0.9998705199917133
0.9998023726189308,0.9630638391840884,0.999990456428141,0.9998118888944928,0.999901164688938,0.600505827270778,0.9995651491103357,0.999999934765272,88,7,138,733471,0.07368421052631578,0.00018811110550715708,XGBoost,42,2.9,19482,733704,"bytes_src,byte_asymmetry,payload_mean_src,bytes_total,byte_rate,duration,flow_rate,pkt_asymmetry,pkts_total,bytes_dst",bot->bot,5,nocat,50.0,0.9803921568627451,0.9998705199917133
0.9977402331185328,0.94098273058264,0.9999849721232887,0.9977549348494906,0.9988687088132906,0.2068471974946328,0.9881526879620589,0.9999953433838901,84,11,1647,731962,0.11578947368421053,0.002245065150509331,MLP(16),42,1.9,19482,733704,"bytes_src,byte_asymmetry,payload_mean_src,bytes_total,byte_rate,duration,flow_rate,pkt_asymmetry,pkts_total,bytes_dst",bot->bot,5,nocat,50.0,0.9803921568627451,0.9998705199917133
