accuracy,balanced_accuracy,precision,recall,f1,mcc,roc_auc,pr_auc,tn,fp,fn,tp,fpr,fnr,model,seed,fit_seconds,n_train,n_test,features,unseen_proto_h,unseen_state_h,exp,fold,variant,ratio,train_pos_rate,test_pos_rate
0.2539008638050065,0.4509527107045944,0.5851791995436828,0.0764454214091888,0.1352255314942251,-0.139224668957762,0.6621552795216186,0.82330628224001,41273,8727,148732,12311,0.17454,0.9235545785908112,DecisionTree(d=5),49,0.2,24327,211043,"bytes_src,byte_asymmetry,payload_mean_src,bytes_total,byte_rate,duration,flow_rate,pkt_asymmetry,pkts_total,bytes_dst",0.0,0.212525409513701,bot->ton,0,cat,50.0,0.9803921568627452,0.7630814573333397
0.601754144889904,0.6783346896170588,0.9069211905969896,0.5327893792341176,0.6712432182936895,0.304941161110583,0.7710756894121445,0.8581911651826484,41194,8806,75241,85802,0.17612,0.4672106207658824,LightGBM,49,1.8,24327,211043,"bytes_src,byte_asymmetry,payload_mean_src,bytes_total,byte_rate,duration,flow_rate,pkt_asymmetry,pkts_total,bytes_dst",0.0,0.212525409513701,bot->ton,0,cat,50.0,0.9803921568627452,0.7630814573333397
0.6151116123254503,0.5950493581217439,0.8215157545338092,0.6331787162434878,0.715155383180323,0.1642287251523513,0.6533329199033799,0.7992085107688094,27846,22154,59074,101969,0.44308,0.3668212837565122,XGBoost,49,0.7,24327,211043,"bytes_src,byte_asymmetry,payload_mean_src,bytes_total,byte_rate,duration,flow_rate,pkt_asymmetry,pkts_total,bytes_dst",0.0,0.212525409513701,bot->ton,0,cat,50.0,0.9803921568627452,0.7630814573333397
0.8200319366195514,0.703546546201946,0.8519153998375714,0.924933092403892,0.886923954044342,0.4591827049316422,0.6000729866557379,0.748119096121015,24108,25892,12089,148954,0.51784,0.0750669075961078,MLP(16),49,1.4,24327,211043,"bytes_src,byte_asymmetry,payload_mean_src,bytes_total,byte_rate,duration,flow_rate,pkt_asymmetry,pkts_total,bytes_dst",0.0,0.212525409513701,bot->ton,0,cat,50.0,0.9803921568627452,0.7630814573333397
0.5479831124462787,0.6922856045279832,0.97575151462446,0.4180312090559664,0.5853058421036615,0.3485843967236169,0.854284454835044,0.931363447115001,48327,1673,93722,67321,0.03346,0.5819687909440335,"KAN(cat,1L)",50,1.7,24327,211043,"bytes_src,byte_asymmetry,payload_mean_src,bytes_total,byte_rate,duration,flow_rate,pkt_asymmetry,pkts_total,bytes_dst",0.0,0.212525409513701,bot->ton,0,cat,50.0,0.9803921568627452,0.7630814573333397
0.6006927498187573,0.6732814320398899,0.9013256942121112,0.5353228640797799,0.6717025528748574,0.2960100865715721,0.7733746147302274,0.8978856231278262,40562,9438,74833,86210,0.18876,0.4646771359202201,"KAN(cat,ML)",50,19.1,24327,211043,"bytes_src,byte_asymmetry,payload_mean_src,bytes_total,byte_rate,duration,flow_rate,pkt_asymmetry,pkts_total,bytes_dst",0.0,0.212525409513701,bot->ton,0,cat,50.0,0.9803921568627452,0.7630814573333397
0.2773652762707126,0.4675134675210968,0.6664197145753724,0.1061269350421937,0.1830959510201458,-0.0845528230236951,0.6931238475438238,0.8334002165288555,41445,8555,143952,17091,0.1711,0.8938730649578063,DecisionTree(d=5),50,0.2,24327,211043,"bytes_src,byte_asymmetry,payload_mean_src,bytes_total,byte_rate,duration,flow_rate,pkt_asymmetry,pkts_total,bytes_dst",0.0,0.212525409513701,bot->ton,0,cat,50.0,0.9803921568627452,0.7630814573333397
0.6622015418658757,0.6994215112733866,0.8980636348315105,0.6286830225467732,0.7396084447366499,0.3399653675787909,0.7620101374788099,0.8276729496879873,38508,11492,59798,101245,0.22984,0.3713169774532268,LightGBM,50,1.9,24327,211043,"bytes_src,byte_asymmetry,payload_mean_src,bytes_total,byte_rate,duration,flow_rate,pkt_asymmetry,pkts_total,bytes_dst",0.0,0.212525409513701,bot->ton,0,cat,50.0,0.9803921568627452,0.7630814573333397
0.7897821770918723,0.6750446468955497,0.8412036495496549,0.8931092937910993,0.8663797387530382,0.3795686786837376,0.7716781688120564,0.8535170815423707,22849,27151,17214,143829,0.54302,0.1068907062089007,XGBoost,50,0.8,24327,211043,"bytes_src,byte_asymmetry,payload_mean_src,bytes_total,byte_rate,duration,flow_rate,pkt_asymmetry,pkts_total,bytes_dst",0.0,0.212525409513701,bot->ton,0,cat,50.0,0.9803921568627452,0.7630814573333397
0.8135308918087784,0.7316944383798116,0.8708387678730329,0.8872288767596233,0.8789574214821126,0.4736701239216871,0.6191989387306496,0.7620614028637813,28808,21192,18161,142882,0.42384,0.1127711232403767,MLP(16),50,1.2,24327,211043,"bytes_src,byte_asymmetry,payload_mean_src,bytes_total,byte_rate,duration,flow_rate,pkt_asymmetry,pkts_total,bytes_dst",0.0,0.212525409513701,bot->ton,0,cat,50.0,0.9803921568627452,0.7630814573333397
0.3673090318086835,0.5764178359816944,0.956593880666357,0.1789956719633886,0.3015634725934605,0.1857471592544177,0.8304672280074266,0.9199630124068616,48692,1308,132217,28826,0.02616,0.8210043280366114,"KAN(cat,1L)",51,1.7,24327,211043,"bytes_src,byte_asymmetry,payload_mean_src,bytes_total,byte_rate,duration,flow_rate,pkt_asymmetry,pkts_total,bytes_dst",0.0,0.212525409513701,bot->ton,0,cat,50.0,0.9803921568627452,0.7630814573333397
0.7181948702397142,0.8006499086579361,0.9798552450063308,0.6439398173158721,0.7771520213431656,0.511337858808792,0.8697136791415956,0.9397600685370836,47868,2132,57341,103702,0.04264,0.3560601826841278,"KAN(cat,ML)",51,19.1,24327,211043,"bytes_src,byte_asymmetry,payload_mean_src,bytes_total,byte_rate,duration,flow_rate,pkt_asymmetry,pkts_total,bytes_dst",0.0,0.212525409513701,bot->ton,0,cat,50.0,0.9803921568627452,0.7630814573333397
0.2538392649839132,0.4505744820948442,0.584528712777541,0.0766689641896884,0.1355576781616767,-0.1400470620169039,0.6631518935936366,0.8322238805613059,41224,8776,148696,12347,0.17552,0.9233310358103116,DecisionTree(d=5),51,0.2,24327,211043,"bytes_src,byte_asymmetry,payload_mean_src,bytes_total,byte_rate,duration,flow_rate,pkt_asymmetry,pkts_total,bytes_dst",0.0,0.212525409513701,bot->ton,0,cat,50.0,0.9803921568627452,0.7630814573333397
0.538103609217079,0.6356355228106778,0.8901341713415907,0.4502710456213558,0.5980305641922262,0.2369246141808574,0.8132463427780159,0.8948799522756392,41050,8950,88530,72513,0.179,0.5497289543786442,LightGBM,51,1.8,24327,211043,"bytes_src,byte_asymmetry,payload_mean_src,bytes_total,byte_rate,duration,flow_rate,pkt_asymmetry,pkts_total,bytes_dst",0.0,0.212525409513701,bot->ton,0,cat,50.0,0.9803921568627452,0.7630814573333397
0.7713072691347261,0.6960501228243388,0.8580808626021578,0.8390802456486777,0.8484741931432878,0.383089164048685,0.7471560395049769,0.851503877282642,27651,22349,25915,135128,0.44698,0.1609197543513223,XGBoost,51,0.8,24327,211043,"bytes_src,byte_asymmetry,payload_mean_src,bytes_total,byte_rate,duration,flow_rate,pkt_asymmetry,pkts_total,bytes_dst",0.0,0.212525409513701,bot->ton,0,cat,50.0,0.9803921568627452,0.7630814573333397
0.8326170496060045,0.7443245293493043,0.8740137803005962,0.9121290586986084,0.8926647402532292,0.5159350286408112,0.6045168430170824,0.7586687787187891,28826,21174,14151,146892,0.42348,0.0878709413013915,MLP(16),51,1.2,24327,211043,"bytes_src,byte_asymmetry,payload_mean_src,bytes_total,byte_rate,duration,flow_rate,pkt_asymmetry,pkts_total,bytes_dst",0.0,0.212525409513701,bot->ton,0,cat,50.0,0.9803921568627452,0.7630814573333397
0.9847254686829175,0.9923617349296423,1.0,0.9847234698592847,0.9923029427662291,0.09145256635541861,0.9994587758942434,0.9999999264276545,96,0,11207,722402,0.0,0.015276530140715285,"KAN(cat,1L)",42,11.8,19431,733705,"bytes_src,byte_asymmetry,payload_mean_src,bytes_total,byte_rate,flow_rate,duration,pkt_asymmetry,pkts_total,pkts_src",0.0,0.0,bot->bot,1,cat,50.0,0.9803921568627451,0.9998691572225895
0.9964726967923075,0.9982361176048822,1.0,0.9964722352097644,0.9982330008261472,0.18878911994810887,0.9999178859810427,0.9999999879163093,96,0,2588,731021,0.0,0.0035277647902356704,"KAN(cat,ML)",42,49.1,19431,733705,"bytes_src,byte_asymmetry,payload_mean_src,bytes_total,byte_rate,flow_rate,duration,pkt_asymmetry,pkts_total,pkts_src",0.0,0.0,bot->bot,1,cat,50.0,0.9803921568627451,0.9998691572225895
0.9949298423753415,0.9974645894475123,1.0,0.9949291788950244,0.9974581448010178,0.15820766377727172,0.9997625395476338,0.9999999530121509,96,0,3720,729889,0.0,0.005070821104975538,DecisionTree(d=5),42,1.4,19431,733705,"bytes_src,byte_asymmetry,payload_mean_src,bytes_total,byte_rate,flow_rate,duration,pkt_asymmetry,pkts_total,pkts_src",0.0,0.0,bot->bot,1,cat,50.0,0.9803921568627451,0.9998691572225895
0.9968420550493727,0.998420820900507,1.0,0.9968416418010139,0.9984183231494824,0.19914529097596537,0.9999213292889446,0.9999999870137358,96,0,2317,731292,0.0,0.0031583581989861084,LightGBM,42,9.0,19431,733705,"bytes_src,byte_asymmetry,payload_mean_src,bytes_total,byte_rate,flow_rate,duration,pkt_asymmetry,pkts_total,pkts_src",0.0,0.0,bot->bot,1,cat,50.0,0.9803921568627451,0.9998691572225895
0.9998473500930211,0.9790930579732073,0.9999945467311061,0.9998527826130813,0.9999236596474439,0.6638978747434051,0.9999489609474075,0.9999999906199329,92,4,108,733501,0.041666666666666664,0.00014721738691864466,XGBoost,42,3.3,19431,733705,"bytes_src,byte_asymmetry,payload_mean_src,bytes_total,byte_rate,flow_rate,duration,pkt_asymmetry,pkts_total,pkts_src",0.0,0.0,bot->bot,1,cat,50.0,0.9803921568627451,0.9998691572225895
0.9998364465282368,0.963464650163325,0.9999904567534148,0.9998459669933166,0.9999182066536161,0.639054533900157,0.9997420358915081,0.9999999634714591,89,7,113,733496,0.07291666666666667,0.00015403300668339674,MLP(16),42,5.0,19431,733705,"bytes_src,byte_asymmetry,payload_mean_src,bytes_total,byte_rate,flow_rate,duration,pkt_asymmetry,pkts_total,pkts_src",0.0,0.0,bot->bot,1,cat,50.0,0.9803921568627451,0.9998691572225895
0.9846804914781826,0.9923392433844187,1.0,0.9846784867688374,0.9922801031334265,0.09131727068111421,0.9989554991714479,0.9999998602222394,96,0,11240,722369,0.0,0.01532151323116265,"KAN(cat,1L)",42,10.2,19431,733705,"bytes_src,byte_asymmetry,payload_mean_src,byte_rate,bytes_total,duration,flow_rate,pkt_asymmetry,pkts_total,bytes_dst",0.0,0.0,bot->bot,2,cat,50.0,0.9803921568627451,0.9998691572225895
0.9965585623649832,0.9982790560094001,1.0,0.9965581120188002,0.9982760892555641,0.1910528059164087,0.9998980567872894,0.999999985256707,96,0,2525,731084,0.0,0.0034418879811997944,"KAN(cat,ML)",42,49.1,19431,733705,"bytes_src,byte_asymmetry,payload_mean_src,byte_rate,bytes_total,duration,flow_rate,pkt_asymmetry,pkts_total,bytes_dst",0.0,0.0,bot->bot,2,cat,50.0,0.9803921568627451,0.9998691572225895
0.99474448177401,0.9973718970187115,1.0,0.9947437940374232,0.997364971893489,0.1554471513383525,0.9995541874713458,0.999999916884081,96,0,3856,729753,0.0,0.005256205962576795,DecisionTree(d=5),42,1.5,19431,733705,"bytes_src,byte_asymmetry,payload_mean_src,byte_rate,bytes_total,duration,flow_rate,pkt_asymmetry,pkts_total,bytes_dst",0.0,0.0,bot->bot,2,cat,50.0,0.9803921568627451,0.9998691572225895
0.9967711818782753,0.9983853796777302,1.0,0.9967707593554604,0.9983827684628245,0.1970265711409183,0.9999302534910741,0.9999999880725479,96,0,2369,731240,0.0,0.00322924064453953,LightGBM,42,9.0,19431,733705,"bytes_src,byte_asymmetry,payload_mean_src,byte_rate,bytes_total,duration,flow_rate,pkt_asymmetry,pkts_total,bytes_dst",0.0,0.0,bot->bot,2,cat,50.0,0.9803921568627451,0.9998691572225895
0.9998964161345499,0.9843252459757172,0.9999959102379015,0.9999004919514346,0.9999481988183878,0.7366639150249124,0.9999460004125722,0.9999999901295316,93,3,73,733536,0.03125,9.95080485653802e-05,XGBoost,42,3.3,19431,733705,"bytes_src,byte_asymmetry,payload_mean_src,byte_rate,bytes_total,duration,flow_rate,pkt_asymmetry,pkts_total,bytes_dst",0.0,0.0,bot->bot,2,cat,50.0,0.9803921568627451,0.9998691572225895
0.9998364465282368,0.9061804806783995,0.9999754609590675,0.999860961356799,0.9999182078801254,0.5932985325245043,0.9990387633262405,0.999999871041495,78,18,102,733507,0.1875,0.00013903864320094218,MLP(16),42,3.9,19431,733705,"bytes_src,byte_asymmetry,payload_mean_src,byte_rate,bytes_total,duration,flow_rate,pkt_asymmetry,pkts_total,bytes_dst",0.0,0.0,bot->bot,2,cat,50.0,0.9803921568627451,0.9998691572225895
0.984794958184772,0.9923964945904427,1.0,0.9847929891808852,0.9923382383442463,0.09118821497034928,0.9993554145543327,0.9999999106218667,95,0,11156,722453,0.0,0.015207010819114814,"KAN(cat,1L)",42,9.8,19482,733704,"bytes_src,byte_asymmetry,payload_mean_src,byte_rate,bytes_total,duration,flow_rate,pkt_asymmetry,pkts_total,pkts_src",0.0,0.0,bot->bot,3,cat,50.0,0.9803921568627451,0.9998705199917133
0.996572187149041,0.9982858716291649,1.0,0.9965717432583298,0.9982829283479313,0.1904565150935686,0.9999190447858678,0.9999999866210059,95,0,2515,731094,0.0,0.0034282567416702905,"KAN(cat,ML)",42,49.9,19482,733704,"bytes_src,byte_asymmetry,payload_mean_src,byte_rate,bytes_total,duration,flow_rate,pkt_asymmetry,pkts_total,pkts_src",0.0,0.0,bot->bot,3,cat,50.0,0.9803921568627451,0.9998705199917133
0.9945522990197682,0.9920133204472682,0.9999986294122646,0.9945529566840101,0.9972683589582723,0.15038092470116593,0.9943377194118392,0.9999985546445747,94,1,3996,729613,0.010526315789473684,0.005447043315989853,DecisionTree(d=5),42,1.5,19482,733704,"bytes_src,byte_asymmetry,payload_mean_src,byte_rate,bytes_total,duration,flow_rate,pkt_asymmetry,pkts_total,pkts_src",0.0,0.0,bot->bot,3,cat,50.0,0.9803921568627451,0.9998705199917133
0.9966675934709365,0.9983335809675181,1.0,0.9966671619350362,0.9983307993798356,0.1930723217112077,0.9999204437815038,0.9999999839120682,95,0,2445,731164,0.0,0.0033328380649637612,LightGBM,42,9.4,19482,733704,"bytes_src,byte_asymmetry,payload_mean_src,byte_rate,bytes_total,duration,flow_rate,pkt_asymmetry,pkts_total,pkts_src",0.0,0.0,bot->bot,3,cat,50.0,0.9803921568627451,0.9998705199917133
0.999871882939169,0.9683610751776491,0.9999918203419915,0.9998800450921403,0.9999359295934392,0.6862940484079514,0.9999149769370189,0.9999999832051857,89,6,88,733521,0.06315789473684211,0.0001199549078596364,XGBoost,42,3.3,19482,733704,"bytes_src,byte_asymmetry,payload_mean_src,byte_rate,bytes_total,duration,flow_rate,pkt_asymmetry,pkts_total,pkts_src",0.0,0.0,bot->bot,3,cat,50.0,0.9803921568627451,0.9998705199917133
0.9998705199917133,0.9315230592863502,0.999982277721733,0.9998882238358581,0.9999352485671189,0.6568925057746354,0.9936418159365118,0.9999989601840611,82,13,82,733527,0.1368421052631579,0.00011177616414193391,MLP(16),42,3.6,19482,733704,"bytes_src,byte_asymmetry,payload_mean_src,byte_rate,bytes_total,duration,flow_rate,pkt_asymmetry,pkts_total,pkts_src",0.0,0.0,bot->bot,3,cat,50.0,0.9803921568627451,0.9998705199917133
0.9845564423800334,0.9922772212445594,1.0,0.9845544424891188,0.9922171157514285,0.09047624352328776,0.999264953344213,0.9999999019814645,95,0,11331,722278,0.0,0.015445557510881136,"KAN(cat,1L)",42,10.5,19482,733704,"bytes_src,byte_asymmetry,payload_mean_src,bytes_total,byte_rate,duration,flow_rate,pkt_asymmetry,pkts_total,bytes_dst",0.0,0.0,bot->bot,4,cat,50.0,0.9803921568627451,0.9998705199917133
0.9966853117878599,0.9983424412732123,1.0,0.9966848825464246,0.9983396892105741,0.19357002992898384,0.9999012237337672,0.9999999858275839,95,0,2432,731177,0.0,0.0033151174535754058,"KAN(cat,ML)",42,49.3,19482,733704,"bytes_src,byte_asymmetry,payload_mean_src,bytes_total,byte_rate,duration,flow_rate,pkt_asymmetry,pkts_total,bytes_dst",0.0,0.0,bot->bot,4,cat,50.0,0.9803921568627451,0.9998705199917133
0.9946572459738532,0.9973282770522172,1.0,0.9946565541044344,0.9973211198265836,0.15341068254617407,0.9996303064352867,0.999999920717657,95,0,3920,729689,0.0,0.005343445895565621,DecisionTree(d=5),42,1.5,19482,733704,"bytes_src,byte_asymmetry,payload_mean_src,bytes_total,byte_rate,duration,flow_rate,pkt_asymmetry,pkts_total,bytes_dst",0.0,0.0,bot->bot,4,cat,50.0,0.9803921568627451,0.9998705199917133
0.9967030301047834,0.9983513015789065,1.0,0.9967026031578129,0.9983485788835191,0.19407158921964943,0.9999152136901265,0.9999999862872118,95,0,2419,731190,0.0,0.0032973968421870507,LightGBM,42,9.7,19482,733704,"bytes_src,byte_asymmetry,payload_mean_src,bytes_total,byte_rate,duration,flow_rate,pkt_asymmetry,pkts_total,bytes_dst",0.0,0.0,bot->bot,4,cat,50.0,0.9803921568627451,0.9998705199917133
0.9998677940968019,0.9788839831572405,0.9999945468426219,0.9998732294723756,0.9999338844777794,0.6882394202683371,0.9999037060542291,0.9999999847884155,91,4,93,733516,0.042105263157894736,0.00012677052762438847,XGBoost,42,3.2,19482,733704,"bytes_src,byte_asymmetry,payload_mean_src,bytes_total,byte_rate,duration,flow_rate,pkt_asymmetry,pkts_total,bytes_dst",0.0,0.0,bot->bot,4,cat,50.0,0.9803921568627451,0.9998705199917133
0.9987910656068387,0.9625581201975439,0.9999904467639095,0.9988004509214037,0.9993950946059761,0.2899873075596548,0.9994479563220648,0.9999999253514329,88,7,880,732729,0.07368421052631578,0.001199549078596364,MLP(16),42,4.3,19482,733704,"bytes_src,byte_asymmetry,payload_mean_src,bytes_total,byte_rate,duration,flow_rate,pkt_asymmetry,pkts_total,bytes_dst",0.0,0.0,bot->bot,4,cat,50.0,0.9803921568627451,0.9998705199917133
0.9881382682934807,0.9940683661187363,1.0,0.9881367322374726,0.9940329718926443,0.10329477302561031,0.9989298903022411,0.9999998563331793,95,0,8703,724906,0.0,0.01186326776252745,"KAN(cat,1L)",42,10.5,19482,733704,"bytes_src,byte_asymmetry,payload_mean_src,bytes_total,byte_rate,duration,flow_rate,pkt_asymmetry,pkts_total,bytes_dst",0.0,0.0,bot->bot,5,cat,50.0,0.9803921568627451,0.9998705199917133
0.9966430604167348,0.9983213128519416,1.0,0.9966426257038832,0.9983184901229216,0.19238945369441074,0.9998989566434033,0.9999999844287495,95,0,2463,731146,0.0,0.0033573742961168686,"KAN(cat,ML)",42,49.3,19482,733704,"bytes_src,byte_asymmetry,payload_mean_src,bytes_total,byte_rate,duration,flow_rate,pkt_asymmetry,pkts_total,bytes_dst",0.0,0.0,bot->bot,5,cat,50.0,0.9803921568627451,0.9998705199917133
0.9947472005059261,0.9973732601426646,1.0,0.9947465202853291,0.9973663422087737,0.15469434932674592,0.9990295920578947,0.9999997646305012,95,0,3854,729755,0.0,0.005253479714670894,DecisionTree(d=5),42,1.5,19482,733704,"bytes_src,byte_asymmetry,payload_mean_src,bytes_total,byte_rate,duration,flow_rate,pkt_asymmetry,pkts_total,bytes_dst",0.0,0.0,bot->bot,5,cat,50.0,0.9803921568627451,0.9998705199917133
0.9966198903099888,0.9983097262983415,1.0,0.9966194525966829,0.9983068644358241,0.1917511008023337,0.9999047463330353,0.9999999827679209,95,0,2480,731129,0.0,0.003380547403317026,LightGBM,42,8.9,19482,733704,"bytes_src,byte_asymmetry,payload_mean_src,bytes_total,byte_rate,duration,flow_rate,pkt_asymmetry,pkts_total,bytes_dst",0.0,0.0,bot->bot,5,cat,50.0,0.9803921568627451,0.9998705199917133
0.9998446239900559,0.9736099202708799,0.9999931834138827,0.9998514194891284,0.9999222964268626,0.6545108294378805,0.9999055929047533,0.9999999828674956,90,5,109,733500,0.05263157894736842,0.0001485805108715951,XGBoost,42,3.2,19482,733704,"bytes_src,byte_asymmetry,payload_mean_src,bytes_total,byte_rate,duration,flow_rate,pkt_asymmetry,pkts_total,bytes_dst",0.0,0.0,bot->bot,5,cat,50.0,0.9803921568627451,0.9998705199917133
0.9996728926106441,0.941949185465282,0.9999850011794527,0.9996878446147743,0.999836400817996,0.4870308870341947,0.9985078527777346,0.9999997999410781,84,11,229,733380,0.11578947368421053,0.00031215538522564473,MLP(16),42,4.0,19482,733704,"bytes_src,byte_asymmetry,payload_mean_src,bytes_total,byte_rate,duration,flow_rate,pkt_asymmetry,pkts_total,bytes_dst",0.0,0.0,bot->bot,5,cat,50.0,0.9803921568627451,0.9998705199917133
0.9696747139235709,0.9702350538669317,0.990889756531124,0.9691701077338633,0.9799095931692616,0.9190603725815485,0.9928059905616443,0.9972992481853626,9713,287,993,31216,0.0287,0.030829892266136794,"KAN(cat,1L)",42,22.2,168834,42209,"bytes_total,bytes_src,payload_mean_src,byte_asymmetry,byte_rate,pkt_asymmetry,bytes_dst,payload_mean_dst,flow_rate,pkts_total",0.0,0.0,ton->ton,1,cat,50.0,0.7630808960280512,0.7630837025278969
0.9936743348574949,0.9935108013288212,0.9978801670927115,0.9938216026576423,0.9958467497316721,0.9826197287969511,0.9996890263590922,0.9999006482598276,9932,68,199,32010,0.0068,0.006178397342357726,"KAN(cat,ML)",42,485.2,168834,42209,"bytes_total,bytes_src,payload_mean_src,byte_asymmetry,byte_rate,pkt_asymmetry,bytes_dst,payload_mean_dst,flow_rate,pkts_total",0.0,0.0,ton->ton,1,cat,50.0,0.7630808960280512,0.7630837025278969
0.9895046080219858,0.982849076345121,0.9907916692417033,0.9954981526902419,0.9931393349955863,0.970868421843882,0.9924020242789283,0.9953474152789312,9702,298,145,32064,0.0298,0.0045018473097581425,DecisionTree(d=5),42,1.5,168834,42209,"bytes_total,bytes_src,payload_mean_src,byte_asymmetry,byte_rate,pkt_asymmetry,bytes_dst,payload_mean_dst,flow_rate,pkts_total",0.0,0.0,ton->ton,1,cat,50.0,0.7630808960280512,0.7630837025278969
0.9964225639081712,0.9960700208016393,0.9985692068429238,0.9967400416032786,0.9976537857953045,0.9901333882636566,0.999901263621969,0.9999670580445985,9954,46,105,32104,0.0046,0.0032599583967214134,LightGBM,42,11.1,168834,42209,"bytes_total,bytes_src,payload_mean_src,byte_asymmetry,byte_rate,pkt_asymmetry,bytes_dst,payload_mean_dst,flow_rate,pkts_total",0.0,0.0,ton->ton,1,cat,50.0,0.7630808960280512,0.7630837025278969
0.9963277973891824,0.9949046819212022,0.9975783918037876,0.9976093638424043,0.9975938775827008,0.9898434921962239,0.9998990794498432,0.9999674145060936,9922,78,77,32132,0.0078,0.0023906361575957032,XGBoost,42,5.1,168834,42209,"bytes_total,bytes_src,payload_mean_src,byte_asymmetry,byte_rate,pkt_asymmetry,bytes_dst,payload_mean_dst,flow_rate,pkts_total",0.0,0.0,ton->ton,1,cat,50.0,0.7630808960280512,0.7630837025278969
0.9933189604112866,0.9894510680244653,0.9944556295493263,0.9968021360489304,0.9956275002325797,0.9814860328476203,0.9988059067341427,0.9995708829206651,9821,179,103,32106,0.0179,0.003197863951069577,MLP(16),42,87.6,168834,42209,"bytes_total,bytes_src,payload_mean_src,byte_asymmetry,byte_rate,pkt_asymmetry,bytes_dst,payload_mean_dst,flow_rate,pkts_total",0.0,0.0,ton->ton,1,cat,50.0,0.7630808960280512,0.7630837025278969
0.9675661588760691,0.9691292635598745,0.9911140836995987,0.9661585271197491,0.978477211627651,0.9139600537508933,0.9930603495917291,0.9974118955177365,9721,279,1090,31119,0.0279,0.03384147288025086,"KAN(cat,1L)",42,11.9,168834,42209,"bytes_total,bytes_src,byte_asymmetry,payload_mean_src,byte_rate,pkt_asymmetry,bytes_dst,payload_mean_dst,flow_rate,pkts_total",0.0,0.0,ton->ton,2,cat,50.0,0.7630808960280512,0.7630837025278969
0.9936032599682532,0.9931194666087118,0.9975697149088643,0.9940389332174236,0.995801194326947,0.9824050787453713,0.9996192818777361,0.9998750430599058,9922,78,192,32017,0.0078,0.005961066782576298,"KAN(cat,ML)",42,420.2,168834,42209,"bytes_total,bytes_src,byte_asymmetry,payload_mean_src,byte_rate,pkt_asymmetry,bytes_dst,payload_mean_dst,flow_rate,pkts_total",0.0,0.0,ton->ton,2,cat,50.0,0.7630808960280512,0.7630837025278969
0.9886043260915919,0.9820178443913192,0.9905683715752366,0.9945356887826384,0.9925480657505383,0.9683772504609943,0.9908473470148096,0.9944248640650867,9695,305,176,32033,0.0305,0.005464311217361607,DecisionTree(d=5),42,1.2,168834,42209,"bytes_total,bytes_src,byte_asymmetry,payload_mean_src,byte_rate,pkt_asymmetry,bytes_dst,payload_mean_dst,flow_rate,pkts_total",0.0,0.0,ton->ton,2,cat,50.0,0.7630808960280512,0.7630837025278969
0.9964936387974129,0.9958407805271818,0.9983213652895645,0.9970815610543637,0.9977010780080151,0.9903192525455494,0.9999219891955664,0.9999752708773008,9946,54,94,32115,0.0054,0.002918438945636313,LightGBM,42,8.0,168834,42209,"bytes_total,bytes_src,byte_asymmetry,payload_mean_src,byte_rate,pkt_asymmetry,bytes_dst,payload_mean_dst,flow_rate,pkts_total",0.0,0.0,ton->ton,2,cat,50.0,0.7630808960280512,0.7630837025278969
0.9963041057594352,0.9949581110869632,0.9976401179941002,0.9975162221739265,0.9975781662371535,0.989779760038466,0.9998992269241517,0.9999677523590094,9924,76,80,32129,0.0076,0.002483777826073458,XGBoost,42,4.7,168834,42209,"bytes_total,bytes_src,byte_asymmetry,payload_mean_src,byte_rate,pkt_asymmetry,bytes_dst,payload_mean_dst,flow_rate,pkts_total",0.0,0.0,ton->ton,2,cat,50.0,0.7630808960280512,0.7630837025278969
0.9931768106328034,0.9891855444130523,0.9943014648951656,0.9967710888261045,0.995534745263419,0.9810905618632012,0.9989107702815984,0.999635802642942,9816,184,104,32105,0.0184,0.003228911173895495,MLP(16),42,50.4,168834,42209,"bytes_total,bytes_src,byte_asymmetry,payload_mean_src,byte_rate,pkt_asymmetry,bytes_dst,payload_mean_dst,flow_rate,pkts_total",0.0,0.0,ton->ton,2,cat,50.0,0.7630808960280512,0.7630837025278969
0.9695088725153403,0.9707124871930206,0.9914182188036361,0.9684249743860411,0.9797867160873868,0.9188350386037059,0.9933801592722531,0.9976055581424743,9730,270,1017,31192,0.027,0.031575025613958835,"KAN(cat,1L)",42,26.3,168834,42209,"bytes_total,payload_mean_src,bytes_src,byte_asymmetry,byte_rate,pkt_asymmetry,bytes_dst,payload_mean_dst,flow_rate,pkts_total",0.0,0.0,ton->ton,3,cat,50.0,0.7630808960280512,0.7630837025278969
0.9933189604112866,0.9931400416032785,0.9977549811356053,0.9934800832065571,0.9956129433727442,0.9816495899024116,0.9996187230277253,0.9997573104869322,9928,72,210,31999,0.0072,0.006519916793442827,"KAN(cat,ML)",42,244.2,168834,42209,"bytes_total,payload_mean_src,bytes_src,byte_asymmetry,byte_rate,pkt_asymmetry,bytes_dst,payload_mean_dst,flow_rate,pkts_total",0.0,0.0,ton->ton,3,cat,50.0,0.7630808960280512,0.7630837025278969
0.9858324054111682,0.983580267937533,0.9935362997658079,0.987860535875066,0.9906902886321886,0.9611328552585255,0.9909754587227173,0.9945116969479405,9793,207,391,31818,0.0207,0.012139464124934024,DecisionTree(d=5),42,0.4,168834,42209,"bytes_total,payload_mean_src,bytes_src,byte_asymmetry,byte_rate,pkt_asymmetry,bytes_dst,payload_mean_dst,flow_rate,pkts_total",0.0,0.0,ton->ton,3,cat,50.0,0.7630808960280512,0.7630837025278969
