src,dst,exp,seed,spazio,terna,ratio,in_domain,metodo,bal_acc,n_target,unseen_proto_h,unseen_state_h,roc_auc_target,frazione_attacchi,budget,normali
ton,unsw,ton->unsw,48,ricco,ton+bot+unsw,3.0,False,non adattato,0.221178786874398,257673,0.1626712926849146,0.0,0.2762846024467258,0.6390774353541117,,
ton,unsw,ton->unsw,48,ricco,ton+bot+unsw,3.0,False,8 etichette,,257673,0.1626712926849146,0.0,,,8.0,0.0
ton,unsw,ton->unsw,48,ricco,ton+bot+unsw,3.0,False,32 etichette,0.7448435683017209,257673,0.1626712926849146,0.0,,,32.0,9.0
ton,unsw,ton->unsw,48,ricco,ton+bot+unsw,3.0,False,rifit completo n=32,0.7874621480745487,257673,0.1626712926849146,0.0,,,32.0,
ton,unsw,ton->unsw,48,ricco,ton+bot+unsw,3.0,False,128 etichette,0.7685564768284618,257673,0.1626712926849146,0.0,,,128.0,40.0
ton,unsw,ton->unsw,48,ricco,ton+bot+unsw,3.0,False,rifit completo n=128,0.8078445176118916,257673,0.1626712926849146,0.0,,,128.0,
ton,ton,ton->ton,49,ricco,ton+bot+unsw,3.0,True,non adattato,0.9722902899810612,42209,0.0,0.0,0.9936140737061071,0.7630837025278969,,
ton,bot,ton->bot,49,ricco,ton+bot+unsw,3.0,False,non adattato,0.5534651153039832,200477,0.00027933378891344145,0.0,0.4917544234800839,0.9976206746908622,,
ton,bot,ton->bot,49,ricco,ton+bot+unsw,3.0,False,8 etichette,0.9421045027665881,200477,0.00027933378891344145,0.0,,,8.0,4.0
ton,bot,ton->bot,49,ricco,ton+bot+unsw,3.0,False,rifit completo n=8,0.8146845547904615,200477,0.00027933378891344145,0.0,,,8.0,
ton,bot,ton->bot,49,ricco,ton+bot+unsw,3.0,False,32 etichette,0.8942302403237911,200477,0.00027933378891344145,0.0,,,32.0,9.0
ton,bot,ton->bot,49,ricco,ton+bot+unsw,3.0,False,rifit completo n=32,0.7961575196532217,200477,0.00027933378891344145,0.0,,,32.0,
ton,bot,ton->bot,49,ricco,ton+bot+unsw,3.0,False,128 etichette,0.8902064035793604,200477,0.00027933378891344145,0.0,,,128.0,9.0
ton,bot,ton->bot,49,ricco,ton+bot+unsw,3.0,False,rifit completo n=128,0.8042875895773369,200477,0.00027933378891344145,0.0,,,128.0,
ton,unsw,ton->unsw,49,ricco,ton+bot+unsw,3.0,False,non adattato,0.22041816558054544,257673,0.1626712926849146,0.0,0.2718514712343897,0.6390774353541117,,
ton,unsw,ton->unsw,49,ricco,ton+bot+unsw,3.0,False,8 etichette,0.669138205257444,257673,0.1626712926849146,0.0,,,8.0,3.0
ton,unsw,ton->unsw,49,ricco,ton+bot+unsw,3.0,False,rifit completo n=8,0.6371811172823638,257673,0.1626712926849146,0.0,,,8.0,
ton,unsw,ton->unsw,49,ricco,ton+bot+unsw,3.0,False,32 etichette,0.7522527652642821,257673,0.1626712926849146,0.0,,,32.0,14.0
ton,unsw,ton->unsw,49,ricco,ton+bot+unsw,3.0,False,rifit completo n=32,0.7509990441706658,257673,0.1626712926849146,0.0,,,32.0,
ton,unsw,ton->unsw,49,ricco,ton+bot+unsw,3.0,False,128 etichette,0.7596311923198893,257673,0.1626712926849146,0.0,,,128.0,48.0
ton,unsw,ton->unsw,49,ricco,ton+bot+unsw,3.0,False,rifit completo n=128,0.7727898435782363,257673,0.1626712926849146,0.0,,,128.0,
ton,ton,ton->ton,50,ricco,ton+bot+unsw,3.0,True,non adattato,0.970302384426713,42209,0.0,0.0,0.9928266260982955,0.7630837025278969,,
