exp,seed,politica,batch,frazione_target,bal_acc,adattamenti,etichette,innesco,vuoti
ton->bot,44,stat_13x13,8,0.421,0.9655020319352655,8,256,False,0.08985
ton->bot,44,martingala,8,0.421,0.9538113180815251,6,192,False,0.08985
ton->bot,44,stat_13x13_adaptive,8,0.421,0.9361949490187997,8,256,False,0.08985
ton->bot,44,statico,9,0.474,0.8318506997070692,0,0,False,0.09845
ton->bot,44,ogni_batch,9,0.474,0.9588836755775743,9,288,False,0.09845
ton->bot,44,su_innesco,9,0.474,0.8318506997070692,0,0,False,0.09845
ton->bot,44,oracolo,9,0.474,0.9558474634622675,9,288,False,0.09845
ton->bot,44,stat_13x13,9,0.474,0.9711938918349493,9,288,False,0.09845
ton->bot,44,martingala,9,0.474,0.9681379662157571,7,224,False,0.09845
ton->bot,44,stat_13x13_adaptive,9,0.474,0.942860468365776,9,288,False,0.09845
ton->bot,44,statico,10,0.526,0.8115417480964497,0,0,False,0.1089
ton->bot,44,ogni_batch,10,0.526,0.9623092372926726,10,320,False,0.1089
ton->bot,44,su_innesco,10,0.526,0.8115417480964497,0,0,False,0.1089
ton->bot,44,oracolo,10,0.526,0.9427281180401409,10,320,False,0.1089
ton->bot,44,stat_13x13,10,0.526,0.7357050574675473,10,320,False,0.1089
ton->bot,44,martingala,10,0.526,0.9638411402614724,8,256,False,0.1089
ton->bot,44,stat_13x13_adaptive,10,0.526,0.6497566731349473,10,320,False,0.1089
ton->bot,44,statico,11,0.579,0.7972409219947181,0,0,False,0.11835
ton->bot,44,ogni_batch,11,0.579,0.9639580048453837,11,352,False,0.11835
ton->bot,44,su_innesco,11,0.579,0.7972409219947181,0,0,False,0.11835
ton->bot,44,oracolo,11,0.579,0.9465371883988438,11,352,False,0.11835
ton->bot,44,stat_13x13,11,0.579,0.9584850149708641,11,352,False,0.11835
ton->bot,44,martingala,11,0.579,0.9532225252343056,9,288,False,0.11835
ton->bot,44,stat_13x13_adaptive,11,0.579,0.8826093756714826,11,352,False,0.11835
ton->bot,44,statico,12,0.632,0.7893550720026883,0,0,False,0.1269
ton->bot,44,ogni_batch,12,0.632,0.9743167949372153,12,384,False,0.1269
ton->bot,44,su_innesco,12,0.632,0.7893550720026883,0,0,False,0.1269
ton->bot,44,oracolo,12,0.632,0.9529386100829644,12,384,False,0.1269
ton->bot,44,stat_13x13,12,0.632,0.9578132204351605,12,384,False,0.1269
ton->bot,44,martingala,12,0.632,0.9624884502442296,10,320,False,0.1269
ton->bot,44,stat_13x13_adaptive,12,0.632,0.8454070288607375,12,384,False,0.1269
ton->bot,44,statico,13,0.684,0.7707936429767416,0,0,True,0.13165
ton->bot,44,ogni_batch,13,0.684,0.97009223171195,13,416,True,0.13165
ton->bot,44,su_innesco,13,0.684,0.7707936429767416,0,0,True,0.13165
ton->bot,44,oracolo,13,0.684,0.9539084155281339,13,416,True,0.13165
ton->bot,44,stat_13x13,13,0.684,0.9652027549914874,13,416,True,0.13165
ton->bot,44,martingala,13,0.684,0.9533688142843073,11,352,True,0.13165
ton->bot,44,stat_13x13_adaptive,13,0.684,0.9542847997073349,13,416,True,0.13165
ton->bot,44,statico,14,0.737,0.7636125249329391,0,0,True,0.1392
ton->bot,44,ogni_batch,14,0.737,0.9729365843593094,14,448,True,0.1392
ton->bot,44,su_innesco,14,0.737,0.958522766352569,1,32,True,0.1392
ton->bot,44,oracolo,14,0.737,0.9515234885480433,14,448,True,0.1392
ton->bot,44,stat_13x13,14,0.737,0.9692723020840498,14,448,True,0.1392
ton->bot,44,martingala,14,0.737,0.9314412958250224,12,384,True,0.1392
ton->bot,44,stat_13x13_adaptive,14,0.737,0.9285542334410894,14,448,True,0.1392
ton->bot,44,statico,15,0.789,0.7560021699094344,0,0,True,0.15155
ton->bot,44,ogni_batch,15,0.789,0.976219033675477,15,480,True,0.15155
ton->bot,44,su_innesco,15,0.789,0.9405250540558734,2,64,True,0.15155
ton->bot,44,oracolo,15,0.789,0.952283371402497,15,480,True,0.15155
ton->bot,44,stat_13x13,15,0.789,0.8563865745405332,15,480,True,0.15155
ton->bot,44,martingala,15,0.789,0.9588578943940864,13,416,True,0.15155
ton->bot,44,stat_13x13_adaptive,15,0.789,0.7443287105813126,15,480,True,0.15155
ton->bot,44,statico,16,0.842,0.7368063758075252,0,0,True,0.15495
ton->bot,44,ogni_batch,16,0.842,0.9679016792286601,16,512,True,0.15495
ton->bot,44,su_innesco,16,0.842,0.9666558967215227,3,96,True,0.15495
ton->bot,44,oracolo,16,0.842,0.9513115497951061,16,512,True,0.15495
ton->bot,44,stat_13x13,16,0.842,0.9570295078841295,16,512,True,0.15495
ton->bot,44,martingala,16,0.842,0.9558698849381435,14,448,True,0.15495
ton->bot,44,stat_13x13_adaptive,16,0.842,0.9335752157078767,16,512,True,0.15495
ton->bot,44,statico,17,0.895,0.7241275148757258,0,0,True,0.168
ton->bot,44,ogni_batch,17,0.895,0.9201710345556211,17,544,True,0.168
ton->bot,44,su_innesco,17,0.895,0.969109869226934,4,128,True,0.168
ton->bot,44,oracolo,17,0.895,0.951632601147127,17,544,True,0.168
ton->bot,44,stat_13x13,17,0.895,0.8738357335838762,17,544,True,0.168
ton->bot,44,martingala,17,0.895,0.9471633588477539,15,480,True,0.168
ton->bot,44,stat_13x13_adaptive,17,0.895,0.9544232769328695,17,544,True,0.168
ton->bot,44,statico,18,0.947,0.7147523077900584,0,0,True,0.1725
ton->bot,44,ogni_batch,18,0.947,0.9627659896342331,18,576,True,0.1725
ton->bot,44,su_innesco,18,0.947,0.9758033771947077,5,160,True,0.1725
ton->bot,44,oracolo,18,0.947,0.9613216352859663,18,576,True,0.1725
ton->bot,44,stat_13x13,18,0.947,0.9687207838770873,18,576,True,0.1725
ton->bot,44,martingala,18,0.947,0.9593133814003165,16,512,True,0.1725
ton->bot,44,stat_13x13_adaptive,18,0.947,0.9680842695099406,18,576,True,0.1725
ton->bot,44,statico,19,1.0,0.5546665333133303,0,0,True,0.1823
ton->bot,44,ogni_batch,19,1.0,0.8235068593622377,19,608,True,0.1823
ton->bot,44,su_innesco,19,1.0,0.9977496624493674,6,192,True,0.1823
ton->bot,44,oracolo,19,1.0,0.996574486172926,19,608,True,0.1823
ton->bot,44,stat_13x13,19,1.0,0.8333083295827708,19,608,True,0.1823
ton->bot,44,martingala,19,1.0,0.8234318481105499,17,544,True,0.1823
ton->bot,44,stat_13x13_adaptive,19,1.0,0.49239885982897436,19,608,True,0.1823
ton->bot,45,statico,0,0.0,0.9697100949094046,0,0,False,0.0341
ton->bot,45,ogni_batch,0,0.0,0.9697100949094046,0,0,False,0.0341
ton->bot,45,su_innesco,0,0.0,0.9697100949094046,0,0,False,0.0341
ton->bot,45,oracolo,0,0.0,0.9697100949094046,0,0,False,0.0341
ton->bot,45,stat_13x13,0,0.0,0.9697100949094046,0,0,False,0.0341
ton->bot,45,martingala,0,0.0,0.9697100949094046,0,0,False,0.0341
ton->bot,45,stat_13x13_adaptive,0,0.0,0.9697100949094046,0,0,False,0.0341
ton->bot,45,statico,1,0.053,0.9542475927699146,0,0,False,0.0402
ton->bot,45,ogni_batch,1,0.053,0.9542475927699146,1,32,False,0.0402
ton->bot,45,su_innesco,1,0.053,0.9542475927699146,0,0,False,0.0402
ton->bot,45,oracolo,1,0.053,0.9361357197628937,1,32,False,0.0402
ton->bot,45,stat_13x13,1,0.053,0.5,1,32,False,0.0402
ton->bot,45,martingala,1,0.053,0.9542475927699146,0,0,False,0.0402
ton->bot,45,stat_13x13_adaptive,1,0.053,0.5,1,32,False,0.0402
ton->bot,45,statico,2,0.105,0.9356053976547374,0,0,False,0.0488
ton->bot,45,ogni_batch,2,0.105,0.9423740867064327,2,64,False,0.0488
ton->bot,45,su_innesco,2,0.105,0.9356053976547374,0,0,False,0.0488
ton->bot,45,oracolo,2,0.105,0.9301001585427899,2,64,False,0.0488
ton->bot,45,stat_13x13,2,0.105,0.9159932897481224,2,64,False,0.0488
ton->bot,45,martingala,2,0.105,0.9336828108750089,1,32,False,0.0488
ton->bot,45,stat_13x13_adaptive,2,0.105,0.8240198946379623,2,64,False,0.0488
ton->bot,45,statico,3,0.158,0.9183101621309142,0,0,False,0.0589
ton->bot,45,ogni_batch,3,0.158,0.9226158001789145,3,96,False,0.0589
ton->bot,45,su_innesco,3,0.158,0.9183101621309142,0,0,False,0.0589
ton->bot,45,oracolo,3,0.158,0.9133712477174996,3,96,False,0.0589
ton->bot,45,stat_13x13,3,0.158,0.9191109458983311,3,96,False,0.0589
ton->bot,45,martingala,3,0.158,0.923287094972312,2,64,False,0.0589
ton->bot,45,stat_13x13_adaptive,3,0.158,0.8558442189962667,3,96,False,0.0589
ton->bot,45,statico,4,0.211,0.9002347757414304,0,0,False,0.06615
ton->bot,45,ogni_batch,4,0.211,0.9031423132250496,4,128,False,0.06615
ton->bot,45,su_innesco,4,0.211,0.9002347757414304,0,0,False,0.06615
ton->bot,45,oracolo,4,0.211,0.8968772168996029,4,128,False,0.06615
ton->bot,45,stat_13x13,4,0.211,0.9282564685883372,4,128,False,0.06615
ton->bot,45,martingala,4,0.211,0.8942911536509144,3,96,False,0.06615
ton->bot,45,stat_13x13_adaptive,4,0.211,0.9295837000348376,4,128,False,0.06615
ton->bot,45,statico,5,0.263,0.8833664973931354,0,0,False,0.07825
ton->bot,45,ogni_batch,5,0.263,0.8836580023117109,5,160,False,0.07825
ton->bot,45,su_innesco,5,0.263,0.8833664973931354,0,0,False,0.07825
ton->bot,45,oracolo,5,0.263,0.8810102202640875,5,160,False,0.07825
ton->bot,45,stat_13x13,5,0.263,0.9480550484299521,5,160,False,0.07825
ton->bot,45,martingala,5,0.263,0.8806433957912267,4,128,False,0.07825
ton->bot,45,stat_13x13_adaptive,5,0.263,0.9290575369289515,5,160,False,0.07825
ton->bot,45,statico,6,0.316,0.8673803612406443,0,0,False,0.08175
ton->bot,45,ogni_batch,6,0.316,0.859418621416894,6,192,False,0.08175
ton->bot,45,su_innesco,6,0.316,0.8673803612406443,0,0,False,0.08175
ton->bot,45,oracolo,6,0.316,0.8642358111959199,6,192,False,0.08175
ton->bot,45,stat_13x13,6,0.316,0.8539549481995146,6,192,False,0.08175
ton->bot,45,martingala,6,0.316,0.8561669945864978,5,160,False,0.08175
ton->bot,45,stat_13x13_adaptive,6,0.316,0.832228530516884,6,192,False,0.08175
ton->bot,45,statico,7,0.368,0.8546561983061354,0,0,False,0.09075
ton->bot,45,ogni_batch,7,0.368,0.8495753245199594,7,224,False,0.09075
ton->bot,45,su_innesco,7,0.368,0.8546561983061354,0,0,False,0.09075
ton->bot,45,oracolo,7,0.368,0.8541033380074874,7,224,False,0.09075
ton->bot,45,stat_13x13,7,0.368,0.952507181612866,7,224,False,0.09075
ton->bot,45,martingala,7,0.368,0.868306246578896,6,192,False,0.09075
ton->bot,45,stat_13x13_adaptive,7,0.368,0.9384785953879632,7,224,False,0.09075
ton->bot,45,statico,8,0.421,0.841489988442238,0,0,False,0.09655
ton->bot,45,ogni_batch,8,0.421,0.8398670959614636,8,256,False,0.09655
ton->bot,45,su_innesco,8,0.421,0.841489988442238,0,0,False,0.09655
ton->bot,45,oracolo,8,0.421,0.8403433296102638,8,256,False,0.09655
ton->bot,45,stat_13x13,8,0.421,0.960840582639362,8,256,False,0.09655
ton->bot,45,martingala,8,0.421,0.9425631459062652,7,224,False,0.09655
ton->bot,45,stat_13x13_adaptive,8,0.421,0.9347439330270123,8,256,False,0.09655
ton->bot,45,statico,9,0.474,0.8249104011155822,0,0,False,0.1041
ton->bot,45,ogni_batch,9,0.474,0.8281771219889332,9,288,False,0.1041
ton->bot,45,su_innesco,9,0.474,0.8249104011155822,0,0,False,0.1041
ton->bot,45,oracolo,9,0.474,0.8248012052561329,9,288,False,0.1041
ton->bot,45,stat_13x13,9,0.474,0.9532934748476929,9,288,False,0.1041
ton->bot,45,martingala,9,0.474,0.9326441504579583,8,256,False,0.1041
ton->bot,45,stat_13x13_adaptive,9,0.474,0.9683923761444773,9,288,False,0.1041
ton->bot,45,statico,10,0.526,0.8145342428861365,0,0,False,0.11655
ton->bot,45,ogni_batch,10,0.526,0.8206972345739536,10,320,False,0.11655
ton->bot,45,su_innesco,10,0.526,0.8145342428861365,0,0,False,0.11655
ton->bot,45,oracolo,10,0.526,0.917410695693665,10,320,False,0.11655
ton->bot,45,stat_13x13,10,0.526,0.9654605334916682,10,320,False,0.11655
ton->bot,45,martingala,10,0.526,0.9661777899675517,9,288,False,0.11655
ton->bot,45,stat_13x13_adaptive,10,0.526,0.9512978043731674,10,320,False,0.11655
ton->bot,45,statico,11,0.579,0.7977511555717894,0,0,False,0.12365
ton->bot,45,ogni_batch,11,0.579,0.8016491069734201,11,352,False,0.12365
ton->bot,45,su_innesco,11,0.579,0.7977511555717894,0,0,False,0.12365
ton->bot,45,oracolo,11,0.579,0.944484044556529,11,352,False,0.12365
ton->bot,45,stat_13x13,11,0.579,0.724618954812027,11,352,False,0.12365
ton->bot,45,martingala,11,0.579,0.947932533508126,10,320,False,0.12365
ton->bot,45,stat_13x13_adaptive,11,0.579,0.689710002513394,11,352,False,0.12365
ton->bot,45,statico,12,0.632,0.7862422070853674,0,0,False,0.13115
ton->bot,45,ogni_batch,12,0.632,0.8107491712297137,12,384,False,0.13115
ton->bot,45,su_innesco,12,0.632,0.7862422070853674,0,0,False,0.13115
ton->bot,45,oracolo,12,0.632,0.9380875610238817,12,384,False,0.13115
ton->bot,45,stat_13x13,12,0.632,0.8218123268241193,12,384,False,0.13115
ton->bot,45,martingala,12,0.632,0.9601231610370762,11,352,False,0.13115
ton->bot,45,stat_13x13_adaptive,12,0.632,0.7498020847077451,12,384,False,0.13115
ton->bot,45,statico,13,0.684,0.7748873100755007,0,0,True,0.14275
ton->bot,45,ogni_batch,13,0.684,0.8754470552441476,13,416,True,0.14275
ton->bot,45,su_innesco,13,0.684,0.7748873100755007,0,0,True,0.14275
ton->bot,45,oracolo,13,0.684,0.9357720476379614,13,416,True,0.14275
ton->bot,45,stat_13x13,13,0.684,0.9675985231285056,13,416,True,0.14275
ton->bot,45,martingala,13,0.684,0.9768722835831758,12,384,True,0.14275
ton->bot,45,stat_13x13_adaptive,13,0.684,0.9716987617041013,13,416,True,0.14275
ton->bot,45,statico,14,0.737,0.7620878798626549,0,0,True,0.14555
ton->bot,45,ogni_batch,14,0.737,0.9475955595380465,14,448,True,0.14555
ton->bot,45,su_innesco,14,0.737,0.636804260416963,1,32,True,0.14555
ton->bot,45,oracolo,14,0.737,0.9335849844976682,14,448,True,0.14555
ton->bot,45,stat_13x13,14,0.737,0.9663119269047878,14,448,True,0.14555
ton->bot,45,martingala,14,0.737,0.9418385793242552,13,416,True,0.14555
ton->bot,45,stat_13x13_adaptive,14,0.737,0.9690289126990022,14,448,True,0.14555
ton->bot,45,statico,15,0.789,0.7443730168110871,0,0,True,0.15575
ton->bot,45,ogni_batch,15,0.789,0.8673048026679809,15,480,True,0.15575
ton->bot,45,su_innesco,15,0.789,0.6432013246340913,2,64,True,0.15575
ton->bot,45,oracolo,15,0.789,0.9327716424142073,15,480,True,0.15575
ton->bot,45,stat_13x13,15,0.789,0.8933301303540797,15,480,True,0.15575
ton->bot,45,martingala,15,0.789,0.9322445170370275,14,448,True,0.15575
ton->bot,45,stat_13x13_adaptive,15,0.789,0.8967402993095103,15,480,True,0.15575
ton->bot,45,statico,16,0.842,0.7368658008658009,0,0,True,0.16695
ton->bot,45,ogni_batch,16,0.842,0.9737922077922078,16,512,True,0.16695
ton->bot,45,su_innesco,16,0.842,0.6507532467532468,3,96,True,0.16695
ton->bot,45,oracolo,16,0.842,0.9432380952380952,16,512,True,0.16695
ton->bot,45,stat_13x13,16,0.842,0.8962337662337663,16,512,True,0.16695
ton->bot,45,martingala,16,0.842,0.944978354978355,15,480,True,0.16695
ton->bot,45,stat_13x13_adaptive,16,0.842,0.9001558441558442,16,512,True,0.16695
ton->bot,45,statico,17,0.895,0.7236833858719864,0,0,True,0.1676
ton->bot,45,ogni_batch,17,0.895,0.8651098314754243,17,544,True,0.1676
ton->bot,45,su_innesco,17,0.895,0.6653049246306061,4,128,True,0.1676
ton->bot,45,oracolo,17,0.895,0.9598792853162228,17,544,True,0.1676
ton->bot,45,stat_13x13,17,0.895,0.9144520537503451,17,544,True,0.1676
ton->bot,45,martingala,17,0.895,0.9461592437821732,16,512,True,0.1676
ton->bot,45,stat_13x13_adaptive,17,0.895,0.8641479167760634,17,544,True,0.1676
ton->bot,45,statico,18,0.947,0.7194208889315421,0,0,True,0.17915
ton->bot,45,ogni_batch,18,0.947,0.9286501933359219,18,576,True,0.17915
ton->bot,45,su_innesco,18,0.947,0.6511986029161773,5,160,True,0.17915
ton->bot,45,oracolo,18,0.947,0.9689037129778982,18,576,True,0.17915
ton->bot,45,stat_13x13,18,0.947,0.9773805476321626,18,576,True,0.17915
ton->bot,45,martingala,18,0.947,0.8918736332978364,17,544,True,0.17915
ton->bot,45,stat_13x13_adaptive,18,0.947,0.851957582646828,18,576,True,0.17915
ton->bot,45,statico,19,1.0,0.21803590179508975,0,0,True,0.18865
ton->bot,45,ogni_batch,19,1.0,0.9962248112405621,19,608,True,0.18865
ton->bot,45,su_innesco,19,1.0,0.4935746787339367,6,192,True,0.18865
ton->bot,45,oracolo,19,1.0,0.9964998249912496,19,608,True,0.18865
ton->bot,45,stat_13x13,19,1.0,0.5,19,608,True,0.18865
ton->bot,45,martingala,19,1.0,0.9976998849942498,18,576,True,0.18865
ton->bot,45,stat_13x13_adaptive,19,1.0,0.4975248762438122,19,608,True,0.18865
ton->bot,46,statico,0,0.0,0.9719880731178421,0,0,False,0.0354
ton->bot,46,ogni_batch,0,0.0,0.9719880731178421,0,0,False,0.0354
ton->bot,46,su_innesco,0,0.0,0.9719880731178421,0,0,False,0.0354
ton->bot,46,oracolo,0,0.0,0.9719880731178421,0,0,False,0.0354
ton->bot,46,stat_13x13,0,0.0,0.9719880731178421,0,0,False,0.0354
ton->bot,46,martingala,0,0.0,0.9719880731178421,0,0,False,0.0354
ton->bot,46,stat_13x13_adaptive,0,0.0,0.9719880731178421,0,0,False,0.0354
ton->bot,46,statico,1,0.053,0.9509918260050985,0,0,False,0.04165
ton->bot,46,ogni_batch,1,0.053,0.9549524191035128,1,32,False,0.04165
ton->bot,46,su_innesco,1,0.053,0.9509918260050985,0,0,False,0.04165
ton->bot,46,oracolo,1,0.053,0.932111037719978,1,32,False,0.04165
ton->bot,46,stat_13x13,1,0.053,0.9219239385941446,1,32,False,0.04165
ton->bot,46,martingala,1,0.053,0.9509918260050985,0,0,False,0.04165
ton->bot,46,stat_13x13_adaptive,1,0.053,0.9249432214631832,1,32,False,0.04165
ton->bot,46,statico,2,0.105,0.9351734370252572,0,0,False,0.04775
ton->bot,46,ogni_batch,2,0.105,0.9396505091739331,2,64,False,0.04775
ton->bot,46,su_innesco,2,0.105,0.9351734370252572,0,0,False,0.04775
ton->bot,46,oracolo,2,0.105,0.9173793931675966,2,64,False,0.04775
ton->bot,46,stat_13x13,2,0.105,0.9392117388216413,2,64,False,0.04775
ton->bot,46,martingala,2,0.105,0.9351734370252572,0,0,False,0.04775
ton->bot,46,stat_13x13_adaptive,2,0.105,0.8998183685086132,2,64,False,0.04775
ton->bot,46,statico,3,0.158,0.9162814222141049,0,0,False,0.0558
ton->bot,46,ogni_batch,3,0.158,0.9204407276150202,3,96,False,0.0558
ton->bot,46,su_innesco,3,0.158,0.9162814222141049,0,0,False,0.0558
ton->bot,46,oracolo,3,0.158,0.9450919626490644,3,96,False,0.0558
ton->bot,46,stat_13x13,3,0.158,0.9394086947427001,3,96,False,0.0558
ton->bot,46,martingala,3,0.158,0.8805986109111033,1,32,False,0.0558
ton->bot,46,stat_13x13_adaptive,3,0.158,0.9037817685692198,3,96,False,0.0558
ton->bot,46,statico,4,0.211,0.9035069762512504,0,0,False,0.0651
ton->bot,46,ogni_batch,4,0.211,0.9349233545947611,4,128,False,0.0651
ton->bot,46,su_innesco,4,0.211,0.9035069762512504,0,0,False,0.0651
ton->bot,46,oracolo,4,0.211,0.9530911243984618,4,128,False,0.0651
ton->bot,46,stat_13x13,4,0.211,0.9564167692777001,4,128,False,0.0651
ton->bot,46,martingala,4,0.211,0.9238998192781095,2,64,False,0.0651
ton->bot,46,stat_13x13_adaptive,4,0.211,0.9637400736825571,4,128,False,0.0651
ton->bot,46,statico,5,0.263,0.8861160616808303,0,0,False,0.07545
ton->bot,46,ogni_batch,5,0.263,0.8877672640681356,5,160,False,0.07545
ton->bot,46,su_innesco,5,0.263,0.8861160616808303,0,0,False,0.07545
ton->bot,46,oracolo,5,0.263,0.9552402435895118,5,160,False,0.07545
ton->bot,46,stat_13x13,5,0.263,0.9588121030290419,5,160,False,0.07545
ton->bot,46,martingala,5,0.263,0.9438099884838187,3,96,False,0.07545
ton->bot,46,stat_13x13_adaptive,5,0.263,0.88399843281813,5,160,False,0.07545
ton->bot,46,statico,6,0.316,0.8722347343883387,0,0,False,0.0815
ton->bot,46,ogni_batch,6,0.316,0.9203809271004997,6,192,False,0.0815
ton->bot,46,su_innesco,6,0.316,0.8722347343883387,0,0,False,0.0815
ton->bot,46,oracolo,6,0.316,0.9606364932775788,6,192,False,0.0815
ton->bot,46,stat_13x13,6,0.316,0.9669660979423942,6,192,False,0.0815
ton->bot,46,martingala,6,0.316,0.9584210631654061,4,128,False,0.0815
ton->bot,46,stat_13x13_adaptive,6,0.316,0.9707061005763891,6,192,False,0.0815
ton->bot,46,statico,7,0.368,0.8566944385010489,0,0,False,0.0898
ton->bot,46,ogni_batch,7,0.368,0.9321780849493391,7,224,False,0.0898
ton->bot,46,su_innesco,7,0.368,0.8566944385010489,0,0,False,0.0898
ton->bot,46,oracolo,7,0.368,0.9547860757426325,7,224,False,0.0898
ton->bot,46,stat_13x13,7,0.368,0.961328936557031,7,224,False,0.0898
ton->bot,46,martingala,7,0.368,0.9491039698224619,5,160,False,0.0898
ton->bot,46,stat_13x13_adaptive,7,0.368,0.9675417542877907,7,224,False,0.0898
ton->bot,46,statico,8,0.421,0.8430718056960866,0,0,False,0.0938
ton->bot,46,ogni_batch,8,0.421,0.9239094394117172,8,256,False,0.0938
ton->bot,46,su_innesco,8,0.421,0.8430718056960866,0,0,False,0.0938
ton->bot,46,oracolo,8,0.421,0.9561358366598948,8,256,False,0.0938
ton->bot,46,stat_13x13,8,0.421,0.9456876626663479,8,256,False,0.0938
ton->bot,46,martingala,8,0.421,0.9447766519458736,6,192,False,0.0938
ton->bot,46,stat_13x13_adaptive,8,0.421,0.9615671706783335,8,256,False,0.0938
ton->bot,46,statico,9,0.474,0.8300763435428363,0,0,False,0.10205
ton->bot,46,ogni_batch,9,0.474,0.9614979407490124,9,288,False,0.10205
ton->bot,46,su_innesco,9,0.474,0.8300763435428363,0,0,False,0.10205
ton->bot,46,oracolo,9,0.474,0.9598730205457305,9,288,False,0.10205
ton->bot,46,stat_13x13,9,0.474,0.9223795497834216,9,288,False,0.10205
ton->bot,46,martingala,9,0.474,0.9671859494916354,7,224,False,0.10205
ton->bot,46,stat_13x13_adaptive,9,0.474,0.6861017301143655,9,288,False,0.10205
ton->bot,46,statico,10,0.526,0.8144347210013252,0,0,False,0.11225
ton->bot,46,ogni_batch,10,0.526,0.9633206693244216,10,320,False,0.11225
ton->bot,46,su_innesco,10,0.526,0.8144347210013252,0,0,False,0.11225
ton->bot,46,oracolo,10,0.526,0.9568257258688778,10,320,False,0.11225
ton->bot,46,stat_13x13,10,0.526,0.9270383775074207,10,320,False,0.11225
ton->bot,46,martingala,10,0.526,0.9606122457904822,8,256,False,0.11225
ton->bot,46,stat_13x13_adaptive,10,0.526,0.8363791930396058,10,320,False,0.11225
ton->bot,46,statico,11,0.579,0.7987302158403128,0,0,False,0.1173
ton->bot,46,ogni_batch,11,0.579,0.9637818674659684,11,352,False,0.1173
ton->bot,46,su_innesco,11,0.579,0.7987302158403128,0,0,False,0.1173
ton->bot,46,oracolo,11,0.579,0.9606370517454066,11,352,False,0.1173
ton->bot,46,stat_13x13,11,0.579,0.9310428704885985,11,352,False,0.1173
ton->bot,46,martingala,11,0.579,0.9635232937289444,9,288,False,0.1173
ton->bot,46,stat_13x13_adaptive,11,0.579,0.9431421826418797,11,352,False,0.1173
ton->bot,46,statico,12,0.632,0.7850434839553357,0,0,False,0.1254
ton->bot,46,ogni_batch,12,0.632,0.9733607044410878,12,384,False,0.1254
ton->bot,46,su_innesco,12,0.632,0.7850434839553357,0,0,False,0.1254
ton->bot,46,oracolo,12,0.632,0.9634091795191025,12,384,False,0.1254
