exp,seed,politica,batch,frazione_target,bal_acc,adattamenti,etichette
ton->unsw,50,ogni_batch_int,19,1.0,0.7389088174364493,19,608
ton->unsw,50,martingala_int,19,1.0,0.2595528692617419,0,0
ton->unsw,51,statico,0,0.0,0.9262517488751232,0,0
ton->unsw,51,ogni_batch_int,0,0.0,0.9262517488751232,0,0
ton->unsw,51,martingala_int,0,0.0,0.9262517488751232,0,0
ton->unsw,51,statico,1,0.053,0.893646509903775,0,0
ton->unsw,51,ogni_batch_int,1,0.053,0.8898138448913695,1,32
ton->unsw,51,martingala_int,1,0.053,0.893646509903775,0,0
ton->unsw,51,statico,2,0.105,0.8492895432672779,0,0
ton->unsw,51,ogni_batch_int,2,0.105,0.883420819825359,2,64
ton->unsw,51,martingala_int,2,0.105,0.8492895432672779,0,0
ton->unsw,51,statico,3,0.158,0.8138498951314115,0,0
ton->unsw,51,ogni_batch_int,3,0.158,0.8374159083379109,3,96
ton->unsw,51,martingala_int,3,0.158,0.8138498951314115,0,0
ton->unsw,51,statico,4,0.211,0.7726718110058819,0,0
ton->unsw,51,ogni_batch_int,4,0.211,0.7866669348803901,4,128
ton->unsw,51,martingala_int,4,0.211,0.7726718110058819,0,0
ton->unsw,51,statico,5,0.263,0.7432488574574905,0,0
ton->unsw,51,ogni_batch_int,5,0.263,0.7615817435961321,5,160
ton->unsw,51,martingala_int,5,0.263,0.7432488574574905,0,0
ton->unsw,51,statico,6,0.316,0.7034035960856904,0,0
ton->unsw,51,ogni_batch_int,6,0.316,0.7215386609490044,6,192
ton->unsw,51,martingala_int,6,0.316,0.7034035960856904,0,0
ton->unsw,51,statico,7,0.368,0.6690150420341873,0,0
ton->unsw,51,ogni_batch_int,7,0.368,0.6952427978219631,7,224
ton->unsw,51,martingala_int,7,0.368,0.6690150420341873,0,0
ton->unsw,51,statico,8,0.421,0.627636557631561,0,0
ton->unsw,51,ogni_batch_int,8,0.421,0.6741857408436938,8,256
ton->unsw,51,martingala_int,8,0.421,0.627636557631561,0,0
ton->unsw,51,statico,9,0.474,0.6006593340545738,0,0
ton->unsw,51,ogni_batch_int,9,0.474,0.6475892535160477,9,288
ton->unsw,51,martingala_int,9,0.474,0.6006593340545738,0,0
ton->unsw,51,statico,10,0.526,0.5687962118865274,0,0
ton->unsw,51,ogni_batch_int,10,0.526,0.6534150375113874,10,320
ton->unsw,51,martingala_int,10,0.526,0.5687962118865274,0,0
ton->unsw,51,statico,11,0.579,0.5313806595721657,0,0
ton->unsw,51,ogni_batch_int,11,0.579,0.6520320538785904,11,352
ton->unsw,51,martingala_int,11,0.579,0.5313806595721657,0,0
ton->unsw,51,statico,12,0.632,0.4982541450699811,0,0
ton->unsw,51,ogni_batch_int,12,0.632,0.6214854250774164,12,384
ton->unsw,51,martingala_int,12,0.632,0.4982541450699811,0,0
ton->unsw,51,statico,13,0.684,0.469208728193377,0,0
ton->unsw,51,ogni_batch_int,13,0.684,0.604351964519593,13,416
ton->unsw,51,martingala_int,13,0.684,0.469208728193377,0,0
ton->unsw,51,statico,14,0.737,0.43467391046448955,0,0
ton->unsw,51,ogni_batch_int,14,0.737,0.7109042243686722,14,448
ton->unsw,51,martingala_int,14,0.737,0.43467391046448955,0,0
ton->unsw,51,statico,15,0.789,0.4037580042385944,0,0
ton->unsw,51,ogni_batch_int,15,0.789,0.7289398758014091,15,480
ton->unsw,51,martingala_int,15,0.789,0.4037580042385944,0,0
ton->unsw,51,statico,16,0.842,0.3757717781036831,0,0
ton->unsw,51,ogni_batch_int,16,0.842,0.7255707481160631,16,512
ton->unsw,51,martingala_int,16,0.842,0.3757717781036831,0,0
ton->unsw,51,statico,17,0.895,0.34623673270274435,0,0
ton->unsw,51,ogni_batch_int,17,0.895,0.7242054935240055,17,544
ton->unsw,51,martingala_int,17,0.895,0.34623673270274435,0,0
ton->unsw,51,statico,18,0.947,0.3106234463817701,0,0
ton->unsw,51,ogni_batch_int,18,0.947,0.7210818997671632,18,576
ton->unsw,51,martingala_int,18,0.947,0.3106234463817701,0,0
ton->unsw,51,statico,19,1.0,0.2774762504408577,0,0
ton->unsw,51,ogni_batch_int,19,1.0,0.7338595834023244,19,608
ton->unsw,51,martingala_int,19,1.0,0.2774762504408577,0,0
unsw->ton,42,statico,0,0.0,0.8185340143034117,0,0
unsw->ton,42,ogni_batch_int,0,0.0,0.8185340143034117,0,0
unsw->ton,42,martingala_int,0,0.0,0.8185340143034117,0,0
unsw->ton,42,statico,1,0.053,0.7903135494244841,0,0
unsw->ton,42,ogni_batch_int,1,0.053,0.5551926468471742,1,32
unsw->ton,42,martingala_int,1,0.053,0.7903135494244841,0,0
unsw->ton,42,statico,2,0.105,0.7689038546154068,0,0
unsw->ton,42,ogni_batch_int,2,0.105,0.7419610704499924,2,64
unsw->ton,42,martingala_int,2,0.105,0.7548762796100497,1,32
unsw->ton,42,statico,3,0.158,0.7521383649452112,0,0
unsw->ton,42,ogni_batch_int,3,0.158,0.7060303323960189,3,96
unsw->ton,42,martingala_int,3,0.158,0.7119126600445864,2,64
unsw->ton,42,statico,4,0.211,0.7384011996430104,0,0
unsw->ton,42,ogni_batch_int,4,0.211,0.7102034870505781,4,128
unsw->ton,42,martingala_int,4,0.211,0.6758179341464188,3,96
unsw->ton,42,statico,5,0.263,0.7119830832023071,0,0
unsw->ton,42,ogni_batch_int,5,0.263,0.6972629749064625,5,160
unsw->ton,42,martingala_int,5,0.263,0.6452595643214056,4,128
unsw->ton,42,statico,6,0.316,0.6876661938399313,0,0
unsw->ton,42,ogni_batch_int,6,0.316,0.6797827137912433,6,192
unsw->ton,42,martingala_int,6,0.316,0.6826487684181017,5,160
unsw->ton,42,statico,7,0.368,0.6695710043716916,0,0
unsw->ton,42,ogni_batch_int,7,0.368,0.6555300312438717,7,224
unsw->ton,42,martingala_int,7,0.368,0.6570702315856972,6,192
unsw->ton,42,statico,8,0.421,0.6461709150695005,0,0
unsw->ton,42,ogni_batch_int,8,0.421,0.6400981501138574,8,256
unsw->ton,42,martingala_int,8,0.421,0.6473823177095688,7,224
unsw->ton,42,statico,9,0.474,0.6347712842813529,0,0
unsw->ton,42,ogni_batch_int,9,0.474,0.6354093582305848,9,288
unsw->ton,42,martingala_int,9,0.474,0.6354093582305848,8,256
unsw->ton,42,statico,10,0.526,0.6158767563445209,0,0
unsw->ton,42,ogni_batch_int,10,0.526,0.6193239951276738,10,320
unsw->ton,42,martingala_int,10,0.526,0.6193239951276738,9,288
unsw->ton,42,statico,11,0.579,0.5875818053283469,0,0
unsw->ton,42,ogni_batch_int,11,0.579,0.6057021803164364,11,352
unsw->ton,42,martingala_int,11,0.579,0.6057021803164364,10,320
unsw->ton,42,statico,12,0.632,0.5775168799008725,0,0
unsw->ton,42,ogni_batch_int,12,0.632,0.6476653201580611,12,384
unsw->ton,42,martingala_int,12,0.632,0.6476653201580611,11,352
unsw->ton,42,statico,13,0.684,0.5508502083925177,0,0
unsw->ton,42,ogni_batch_int,13,0.684,0.7080611724784722,13,416
unsw->ton,42,martingala_int,13,0.684,0.7080611724784722,12,384
unsw->ton,42,statico,14,0.737,0.5345994437572399,0,0
unsw->ton,42,ogni_batch_int,14,0.737,0.7054899981411507,14,448
unsw->ton,42,martingala_int,14,0.737,0.7054899981411507,13,416
unsw->ton,42,statico,15,0.789,0.5182640812673452,0,0
unsw->ton,42,ogni_batch_int,15,0.789,0.7314049176100016,15,480
unsw->ton,42,martingala_int,15,0.789,0.7314049176100016,14,448
unsw->ton,42,statico,16,0.842,0.49778974410598975,0,0
unsw->ton,42,ogni_batch_int,16,0.842,0.7275064832822558,16,512
unsw->ton,42,martingala_int,16,0.842,0.7275064832822558,15,480
unsw->ton,42,statico,17,0.895,0.47757864118611504,0,0
unsw->ton,42,ogni_batch_int,17,0.895,0.7477408856011866,17,544
unsw->ton,42,martingala_int,17,0.895,0.7477408856011866,16,512
unsw->ton,42,statico,18,0.947,0.46358346738206885,0,0
unsw->ton,42,ogni_batch_int,18,0.947,0.7454555033052384,18,576
unsw->ton,42,martingala_int,18,0.947,0.7454555033052384,17,544
unsw->ton,42,statico,19,1.0,0.45333091918264196,0,0
unsw->ton,42,ogni_batch_int,19,1.0,0.7516898917108521,19,608
unsw->ton,42,martingala_int,19,1.0,0.7516898917108521,18,576
unsw->ton,43,statico,0,0.0,0.8217521953942579,0,0
unsw->ton,43,ogni_batch_int,0,0.0,0.8217521953942579,0,0
unsw->ton,43,martingala_int,0,0.0,0.8217521953942579,0,0
unsw->ton,43,statico,1,0.053,0.8033476316911925,0,0
unsw->ton,43,ogni_batch_int,1,0.053,0.7875424594353531,1,32
unsw->ton,43,martingala_int,1,0.053,0.8033476316911925,0,0
unsw->ton,43,statico,2,0.105,0.775207096515498,0,0
unsw->ton,43,ogni_batch_int,2,0.105,0.7351127225860422,2,64
unsw->ton,43,martingala_int,2,0.105,0.5082604222043583,1,32
unsw->ton,43,statico,3,0.158,0.7509816536198328,0,0
unsw->ton,43,ogni_batch_int,3,0.158,0.7277875706698587,3,96
unsw->ton,43,martingala_int,3,0.158,0.7099272614531712,2,64
unsw->ton,43,statico,4,0.211,0.7376197871395065,0,0
unsw->ton,43,ogni_batch_int,4,0.211,0.7149203742116665,4,128
unsw->ton,43,martingala_int,4,0.211,0.7370396549789211,3,96
unsw->ton,43,statico,5,0.263,0.7196391376041333,0,0
unsw->ton,43,ogni_batch_int,5,0.263,0.7018358057740262,5,160
unsw->ton,43,martingala_int,5,0.263,0.7125670433724527,4,128
unsw->ton,43,statico,6,0.316,0.6928601796328924,0,0
unsw->ton,43,ogni_batch_int,6,0.316,0.6788871649978132,6,192
unsw->ton,43,martingala_int,6,0.316,0.6827297762935534,5,160
unsw->ton,43,statico,7,0.368,0.6675157662802138,0,0
unsw->ton,43,ogni_batch_int,7,0.368,0.6507818487381882,7,224
unsw->ton,43,martingala_int,7,0.368,0.6376452810642912,6,192
unsw->ton,43,statico,8,0.421,0.6542886243328399,0,0
unsw->ton,43,ogni_batch_int,8,0.421,0.6308110639678173,8,256
unsw->ton,43,martingala_int,8,0.421,0.6809113379865308,7,224
unsw->ton,43,statico,9,0.474,0.632613997277677,0,0
unsw->ton,43,ogni_batch_int,9,0.474,0.659025257108288,9,288
unsw->ton,43,martingala_int,9,0.474,0.659025257108288,8,256
unsw->ton,43,statico,10,0.526,0.6164919495361488,0,0
unsw->ton,43,ogni_batch_int,10,0.526,0.6696690956828071,10,320
unsw->ton,43,martingala_int,10,0.526,0.6696690956828071,9,288
unsw->ton,43,statico,11,0.579,0.5953554120162204,0,0
unsw->ton,43,ogni_batch_int,11,0.579,0.6780956945807561,11,352
unsw->ton,43,martingala_int,11,0.579,0.6780956945807561,10,320
unsw->ton,43,statico,12,0.632,0.5732057107272183,0,0
unsw->ton,43,ogni_batch_int,12,0.632,0.6364548592691683,12,384
unsw->ton,43,martingala_int,12,0.632,0.6364548592691683,11,352
unsw->ton,43,statico,13,0.684,0.5592983600818607,0,0
unsw->ton,43,ogni_batch_int,13,0.684,0.6320101608957016,13,416
unsw->ton,43,martingala_int,13,0.684,0.6320101608957016,12,384
unsw->ton,43,statico,14,0.737,0.5359761674806485,0,0
unsw->ton,43,ogni_batch_int,14,0.737,0.6018043831246876,14,448
unsw->ton,43,martingala_int,14,0.737,0.6018043831246876,13,416
unsw->ton,43,statico,15,0.789,0.5170684247497225,0,0
unsw->ton,43,ogni_batch_int,15,0.789,0.6057683569611051,15,480
unsw->ton,43,martingala_int,15,0.789,0.6057683569611051,14,448
unsw->ton,43,statico,16,0.842,0.5031439329443937,0,0
unsw->ton,43,ogni_batch_int,16,0.842,0.6982775387932659,16,512
unsw->ton,43,martingala_int,16,0.842,0.6982775387932659,15,480
unsw->ton,43,statico,17,0.895,0.48754776914094977,0,0
unsw->ton,43,ogni_batch_int,17,0.895,0.7284967922446646,17,544
unsw->ton,43,martingala_int,17,0.895,0.7284967922446646,16,512
unsw->ton,43,statico,18,0.947,0.4561116300813631,0,0
unsw->ton,43,ogni_batch_int,18,0.947,0.7406248122833974,18,576
unsw->ton,43,martingala_int,18,0.947,0.7406248122833974,17,544
unsw->ton,43,statico,19,1.0,0.44102519775011356,0,0
unsw->ton,43,ogni_batch_int,19,1.0,0.755812625633181,19,608
unsw->ton,43,martingala_int,19,1.0,0.755812625633181,18,576
unsw->ton,44,statico,0,0.0,0.8195147485422067,0,0
unsw->ton,44,ogni_batch_int,0,0.0,0.8195147485422067,0,0
unsw->ton,44,martingala_int,0,0.0,0.8195147485422067,0,0
unsw->ton,44,statico,1,0.053,0.7890304333241851,0,0
unsw->ton,44,ogni_batch_int,1,0.053,0.752969383709938,1,32
unsw->ton,44,martingala_int,1,0.053,0.7890304333241851,0,0
unsw->ton,44,statico,2,0.105,0.7719305978718598,0,0
unsw->ton,44,ogni_batch_int,2,0.105,0.750507809480325,2,64
unsw->ton,44,martingala_int,2,0.105,0.7638910210003453,1,32
unsw->ton,44,statico,3,0.158,0.7470807361185078,0,0
unsw->ton,44,ogni_batch_int,3,0.158,0.7369253330743097,3,96
unsw->ton,44,martingala_int,3,0.158,0.7360589993423925,2,64
unsw->ton,44,statico,4,0.211,0.7228907152020416,0,0
unsw->ton,44,ogni_batch_int,4,0.211,0.7213094628085688,4,128
unsw->ton,44,martingala_int,4,0.211,0.7231281504367133,3,96
unsw->ton,44,statico,5,0.263,0.6993978348078991,0,0
unsw->ton,44,ogni_batch_int,5,0.263,0.7011036332434517,5,160
unsw->ton,44,martingala_int,5,0.263,0.702948642908787,4,128
unsw->ton,44,statico,6,0.316,0.6738901325735969,0,0
unsw->ton,44,ogni_batch_int,6,0.316,0.6670119836575794,6,192
unsw->ton,44,martingala_int,6,0.316,0.6713930269564707,5,160
unsw->ton,44,statico,7,0.368,0.6516203938681815,0,0
unsw->ton,44,ogni_batch_int,7,0.368,0.6555106872306035,7,224
unsw->ton,44,martingala_int,7,0.368,0.6580581092797421,6,192
unsw->ton,44,statico,8,0.421,0.6327066018012042,0,0
unsw->ton,44,ogni_batch_int,8,0.421,0.6413925066348165,8,256
unsw->ton,44,martingala_int,8,0.421,0.6435553111771917,7,224
unsw->ton,44,statico,9,0.474,0.609238792029888,0,0
unsw->ton,44,ogni_batch_int,9,0.474,0.6032027186652993,9,288
unsw->ton,44,martingala_int,9,0.474,0.6032027186652993,8,256
unsw->ton,44,statico,10,0.526,0.586397529968745,0,0
unsw->ton,44,ogni_batch_int,10,0.526,0.6019461197282312,10,320
unsw->ton,44,martingala_int,10,0.526,0.6019461197282312,9,288
unsw->ton,44,statico,11,0.579,0.5654872333336365,0,0
unsw->ton,44,ogni_batch_int,11,0.579,0.587780864926956,11,352
unsw->ton,44,martingala_int,11,0.579,0.587780864926956,10,320
unsw->ton,44,statico,12,0.632,0.5454623650364598,0,0
unsw->ton,44,ogni_batch_int,12,0.632,0.7140119702718486,12,384
unsw->ton,44,martingala_int,12,0.632,0.7140119702718486,11,352
unsw->ton,44,statico,13,0.684,0.5173472324699586,0,0
unsw->ton,44,ogni_batch_int,13,0.684,0.7258375257666294,13,416
unsw->ton,44,martingala_int,13,0.684,0.7258375257666294,12,384
unsw->ton,44,statico,14,0.737,0.5016323666877495,0,0
unsw->ton,44,ogni_batch_int,14,0.737,0.7206650496161617,14,448
unsw->ton,44,martingala_int,14,0.737,0.7206650496161617,13,416
unsw->ton,44,statico,15,0.789,0.48314798838703676,0,0
unsw->ton,44,ogni_batch_int,15,0.789,0.7309178098406559,15,480
unsw->ton,44,martingala_int,15,0.789,0.7309178098406559,14,448
unsw->ton,44,statico,16,0.842,0.4604485928038015,0,0
unsw->ton,44,ogni_batch_int,16,0.842,0.728444740999751,16,512
unsw->ton,44,martingala_int,16,0.842,0.728444740999751,15,480
unsw->ton,44,statico,17,0.895,0.4384680605506119,0,0
unsw->ton,44,ogni_batch_int,17,0.895,0.7320498741892747,17,544
unsw->ton,44,martingala_int,17,0.895,0.7320498741892747,16,512
unsw->ton,44,statico,18,0.947,0.41724110779553425,0,0
unsw->ton,44,ogni_batch_int,18,0.947,0.7773145881172012,18,576
unsw->ton,44,martingala_int,18,0.947,0.7773145881172012,17,544
unsw->ton,44,statico,19,1.0,0.3952452857193875,0,0
unsw->ton,44,ogni_batch_int,19,1.0,0.8029866034040731,19,608
unsw->ton,44,martingala_int,19,1.0,0.8029866034040731,18,576
unsw->ton,45,statico,0,0.0,0.8126962720598463,0,0
unsw->ton,45,ogni_batch_int,0,0.0,0.8126962720598463,0,0
unsw->ton,45,martingala_int,0,0.0,0.8126962720598463,0,0
unsw->ton,45,statico,1,0.053,0.7972591089149283,0,0
unsw->ton,45,ogni_batch_int,1,0.053,0.7797087715018318,1,32
unsw->ton,45,martingala_int,1,0.053,0.7972591089149283,0,0
unsw->ton,45,statico,2,0.105,0.775192592133958,0,0
unsw->ton,45,ogni_batch_int,2,0.105,0.7510984527961806,2,64
unsw->ton,45,martingala_int,2,0.105,0.7504792960876175,1,32
unsw->ton,45,statico,3,0.158,0.755526408268542,0,0
unsw->ton,45,ogni_batch_int,3,0.158,0.7468659999887737,3,96
unsw->ton,45,martingala_int,3,0.158,0.7423515995509279,2,64
unsw->ton,45,statico,4,0.211,0.7312969734635042,0,0
unsw->ton,45,ogni_batch_int,4,0.211,0.7177539563340825,4,128
unsw->ton,45,martingala_int,4,0.211,0.7259520063755285,3,96
unsw->ton,45,statico,5,0.263,0.7162171588806366,0,0
unsw->ton,45,ogni_batch_int,5,0.263,0.7014829201680584,5,160
unsw->ton,45,martingala_int,5,0.263,0.7069103354881917,4,128
unsw->ton,45,statico,6,0.316,0.6928399457277263,0,0
unsw->ton,45,ogni_batch_int,6,0.316,0.6757159856694658,6,192
unsw->ton,45,martingala_int,6,0.316,0.6812201189702125,5,160
unsw->ton,45,statico,7,0.368,0.6699570654955698,0,0
unsw->ton,45,ogni_batch_int,7,0.368,0.658461990885715,7,224
unsw->ton,45,martingala_int,7,0.368,0.6620169524544599,6,192
unsw->ton,45,statico,8,0.421,0.6568206837613397,0,0
unsw->ton,45,ogni_batch_int,8,0.421,0.6463240120161515,8,256
unsw->ton,45,martingala_int,8,0.421,0.6414739736925039,7,224
unsw->ton,45,statico,9,0.474,0.6328961083087565,0,0
unsw->ton,45,ogni_batch_int,9,0.474,0.6266870712484627,9,288
unsw->ton,45,martingala_int,9,0.474,0.6266870712484627,8,256
unsw->ton,45,statico,10,0.526,0.617803409493394,0,0
unsw->ton,45,ogni_batch_int,10,0.526,0.617548243278381,10,320
unsw->ton,45,martingala_int,10,0.526,0.617548243278381,9,288
unsw->ton,45,statico,11,0.579,0.5929726259070558,0,0
unsw->ton,45,ogni_batch_int,11,0.579,0.6794532112869682,11,352
unsw->ton,45,martingala_int,11,0.579,0.6794532112869682,10,320
unsw->ton,45,statico,12,0.632,0.5782750916844989,0,0
unsw->ton,45,ogni_batch_int,12,0.632,0.7625298912203295,12,384
unsw->ton,45,martingala_int,12,0.632,0.7625298912203295,11,352
unsw->ton,45,statico,13,0.684,0.5591047064395354,0,0
unsw->ton,45,ogni_batch_int,13,0.684,0.7684698302921091,13,416
unsw->ton,45,martingala_int,13,0.684,0.7684698302921091,12,384
unsw->ton,45,statico,14,0.737,0.543724935047526,0,0
unsw->ton,45,ogni_batch_int,14,0.737,0.7524244847082546,14,448
unsw->ton,45,martingala_int,14,0.737,0.7524244847082546,13,416
unsw->ton,45,statico,15,0.789,0.5260280707769991,0,0
unsw->ton,45,ogni_batch_int,15,0.789,0.7687668096196977,15,480
unsw->ton,45,martingala_int,15,0.789,0.7687668096196977,14,448
unsw->ton,45,statico,16,0.842,0.5049505133283497,0,0
unsw->ton,45,ogni_batch_int,16,0.842,0.7913626563146487,16,512
unsw->ton,45,martingala_int,16,0.842,0.7913626563146487,15,480
unsw->ton,45,statico,17,0.895,0.4914876037997189,0,0
unsw->ton,45,ogni_batch_int,17,0.895,0.8148574754651531,17,544
unsw->ton,45,martingala_int,17,0.895,0.8148574754651531,16,512
unsw->ton,45,statico,18,0.947,0.47141187942304374,0,0
unsw->ton,45,ogni_batch_int,18,0.947,0.777602497116904,18,576
unsw->ton,45,martingala_int,18,0.947,0.777602497116904,17,544
unsw->ton,45,statico,19,1.0,0.44778737781445854,0,0
unsw->ton,45,ogni_batch_int,19,1.0,0.8031109277074253,19,608
unsw->ton,45,martingala_int,19,1.0,0.8031109277074253,18,576
unsw->ton,46,statico,0,0.0,0.8171721795273315,0,0
unsw->ton,46,ogni_batch_int,0,0.0,0.8171721795273315,0,0
unsw->ton,46,martingala_int,0,0.0,0.8171721795273315,0,0
unsw->ton,46,statico,1,0.053,0.7988394848535113,0,0
unsw->ton,46,ogni_batch_int,1,0.053,0.7529270095431423,1,32
unsw->ton,46,martingala_int,1,0.053,0.7988394848535113,0,0
unsw->ton,46,statico,2,0.105,0.781133221830323,0,0
unsw->ton,46,ogni_batch_int,2,0.105,0.7470767874300761,2,64
unsw->ton,46,martingala_int,2,0.105,0.7390320080027197,1,32
unsw->ton,46,statico,3,0.158,0.7573865437062066,0,0
unsw->ton,46,ogni_batch_int,3,0.158,0.7320101167431367,3,96
unsw->ton,46,martingala_int,3,0.158,0.7143436779792656,2,64
unsw->ton,46,statico,4,0.211,0.7340470589361281,0,0
unsw->ton,46,ogni_batch_int,4,0.211,0.6955520700003575,4,128
unsw->ton,46,martingala_int,4,0.211,0.6739834519326018,3,96
unsw->ton,46,statico,5,0.263,0.7159531143906623,0,0
unsw->ton,46,ogni_batch_int,5,0.263,0.6782654878507022,5,160
unsw->ton,46,martingala_int,5,0.263,0.6834306234123122,4,128
unsw->ton,46,statico,6,0.316,0.6957143433257711,0,0
unsw->ton,46,ogni_batch_int,6,0.316,0.6531836586941973,6,192
unsw->ton,46,martingala_int,6,0.316,0.6479547876950462,5,160
unsw->ton,46,statico,7,0.368,0.6762343539092395,0,0
unsw->ton,46,ogni_batch_int,7,0.368,0.6486031831122612,7,224
unsw->ton,46,martingala_int,7,0.368,0.6487315736062806,6,192
unsw->ton,46,statico,8,0.421,0.6573077743118588,0,0
unsw->ton,46,ogni_batch_int,8,0.421,0.6298470338501012,8,256
unsw->ton,46,martingala_int,8,0.421,0.6358541901616148,7,224
unsw->ton,46,statico,9,0.474,0.6329350643680718,0,0
unsw->ton,46,ogni_batch_int,9,0.474,0.6309662279876288,9,288
unsw->ton,46,martingala_int,9,0.474,0.6309662279876288,8,256
unsw->ton,46,statico,10,0.526,0.6195285257013745,0,0
unsw->ton,46,ogni_batch_int,10,0.526,0.6210627000564866,10,320
unsw->ton,46,martingala_int,10,0.526,0.6210627000564866,9,288
unsw->ton,46,statico,11,0.579,0.5993946085555184,0,0
unsw->ton,46,ogni_batch_int,11,0.579,0.597565078642716,11,352
unsw->ton,46,martingala_int,11,0.579,0.597565078642716,10,320
unsw->ton,46,statico,12,0.632,0.5770423724185638,0,0
unsw->ton,46,ogni_batch_int,12,0.632,0.579238075457813,12,384
unsw->ton,46,martingala_int,12,0.632,0.579238075457813,11,352
unsw->ton,46,statico,13,0.684,0.5564463189177905,0,0
unsw->ton,46,ogni_batch_int,13,0.684,0.6658191015667981,13,416
unsw->ton,46,martingala_int,13,0.684,0.6658191015667981,12,384
unsw->ton,46,statico,14,0.737,0.5503233544678828,0,0
unsw->ton,46,ogni_batch_int,14,0.737,0.6660936150268526,14,448
unsw->ton,46,martingala_int,14,0.737,0.6660936150268526,13,416
unsw->ton,46,statico,15,0.789,0.5234550373532838,0,0
unsw->ton,46,ogni_batch_int,15,0.789,0.6644818118854692,15,480
unsw->ton,46,martingala_int,15,0.789,0.6644818118854692,14,448
unsw->ton,46,statico,16,0.842,0.5084075834075834,0,0
unsw->ton,46,ogni_batch_int,16,0.842,0.7051823946560789,16,512
unsw->ton,46,martingala_int,16,0.842,0.7051823946560789,15,480
unsw->ton,46,statico,17,0.895,0.4874002659574468,0,0
unsw->ton,46,ogni_batch_int,17,0.895,0.7350506177076184,17,544
unsw->ton,46,martingala_int,17,0.895,0.7350506177076184,16,512
unsw->ton,46,statico,18,0.947,0.47290420946264067,0,0
unsw->ton,46,ogni_batch_int,18,0.947,0.7724890817008963,18,576
unsw->ton,46,martingala_int,18,0.947,0.7724890817008963,17,544
unsw->ton,46,statico,19,1.0,0.44503396105028625,0,0
unsw->ton,46,ogni_batch_int,19,1.0,0.8552648795231896,19,608
unsw->ton,46,martingala_int,19,1.0,0.8552648795231896,18,576
unsw->ton,47,statico,0,0.0,0.815024059103783,0,0
unsw->ton,47,ogni_batch_int,0,0.0,0.815024059103783,0,0
unsw->ton,47,martingala_int,0,0.0,0.815024059103783,0,0
unsw->ton,47,statico,1,0.053,0.7945731350291348,0,0
unsw->ton,47,ogni_batch_int,1,0.053,0.7569800049898843,1,32
unsw->ton,47,martingala_int,1,0.053,0.7945731350291348,0,0
unsw->ton,47,statico,2,0.105,0.7775580906653303,0,0
unsw->ton,47,ogni_batch_int,2,0.105,0.7689266909728066,2,64
unsw->ton,47,martingala_int,2,0.105,0.7760429018644843,1,32
unsw->ton,47,statico,3,0.158,0.7579278651236483,0,0
unsw->ton,47,ogni_batch_int,3,0.158,0.7498272773945536,3,96
unsw->ton,47,martingala_int,3,0.158,0.749525202174995,2,64
unsw->ton,47,statico,4,0.211,0.7297329071032292,0,0
unsw->ton,47,ogni_batch_int,4,0.211,0.7028047299312297,4,128
unsw->ton,47,martingala_int,4,0.211,0.7068198447382665,3,96
unsw->ton,47,statico,5,0.263,0.7136135939708506,0,0
unsw->ton,47,ogni_batch_int,5,0.263,0.6956012350256042,5,160
unsw->ton,47,martingala_int,5,0.263,0.6732388430613805,4,128
unsw->ton,47,statico,6,0.316,0.6957793478399443,0,0
unsw->ton,47,ogni_batch_int,6,0.316,0.6759525328225464,6,192
unsw->ton,47,martingala_int,6,0.316,0.6798798334959459,5,160
unsw->ton,47,statico,7,0.368,0.6717297802711548,0,0
unsw->ton,47,ogni_batch_int,7,0.368,0.6641713417484806,7,224
unsw->ton,47,martingala_int,7,0.368,0.662974520804114,6,192
unsw->ton,47,statico,8,0.421,0.655615046215204,0,0
unsw->ton,47,ogni_batch_int,8,0.421,0.6354425850572338,8,256
unsw->ton,47,martingala_int,8,0.421,0.6316409092133983,7,224
unsw->ton,47,statico,9,0.474,0.6361449322589565,0,0
unsw->ton,47,ogni_batch_int,9,0.474,0.6473816810534727,9,288
unsw->ton,47,martingala_int,9,0.474,0.6473816810534727,8,256
unsw->ton,47,statico,10,0.526,0.6119064066516668,0,0
unsw->ton,47,ogni_batch_int,10,0.526,0.627054147999617,10,320
unsw->ton,47,martingala_int,10,0.526,0.627054147999617,9,288
unsw->ton,47,statico,11,0.579,0.5910913214319155,0,0
unsw->ton,47,ogni_batch_int,11,0.579,0.6286965356419849,11,352
unsw->ton,47,martingala_int,11,0.579,0.6286965356419849,10,320
unsw->ton,47,statico,12,0.632,0.5696746792456047,0,0
unsw->ton,47,ogni_batch_int,12,0.632,0.6781778224742558,12,384
unsw->ton,47,martingala_int,12,0.632,0.6781778224742558,11,352
unsw->ton,47,statico,13,0.684,0.5534350347123306,0,0
unsw->ton,47,ogni_batch_int,13,0.684,0.6960715592789898,13,416
unsw->ton,47,martingala_int,13,0.684,0.6960715592789898,12,384
unsw->ton,47,statico,14,0.737,0.5329175420168067,0,0
unsw->ton,47,ogni_batch_int,14,0.737,0.7022846638655462,14,448
unsw->ton,47,martingala_int,14,0.737,0.7022846638655462,13,416
unsw->ton,47,statico,15,0.789,0.5205739175003532,0,0
unsw->ton,47,ogni_batch_int,15,0.789,0.7012252339854684,15,480
unsw->ton,47,martingala_int,15,0.789,0.7012252339854684,14,448
unsw->ton,47,statico,16,0.842,0.4976075953594403,0,0
unsw->ton,47,ogni_batch_int,16,0.842,0.7260894127868487,16,512
