exp,seed,model,budget,aggiornamento,n_parametri,bal_partenza,normali,bal_minimo,bal_rifit,esito,nota_rifit
ton->bot,43,LightGBM,32,ripesatura degli alberi,401,0.49120051362683437,0,,,fallita: una sola classe,
ton->bot,43,LightGBM,128,ripesatura degli alberi,401,0.49120051362683437,1,0.7927463353513828,0.5465393992478681,ok,
ton->bot,43,LightGBM,512,ripesatura degli alberi,401,0.49120051362683437,3,0.7847361064573923,0.7866706640571997,ok,
ton->bot,43,XGBoost,8,ripesatura degli alberi,301,0.5550208857442348,0,,,fallita: una sola classe,
ton->bot,43,XGBoost,32,ripesatura degli alberi,301,0.5550208857442348,0,,,fallita: una sola classe,
ton->bot,43,XGBoost,128,ripesatura degli alberi,301,0.5550208857442348,0,,,fallita: una sola classe,
ton->bot,43,XGBoost,512,ripesatura degli alberi,301,0.5550208857442348,0,,,fallita: una sola classe,
ton->bot,43,MLP(16),8,ultimo strato,17,0.5081174318658281,2,0.4786786705377172,,ok,The test_size = 1 should be greater or equal to the number of classes = 2
ton->bot,43,MLP(16),32,ultimo strato,17,0.5081174318658281,9,0.6922499173720111,0.4648710947666188,ok,
ton->bot,43,MLP(16),128,ultimo strato,17,0.5081174318658281,18,0.6942843117285935,0.464101807333319,ok,
ton->bot,43,MLP(16),512,ultimo strato,17,0.5081174318658281,26,0.6876513370959574,0.554092200393677,ok,
ton->bot,44,"KAN(cat,1L)",8,guadagno per edge,13,0.5664562316561845,4,0.9013624925321561,0.7911150396269415,ok,
ton->bot,44,"KAN(cat,1L)",32,guadagno per edge,13,0.5664562316561845,23,0.9318946896361577,0.8069184950748631,ok,
ton->bot,44,"KAN(cat,1L)",128,guadagno per edge,13,0.5664562316561845,79,0.9451634260878387,0.7912233142169629,ok,
ton->bot,44,"KAN(cat,1L)",512,guadagno per edge,13,0.5664562316561845,79,0.9689878394198648,0.7822198182389978,ok,
ton->bot,44,DecisionTree(d=5),8,valori delle foglie,16,0.5474482809224319,3,0.528385968874423,0.5493690535996474,ok,
ton->bot,44,DecisionTree(d=5),32,valori delle foglie,16,0.5474482809224319,22,0.5077589247446246,0.5390410698978498,ok,
ton->bot,44,DecisionTree(d=5),128,valori delle foglie,16,0.5474482809224319,90,0.928347075464725,0.8683467338184281,ok,
ton->bot,44,DecisionTree(d=5),512,valori delle foglie,16,0.5474482809224319,90,0.6828825512018887,0.7908010404225281,ok,
ton->bot,44,LightGBM,8,ripesatura degli alberi,401,0.4733129612159329,0,,,fallita: una sola classe,
ton->bot,44,LightGBM,32,ripesatura degli alberi,401,0.4733129612159329,1,0.659626073413634,0.5,ok,
ton->bot,44,LightGBM,128,ripesatura degli alberi,401,0.4733129612159329,13,0.6087175601981232,0.787669106461213,ok,
ton->bot,44,LightGBM,512,ripesatura degli alberi,401,0.4733129612159329,13,0.5778919480147506,0.7876548527552789,ok,
ton->bot,44,XGBoost,8,ripesatura degli alberi,301,0.5779255398322851,0,,,fallita: una sola classe,
ton->bot,44,XGBoost,32,ripesatura degli alberi,301,0.5779255398322851,0,,,fallita: una sola classe,
ton->bot,44,XGBoost,128,ripesatura degli alberi,301,0.5779255398322851,0,,,fallita: una sola classe,
ton->bot,44,XGBoost,512,ripesatura degli alberi,301,0.5779255398322851,0,,,fallita: una sola classe,
ton->bot,44,MLP(16),8,ultimo strato,17,0.5388005450733753,0,,,fallita: una sola classe,
ton->bot,44,MLP(16),32,ultimo strato,17,0.5388005450733753,1,0.5390354670236365,,ok,"The least populated class in y has only 1 member, which is too few. The minimum "
ton->bot,44,MLP(16),128,ultimo strato,17,0.5388005450733753,18,0.8183488609137246,0.39172547864067303,ok,
ton->bot,44,MLP(16),512,ultimo strato,17,0.5388005450733753,19,0.7573053143519992,0.4720185249684576,ok,
ton->bot,45,"KAN(cat,1L)",8,guadagno per edge,13,0.5442215251572327,1,0.5632988822959893,0.5537369577871024,ok,
ton->bot,45,"KAN(cat,1L)",32,guadagno per edge,13,0.5442215251572327,1,0.6383159224034218,0.5698040837562762,ok,
ton->bot,45,"KAN(cat,1L)",128,guadagno per edge,13,0.5442215251572327,1,0.674271809600402,0.6297503127971626,ok,
ton->bot,45,"KAN(cat,1L)",512,guadagno per edge,13,0.5442215251572327,1,0.7715593362307154,0.6386592746195694,ok,
ton->bot,45,DecisionTree(d=5),8,valori delle foglie,17,0.5740326677148847,0,,,fallita: una sola classe,
ton->bot,45,DecisionTree(d=5),32,valori delle foglie,17,0.5740326677148847,15,0.5092592592592593,0.6001729150863833,ok,
ton->bot,45,DecisionTree(d=5),128,valori delle foglie,17,0.5740326677148847,60,0.9337511720204481,0.647618605293682,ok,
ton->bot,45,DecisionTree(d=5),512,valori delle foglie,17,0.5740326677148847,60,0.7575272846056813,0.647591950343817,ok,
ton->bot,45,LightGBM,8,ripesatura degli alberi,401,0.47353655136268347,2,0.5180108749567877,0.5,ok,
ton->bot,45,LightGBM,32,ripesatura degli alberi,401,0.47353655136268347,4,0.5654417928895178,0.5,ok,
ton->bot,45,LightGBM,128,ripesatura degli alberi,401,0.47353655136268347,18,0.8533563628575019,0.8894431824819844,ok,
ton->bot,45,LightGBM,512,ripesatura degli alberi,401,0.47353655136268347,18,0.6544573015780677,0.9482351735136623,ok,
ton->bot,45,XGBoost,8,ripesatura degli alberi,301,0.5503455136268344,0,,,fallita: una sola classe,
ton->bot,45,XGBoost,32,ripesatura degli alberi,301,0.5503455136268344,0,,,fallita: una sola classe,
ton->bot,45,XGBoost,128,ripesatura degli alberi,301,0.5503455136268344,0,,,fallita: una sola classe,
ton->bot,45,XGBoost,512,ripesatura degli alberi,301,0.5503455136268344,0,,,fallita: una sola classe,
ton->bot,45,MLP(16),8,ultimo strato,17,0.3540474895178197,0,,,fallita: una sola classe,
ton->bot,45,MLP(16),32,ultimo strato,17,0.3540474895178197,0,,,fallita: una sola classe,
ton->bot,45,MLP(16),128,ultimo strato,17,0.3540474895178197,2,0.5373822625367269,0.23258109162298982,ok,
ton->bot,45,MLP(16),512,ultimo strato,17,0.3540474895178197,2,0.537382181146419,0.31646929791741024,ok,
ton->bot,46,"KAN(cat,1L)",8,guadagno per edge,13,0.5680726677148846,3,0.9030115060514784,0.8178086336636432,ok,
ton->bot,46,"KAN(cat,1L)",32,guadagno per edge,13,0.5680726677148846,16,0.908055459364197,0.7802192468660588,ok,
ton->bot,46,"KAN(cat,1L)",128,guadagno per edge,13,0.5680726677148846,20,0.9408339735285298,0.7669094801075609,ok,
ton->bot,46,"KAN(cat,1L)",512,guadagno per edge,13,0.5680726677148846,20,0.7830463194665889,0.7722378434032526,ok,
ton->bot,46,DecisionTree(d=5),8,valori delle foglie,16,0.5465807809224319,2,0.526991311465757,0.5585192714411615,ok,
ton->bot,46,DecisionTree(d=5),32,valori delle foglie,16,0.5465807809224319,22,0.5077767836733528,0.7962958597634151,ok,
ton->bot,46,DecisionTree(d=5),128,valori delle foglie,16,0.5465807809224319,90,0.9312181998762299,0.7985304703198844,ok,
ton->bot,46,DecisionTree(d=5),512,valori delle foglie,16,0.5465807809224319,90,0.682340373203702,0.8644329023928474,ok,
ton->bot,46,LightGBM,8,ripesatura degli alberi,401,0.4750215251572327,0,,,fallita: una sola classe,
ton->bot,46,LightGBM,32,ripesatura degli alberi,401,0.4750215251572327,1,0.5179640718562875,0.5,ok,
ton->bot,46,LightGBM,128,ripesatura degli alberi,401,0.4750215251572327,1,0.5224550898203593,0.5239413741706888,ok,
ton->bot,46,LightGBM,512,ripesatura degli alberi,401,0.4750215251572327,2,0.58985844718545,0.5375267957066999,ok,
ton->bot,46,XGBoost,8,ripesatura degli alberi,301,0.5090197955974842,0,,,fallita: una sola classe,
ton->bot,46,XGBoost,32,ripesatura degli alberi,301,0.5090197955974842,0,,,fallita: una sola classe,
ton->bot,46,XGBoost,128,ripesatura degli alberi,301,0.5090197955974842,0,,,fallita: una sola classe,
ton->bot,46,XGBoost,512,ripesatura degli alberi,301,0.5090197955974842,0,,,fallita: una sola classe,
ton->bot,46,MLP(16),8,ultimo strato,17,0.38932315513626836,0,,,fallita: una sola classe,
ton->bot,46,MLP(16),32,ultimo strato,17,0.38932315513626836,0,,,fallita: una sola classe,
ton->bot,46,MLP(16),128,ultimo strato,17,0.38932315513626836,0,,,fallita: una sola classe,
ton->bot,46,MLP(16),512,ultimo strato,17,0.38932315513626836,2,0.5296740838326635,0.5408143932856202,ok,
ton->bot,47,"KAN(cat,1L)",8,guadagno per edge,13,0.5521068972746331,4,0.6901775076534028,0.8046551760342895,ok,
ton->bot,47,"KAN(cat,1L)",32,guadagno per edge,13,0.5521068972746331,21,0.9199220303702407,0.8114934213041958,ok,
ton->bot,47,"KAN(cat,1L)",128,guadagno per edge,13,0.5521068972746331,23,0.9687047866066436,0.8187262894260567,ok,
ton->bot,47,"KAN(cat,1L)",512,guadagno per edge,13,0.5521068972746331,23,0.9642586985022762,0.8022445847367996,ok,
ton->bot,47,DecisionTree(d=5),8,valori delle foglie,17,0.5464407809224319,0,,,fallita: una sola classe,
ton->bot,47,DecisionTree(d=5),32,valori delle foglie,17,0.5464407809224319,20,0.5107631808958442,0.5185078035439844,ok,
ton->bot,47,DecisionTree(d=5),128,valori delle foglie,17,0.5464407809224319,90,0.9343222712565442,0.9352329672170681,ok,
ton->bot,47,DecisionTree(d=5),512,valori delle foglie,17,0.5464407809224319,90,0.6850643695931211,0.7791469135810153,ok,
ton->bot,47,LightGBM,8,ripesatura degli alberi,401,0.4632118710691824,0,,,fallita: una sola classe,
ton->bot,47,LightGBM,32,ripesatura degli alberi,401,0.4632118710691824,0,,,fallita: una sola classe,
ton->bot,47,LightGBM,128,ripesatura degli alberi,401,0.4632118710691824,3,0.5315315315315315,0.8435045593652433,ok,
ton->bot,47,LightGBM,512,ripesatura degli alberi,401,0.4632118710691824,3,0.5330330330330331,0.718628736872077,ok,
ton->bot,47,XGBoost,8,ripesatura degli alberi,301,0.5786730398322851,0,,,fallita: una sola classe,
ton->bot,47,XGBoost,32,ripesatura degli alberi,301,0.5786730398322851,0,,,fallita: una sola classe,
ton->bot,47,XGBoost,128,ripesatura degli alberi,301,0.5786730398322851,0,,,fallita: una sola classe,
ton->bot,47,XGBoost,512,ripesatura degli alberi,301,0.5786730398322851,0,,,fallita: una sola classe,
ton->bot,47,MLP(16),8,ultimo strato,17,0.4415814779874214,4,0.8015479337389786,,ok,The test_size = 1 should be greater or equal to the number of classes = 2
ton->bot,47,MLP(16),32,ultimo strato,17,0.4415814779874214,16,0.7557013676383655,0.5063558852441024,ok,
ton->bot,47,MLP(16),128,ultimo strato,17,0.4415814779874214,35,0.7873463990415317,0.5056704726761875,ok,
ton->bot,47,MLP(16),512,ultimo strato,17,0.4415814779874214,60,0.7286196656742916,0.5176754888409705,ok,
ton->bot,48,"KAN(cat,1L)",8,guadagno per edge,13,0.548811179245283,0,,,fallita: una sola classe,
ton->bot,48,"KAN(cat,1L)",32,guadagno per edge,13,0.548811179245283,0,,,fallita: una sola classe,
ton->bot,48,"KAN(cat,1L)",128,guadagno per edge,13,0.548811179245283,0,,,fallita: una sola classe,
ton->bot,48,"KAN(cat,1L)",512,guadagno per edge,13,0.548811179245283,0,,,fallita: una sola classe,
ton->bot,48,DecisionTree(d=5),8,valori delle foglie,16,0.5466282809224319,3,0.5300990530501555,0.5481820566455596,ok,
ton->bot,48,DecisionTree(d=5),32,valori delle foglie,16,0.5466282809224319,23,0.5078650058413949,0.5394214619112337,ok,
ton->bot,48,DecisionTree(d=5),128,valori delle foglie,16,0.5466282809224319,90,0.9322529795905088,0.9251937838889022,ok,
ton->bot,48,DecisionTree(d=5),512,valori delle foglie,16,0.5466282809224319,90,0.6818743257996637,0.8509837382738106,ok,
ton->bot,48,LightGBM,8,ripesatura degli alberi,401,0.48433264150943395,0,,,fallita: una sola classe,
ton->bot,48,LightGBM,32,ripesatura degli alberi,401,0.48433264150943395,2,0.509009009009009,0.5,ok,
ton->bot,48,LightGBM,128,ripesatura degli alberi,401,0.48433264150943395,3,0.5131754100375112,0.5466795996892734,ok,
ton->bot,48,LightGBM,512,ripesatura degli alberi,401,0.48433264150943395,24,0.5937840897292692,0.7967861116182988,ok,
ton->bot,48,XGBoost,8,ripesatura degli alberi,301,0.5584112316561844,0,,,fallita: una sola classe,
ton->bot,48,XGBoost,32,ripesatura degli alberi,301,0.5584112316561844,0,,,fallita: una sola classe,
ton->bot,48,XGBoost,128,ripesatura degli alberi,301,0.5584112316561844,0,,,fallita: una sola classe,
ton->bot,48,XGBoost,512,ripesatura degli alberi,301,0.5584112316561844,0,,,fallita: una sola classe,
ton->bot,48,MLP(16),8,ultimo strato,17,0.4048538469601677,4,0.5406626506024096,,ok,The test_size = 1 should be greater or equal to the number of classes = 2
ton->bot,48,MLP(16),32,ultimo strato,17,0.4048538469601677,10,0.5535025324288655,0.5412701165267247,ok,
ton->bot,48,MLP(16),128,ultimo strato,17,0.4048538469601677,55,0.8762633826298056,0.5239918743956706,ok,
ton->bot,48,MLP(16),512,ultimo strato,17,0.4048538469601677,98,0.8525948645981752,0.5339551069282321,ok,
ton->bot,49,"KAN(cat,1L)",8,guadagno per edge,13,0.551206179245283,0,,,fallita: una sola classe,
ton->bot,49,"KAN(cat,1L)",32,guadagno per edge,13,0.551206179245283,0,,,fallita: una sola classe,
ton->bot,49,"KAN(cat,1L)",128,guadagno per edge,13,0.551206179245283,0,,,fallita: una sola classe,
ton->bot,49,"KAN(cat,1L)",512,guadagno per edge,13,0.551206179245283,0,,,fallita: una sola classe,
ton->bot,49,DecisionTree(d=5),8,valori delle foglie,15,0.5468407809224318,4,0.521034336277946,0.5511405321852422,ok,
ton->bot,49,DecisionTree(d=5),32,valori delle foglie,15,0.5468407809224318,24,0.503074998214222,0.5342999973213329,ok,
ton->bot,49,DecisionTree(d=5),128,valori delle foglie,15,0.5468407809224318,90,0.9222529261359125,0.8972524031825784,ok,
ton->bot,49,DecisionTree(d=5),512,valori delle foglie,15,0.5468407809224318,90,0.6786178735939291,0.8574469935100042,ok,
ton->bot,49,LightGBM,8,ripesatura degli alberi,401,0.47816511530398326,0,,,fallita: una sola classe,
ton->bot,49,LightGBM,32,ripesatura degli alberi,401,0.47816511530398326,0,,,fallita: una sola classe,
ton->bot,49,LightGBM,128,ripesatura degli alberi,401,0.47816511530398326,0,,,fallita: una sola classe,
ton->bot,49,LightGBM,512,ripesatura degli alberi,401,0.47816511530398326,0,,,fallita: una sola classe,
ton->bot,49,XGBoost,8,ripesatura degli alberi,301,0.5651837316561845,0,,,fallita: una sola classe,
ton->bot,49,XGBoost,32,ripesatura degli alberi,301,0.5651837316561845,0,,,fallita: una sola classe,
ton->bot,49,XGBoost,128,ripesatura degli alberi,301,0.5651837316561845,0,,,fallita: una sola classe,
ton->bot,49,XGBoost,512,ripesatura degli alberi,301,0.5651837316561845,0,,,fallita: una sola classe,
ton->bot,49,MLP(16),8,ultimo strato,17,0.3853310534591195,0,,,fallita: una sola classe,
ton->bot,49,MLP(16),32,ultimo strato,17,0.3853310534591195,0,,,fallita: una sola classe,
ton->bot,49,MLP(16),128,ultimo strato,17,0.3853310534591195,0,,,fallita: una sola classe,
ton->bot,49,MLP(16),512,ultimo strato,17,0.3853310534591195,0,,,fallita: una sola classe,
ton->bot,50,"KAN(cat,1L)",8,guadagno per edge,13,0.5490897431865829,4,0.7477419293857548,0.7208598362929961,ok,
ton->bot,50,"KAN(cat,1L)",32,guadagno per edge,13,0.5490897431865829,20,0.7333499580632646,0.7161095540863205,ok,
ton->bot,50,"KAN(cat,1L)",128,guadagno per edge,13,0.5490897431865829,20,0.8317890759153905,0.723847604227388,ok,
ton->bot,50,"KAN(cat,1L)",512,guadagno per edge,13,0.5490897431865829,20,0.8315761334340748,0.7237119846973658,ok,
ton->bot,50,DecisionTree(d=5),8,valori delle foglie,16,0.5466832809224319,2,0.5285966001782495,0.5511691039709569,ok,
ton->bot,50,DecisionTree(d=5),32,valori delle foglie,16,0.5466832809224319,22,0.5093865308065375,0.5501388819037162,ok,
ton->bot,50,DecisionTree(d=5),128,valori delle foglie,16,0.5466832809224319,90,0.930961481216884,0.9772827158288848,ok,
ton->bot,50,DecisionTree(d=5),512,valori delle foglie,16,0.5466832809224319,90,0.9309567101426451,0.8463657072681082,ok,
ton->bot,50,LightGBM,8,ripesatura degli alberi,401,0.4879490775681342,2,0.6062356084528404,0.5,ok,
ton->bot,50,LightGBM,32,ripesatura degli alberi,401,0.4879490775681342,2,0.5480355616165145,0.5,ok,
ton->bot,50,LightGBM,128,ripesatura degli alberi,401,0.4879490775681342,9,0.8681592395382911,0.776060181143182,ok,
ton->bot,50,LightGBM,512,ripesatura degli alberi,401,0.4879490775681342,9,0.5816768585217752,0.911485677424972,ok,
ton->bot,50,XGBoost,8,ripesatura degli alberi,301,0.5003316037735849,0,,,fallita: una sola classe,
ton->bot,50,XGBoost,32,ripesatura degli alberi,301,0.5003316037735849,0,,,fallita: una sola classe,
ton->bot,50,XGBoost,128,ripesatura degli alberi,301,0.5003316037735849,0,,,fallita: una sola classe,
ton->bot,50,XGBoost,512,ripesatura degli alberi,301,0.5003316037735849,2,0.6529546138092033,0.5,ok,
ton->bot,50,MLP(16),8,ultimo strato,17,0.45251091719077563,0,,,fallita: una sola classe,
ton->bot,50,MLP(16),32,ultimo strato,17,0.45251091719077563,0,,,fallita: una sola classe,
ton->bot,50,MLP(16),128,ultimo strato,17,0.45251091719077563,0,,,fallita: una sola classe,
ton->bot,50,MLP(16),512,ultimo strato,17,0.45251091719077563,1,0.9044878701388297,,ok,"The least populated class in y has only 1 member, which is too few. The minimum "
ton->bot,51,"KAN(cat,1L)",8,guadagno per edge,13,0.5714091037735849,1,0.9034374639221989,0.823460784526973,ok,
ton->bot,51,"KAN(cat,1L)",32,guadagno per edge,13,0.5714091037735849,21,0.8980320163439078,0.8167870428858635,ok,
ton->bot,51,"KAN(cat,1L)",128,guadagno per edge,13,0.5714091037735849,78,0.9074876813996176,0.7905200909848142,ok,
ton->bot,51,"KAN(cat,1L)",512,guadagno per edge,13,0.5714091037735849,78,0.9323440117567451,0.747871357542599,ok,
ton->bot,51,DecisionTree(d=5),8,valori delle foglie,16,0.5482007809224319,3,0.5285966003058069,0.759314517583036,ok,
ton->bot,51,DecisionTree(d=5),32,valori delle foglie,16,0.5482007809224319,22,0.5047325490144309,0.8047229101961427,ok,
ton->bot,51,DecisionTree(d=5),128,valori delle foglie,16,0.5482007809224319,90,0.9192372836663862,0.7598040588913377,ok,
ton->bot,51,DecisionTree(d=5),512,valori delle foglie,16,0.5482007809224319,90,0.6803486842486233,0.7838930480302817,ok,
ton->bot,51,LightGBM,8,ripesatura degli alberi,401,0.47364117924528304,0,,,fallita: una sola classe,
ton->bot,51,LightGBM,32,ripesatura degli alberi,401,0.47364117924528304,0,,,fallita: una sola classe,
ton->bot,51,LightGBM,128,ripesatura degli alberi,401,0.47364117924528304,0,,,fallita: una sola classe,
ton->bot,51,LightGBM,512,ripesatura degli alberi,401,0.47364117924528304,1,0.6530170810576894,0.6997487836930547,ok,
ton->bot,51,XGBoost,8,ripesatura degli alberi,301,0.5648962054507337,0,,,fallita: una sola classe,
ton->bot,51,XGBoost,32,ripesatura degli alberi,301,0.5648962054507337,1,0.5885575993842234,0.5,ok,
ton->bot,51,XGBoost,128,ripesatura degli alberi,301,0.5648962054507337,15,0.7255858970189896,0.8007628744130533,ok,
ton->bot,51,XGBoost,512,ripesatura degli alberi,301,0.5648962054507337,16,0.7212986001718459,0.8046487899183732,ok,
ton->bot,51,MLP(16),8,ultimo strato,17,0.5097586006289307,0,,,fallita: una sola classe,
ton->bot,51,MLP(16),32,ultimo strato,17,0.5097586006289307,0,,,fallita: una sola classe,
ton->bot,51,MLP(16),128,ultimo strato,17,0.5097586006289307,1,0.5480409003917646,,ok,"The least populated class in y has only 1 member, which is too few. The minimum "
ton->bot,51,MLP(16),512,ultimo strato,17,0.5097586006289307,5,0.5440657866974209,0.7720134655203501,ok,
