exp,seed,metodo,bal_acc,ratio,accordo_con_float,budget,normali,bal_val,guadagni_q15,bias,iters_used
bot->ton,49,intero + guadagni interi n=32,0.78494653386546,3.0,,32.0,,0.7844125000663884,"[44, 54, -149, -21, -1, 43, 26, 61, -4, -5, 2031, 15]",0.0,6000.0
bot->ton,49,intero + guadagni float  n=128,0.8740145570516321,3.0,,128.0,25.0,0.8765491800631018,,,
bot->ton,49,intero + guadagni interi n=128,0.8757538305826057,3.0,,128.0,,0.8782871960088245,"[95, -116, -82, 68, 146, 72, -34, -151, 50, 114, 1549, -18]",0.0,6000.0
bot->ton,50,float non adattato,0.6233416262116329,3.0,,,,,,,
bot->ton,50,intero non adattato,0.5811714868078712,3.0,0.9374961500736817,,,,,,
bot->ton,50,intero + guadagni float  n=8,0.5898264643731946,3.0,,8.0,2.0,0.590243931114423,,,
bot->ton,50,intero + guadagni interi n=8,0.6548760029895445,3.0,,8.0,,0.6540265110117569,"[37, -512, 86, -92, 466, 39, -122, -256, 32, 106, 1246, -809]",6000.0,6000.0
bot->ton,50,intero + guadagni float  n=32,0.8614733608507914,3.0,,32.0,6.0,0.8616385567177587,,,
bot->ton,50,intero + guadagni interi n=32,0.8637452262717397,3.0,,32.0,,0.8636377915609643,"[106, -256, -89, -30, 140, 213, -371, -256, 83, 256, 2048, 1118]",6000.0,6000.0
bot->ton,50,intero + guadagni float  n=128,0.8691698266749418,3.0,,128.0,28.0,0.8684462940653018,,,
bot->ton,50,intero + guadagni interi n=128,0.8675186008706854,3.0,,128.0,,0.8670148566904803,"[126, -112, -61, 62, 193, 28, -33, -203, 118, 123, 1754, 172]",2547.0,6000.0
bot->ton,51,float non adattato,0.6245945594033891,3.0,,,,,,,
bot->ton,51,intero non adattato,0.5782906698211037,3.0,0.9280478385921352,,,,,,
bot->ton,51,intero + guadagni float  n=8,0.7205397624673762,3.0,,8.0,2.0,0.7219828985728817,,,
bot->ton,51,intero + guadagni interi n=8,0.6568587433138396,3.0,,8.0,,0.6599158868139368,"[34, -78, 1, 256, 145, 19, -263, -212, 213, 181, 544, -198]",5885.0,6000.0
bot->ton,51,intero + guadagni float  n=32,0.8227843412802687,3.0,,32.0,8.0,0.8206331288818836,,,
bot->ton,51,intero + guadagni interi n=32,0.7227005018496617,3.0,,32.0,,0.7214336861443849,"[6, -45, 53, 104, -46, 40, 56, -256, 53, 117, 1024, 196]",6000.0,6000.0
bot->ton,51,intero + guadagni float  n=128,0.849876724746828,3.0,,128.0,31.0,0.8451311188490697,,,
bot->ton,51,intero + guadagni interi n=128,0.8383945601508949,3.0,,128.0,,0.834306258769915,"[-14, -145, 52, -19, -67, 106, -72, -256, 43, 159, 1024, 10]",5288.0,6000.0
bot->unsw,42,float non adattato,0.4501344316194186,3.0,,,,,,,
bot->unsw,42,intero non adattato,0.4702460716379656,3.0,0.9501965669666593,,,,,,
bot->unsw,42,intero + guadagni float  n=8,0.6637261010813235,3.0,,8.0,3.0,0.6643241971139144,,,
bot->unsw,42,intero + guadagni interi n=8,0.683576501121087,3.0,,8.0,,0.6840871690743848,"[126, 148, 51, -47, 712, -66, 117, 54, -99, 256, -1524, -3362]",6000.0,6000.0
bot->unsw,42,intero + guadagni float  n=32,0.48959287476115526,3.0,,32.0,19.0,0.4912056537038824,,,
bot->unsw,42,intero + guadagni interi n=32,0.5081049846526522,3.0,,32.0,,0.5082328011982109,"[51, 256, -28, -61, 17, -512, -256, 42, -50, 117, -736, 858]",0.0,6000.0
bot->unsw,42,intero + guadagni float  n=128,0.769726575152221,3.0,,128.0,77.0,0.7681859792109615,,,
bot->unsw,42,intero + guadagni interi n=128,0.6479475346057273,3.0,,128.0,,0.6475471212581418,"[-64, 17, -137, -70, 20, 89, 4, -79, -37, -34, -1274, -199]",6017.0,6000.0
bot->unsw,43,float non adattato,0.44804408374916227,3.0,,,,,,,
bot->unsw,43,intero non adattato,0.5549853200761705,3.0,0.8419430828996441,,,,,,
bot->unsw,43,intero + guadagni float  n=8,0.502575974076386,3.0,,8.0,3.0,0.5016746908852172,,,
bot->unsw,43,intero + guadagni interi n=8,0.5142869838618866,3.0,,8.0,,0.5133845286023144,"[22, 66, 31, -37, 12, 2048, -383, -462, -82, 27, -508, 1289]",29.0,6000.0
bot->unsw,43,intero + guadagni float  n=32,0.42414317947762714,3.0,,32.0,17.0,0.4228846027003049,,,
bot->unsw,43,intero + guadagni interi n=32,0.5953412309644743,3.0,,32.0,,0.5966673020516134,"[97, 25, -75, -62, -116, 1424, 101, -131, 113, -2, -1678, 23]",21.0,6000.0
bot->unsw,43,intero + guadagni float  n=128,0.687042346294193,3.0,,128.0,71.0,0.6870384559064053,,,
bot->unsw,43,intero + guadagni interi n=128,0.6993999177362673,3.0,,128.0,,0.7014585178691595,"[23, 94, -167, 7, -141, 117, -313, -100, -41, -22, -1314, 633]",0.0,6000.0
bot->unsw,44,float non adattato,0.46862132901509795,3.0,,,,,,,
bot->unsw,44,intero non adattato,0.46982125142241815,3.0,0.915121103103546,,,,,,
bot->unsw,44,intero + guadagni float  n=8,0.7521907144573323,3.0,,8.0,5.0,0.7531015370591296,,,
bot->unsw,44,intero + guadagni interi n=8,0.6650699554785474,3.0,,8.0,,0.6653905334291914,"[-128, 256, -86, -83, -237, 50, -18, -89, -249, -251, -765, 795]",14.0,6000.0
bot->unsw,44,intero + guadagni float  n=32,0.527538383557344,3.0,,32.0,21.0,0.5272373864039955,,,
bot->unsw,44,intero + guadagni interi n=32,0.6956407962984885,3.0,,32.0,,0.6964789373917977,"[-45, 83, 12, -74, -268, 340, -169, -74, -116, 75, -1186, 736]",18.0,6000.0
bot->unsw,44,intero + guadagni float  n=128,0.6946995430328433,3.0,,128.0,70.0,0.6938156079819502,,,
bot->unsw,44,intero + guadagni interi n=128,0.7057535803726351,3.0,,128.0,,0.7061991485668211,"[-42, 55, -103, -81, -166, 36, -47, -11, -156, 46, -1306, 505]",681.0,6000.0
bot->unsw,45,float non adattato,0.4611643945195003,3.0,,,,,,,
bot->unsw,45,intero non adattato,0.4685839469149319,3.0,0.9535496540188534,,,,,,
bot->unsw,45,intero + guadagni float  n=8,0.4533021440097723,3.0,,8.0,3.0,0.45346923627137403,,,
bot->unsw,45,intero + guadagni interi n=8,0.4646419640733426,3.0,,8.0,,0.4657843707050087,"[44, -20, -64, -4, -209, 181, 88, -512, -1, 236, -108, 1601]",35.0,6000.0
bot->unsw,45,intero + guadagni float  n=32,0.48499461901781615,3.0,,32.0,13.0,0.48655075440988615,,,
bot->unsw,45,intero + guadagni interi n=32,0.6262600069296725,3.0,,32.0,,0.6296164424244495,"[20, 256, 15, -129, 214, -221, -221, -286, 199, 80, -289, 13026]",9.0,6000.0
bot->unsw,45,intero + guadagni float  n=128,0.7061598327061034,3.0,,128.0,61.0,0.7064413364769753,,,
bot->unsw,45,intero + guadagni interi n=128,0.674957873895679,3.0,,128.0,,0.6767045524763224,"[-59, 110, -38, -177, -417, -82, -92, -42, -180, 111, -1244, 940]",79.0,6000.0
bot->unsw,46,float non adattato,0.46994456863974604,3.0,,,,,,,
bot->unsw,46,intero non adattato,0.4669523817779243,3.0,0.9681650774431159,,,,,,
bot->unsw,46,intero + guadagni float  n=8,0.49054773639072347,3.0,,8.0,4.0,0.49086354992434844,,,
bot->unsw,46,intero + guadagni interi n=8,0.5479151378691249,3.0,,8.0,,0.5481580079311477,"[128, 256, 150, 76, 2048, -512, 256, 512, -55, 55, 278, -2717]",5794.0,6000.0
bot->unsw,46,intero + guadagni float  n=32,0.5650131004686246,3.0,,32.0,17.0,0.5645604790605447,,,
bot->unsw,46,intero + guadagni interi n=32,0.7638422753969876,3.0,,32.0,,0.7628502319263111,"[-74, -165, -256, 91, 433, -314, -30, -148, 159, 12, -491, 5178]",261.0,6000.0
bot->unsw,46,intero + guadagni float  n=128,0.7194302323261649,3.0,,128.0,64.0,0.7189781791998826,,,
bot->unsw,46,intero + guadagni interi n=128,0.7350832970371328,3.0,,128.0,,0.7359822420354212,"[9, 99, -121, 51, 912, -343, -3, -227, 0, -56, -995, 1945]",6000.0,6000.0
bot->unsw,47,float non adattato,0.4391903037358691,3.0,,,,,,,
bot->unsw,47,intero non adattato,0.46504554686384336,3.0,0.9376690611744343,,,,,,
bot->unsw,47,intero + guadagni float  n=8,0.5879667470130483,3.0,,8.0,5.0,0.5886291922359157,,,
bot->unsw,47,intero + guadagni interi n=8,0.4805097716713297,3.0,,8.0,,0.48118049216297165,"[-65, 560, -131, -256, 138, 256, -512, 318, -2, 256, -563, 196]",29.0,6000.0
bot->unsw,47,intero + guadagni float  n=32,0.7521775181133308,3.0,,32.0,20.0,0.7497103852785008,,,
bot->unsw,47,intero + guadagni interi n=32,0.7441547533388106,3.0,,32.0,,0.7427791021158877,"[-71, 256, 77, -177, 239, 256, -512, 208, -91, 231, -1024, 1319]",1171.0,6000.0
bot->unsw,47,intero + guadagni float  n=128,0.6329516461212635,3.0,,128.0,70.0,0.6315605922002202,,,
bot->unsw,47,intero + guadagni interi n=128,0.7568594899673722,3.0,,128.0,,0.7547989783935933,"[10, -15, -16, -224, -17, 220, -512, -31, -128, -57, -423, 997]",0.0,6000.0
bot->unsw,48,float non adattato,0.4689492038278011,3.0,,,,,,,
bot->unsw,48,intero non adattato,0.46870243275872436,3.0,0.9608263186286495,,,,,,
bot->unsw,48,intero + guadagni float  n=8,0.5094557442463359,3.0,,8.0,5.0,0.5094368088193064,,,
bot->unsw,48,intero + guadagni interi n=8,0.599525986597572,3.0,,8.0,,0.601521819514024,"[128, 1024, 129, 14, 96, 1024, -222, -256, -128, -9, -120, 1978]",464.0,6000.0
bot->unsw,48,intero + guadagni float  n=32,0.6908700595294688,3.0,,32.0,18.0,0.6899432292656358,,,
bot->unsw,48,intero + guadagni interi n=32,0.6371147551885846,3.0,,32.0,,0.6334298415017647,"[-10, 76, 7, -238, -19, -161, 56, 127, 23, 139, -1024, 1383]",111.0,6000.0
bot->unsw,48,intero + guadagni float  n=128,0.5040241171817703,3.0,,128.0,73.0,0.5036444135178251,,,
bot->unsw,48,intero + guadagni interi n=128,0.4962080895562312,3.0,,128.0,,0.4955524340835127,"[12, 39, 5, -252, -21, 118, -256, 40, -26, 19, -911, 2048]",0.0,6000.0
bot->unsw,49,float non adattato,0.43948554760431374,3.0,,,,,,,
bot->unsw,49,intero non adattato,0.5632733708034867,3.0,0.8105117726731167,,,,,,
bot->unsw,49,intero + guadagni float  n=8,0.6727144237243612,3.0,,8.0,3.0,0.6713837902750589,,,
bot->unsw,49,intero + guadagni interi n=8,0.6621193456467853,3.0,,8.0,,0.6598607024602055,"[-34, -88, -75, -256, -147, 512, -224, 229, -128, 182, -1972, 2023]",6000.0,6000.0
bot->unsw,49,intero + guadagni float  n=32,0.5196308230508714,3.0,,32.0,16.0,0.5207021458341691,,,
bot->unsw,49,intero + guadagni interi n=32,0.7329204942950612,3.0,,32.0,,0.7331018873041528,"[-100, 67, -25, -108, -122, 512, -256, -129, -49, 126, -2048, 2048]",25.0,6000.0
bot->unsw,49,intero + guadagni float  n=128,0.8028531924178294,3.0,,128.0,72.0,0.800478529809604,,,
bot->unsw,49,intero + guadagni interi n=128,0.7851707603710125,3.0,,128.0,,0.7824130307463828,"[-13, 150, -12, -197, -130, 152, -256, 1, -128, 56, -2048, 1346]",5790.0,6000.0
bot->unsw,50,float non adattato,0.4497331123283818,3.0,,,,,,,
bot->unsw,50,intero non adattato,0.4685421691042443,3.0,0.9469366212214706,,,,,,
bot->unsw,50,intero + guadagni float  n=8,0.47403406015488136,3.0,,8.0,5.0,0.4779702590654479,,,
bot->unsw,50,intero + guadagni interi n=8,0.45984969200094644,3.0,,8.0,,0.46443361673718025,"[114, 256, -256, 175, 164, 681, -359, -256, -68, -152, 1674, 647]",2928.0,6000.0
bot->unsw,50,intero + guadagni float  n=32,0.5016509163513189,3.0,,32.0,17.0,0.5028599114106546,,,
bot->unsw,50,intero + guadagni interi n=32,0.6008717230746641,3.0,,32.0,,0.6020496021918218,"[-57, 79, 61, 128, 247, 942, -512, -107, 18, -58, 867, 1157]",0.0,6000.0
bot->unsw,50,intero + guadagni float  n=128,0.7787090351534396,3.0,,128.0,73.0,0.7792470126130107,,,
bot->unsw,50,intero + guadagni interi n=128,0.6924502274695401,3.0,,128.0,,0.6911006150511385,"[-14, 96, 91, -7, 141, 28, 33, -87, -92, 1, 37, 1496]",3145.0,6000.0
bot->unsw,51,float non adattato,0.46571973586754434,3.0,,,,,,,
bot->unsw,51,intero non adattato,0.4665832163370496,3.0,0.9232127541496393,,,,,,
bot->unsw,51,intero + guadagni float  n=8,0.46937867568303054,3.0,,8.0,4.0,0.4723049213233449,,,
bot->unsw,51,intero + guadagni interi n=8,0.6365092034086597,3.0,,8.0,,0.6381384416140755,"[-202, -120, -21, -208, 1024, 34, -456, 256, -162, 222, -484, 1465]",0.0,6000.0
bot->unsw,51,intero + guadagni float  n=32,0.5007984703193881,3.0,,32.0,16.0,0.5021636295895409,,,
bot->unsw,51,intero + guadagni interi n=32,0.7607237907301948,3.0,,32.0,,0.7612021789172296,"[-43, 8, 12, -96, 740, 93, -172, -32, -202, 138, -804, 1916]",6.0,6000.0
bot->unsw,51,intero + guadagni float  n=128,0.49988326082194084,3.0,,128.0,72.0,0.5010965632956546,,,
bot->unsw,51,intero + guadagni interi n=128,0.5013715613182042,3.0,,128.0,,0.5018540338848737,"[-11, -5, 18, -25, 549, -122, -746, -122, -59, 39, -752, 2048]",0.0,6000.0
