exp,seed,politica,batch,frazione_target,bal_acc,adattamenti,etichette,innesco,vuoti,ratio
bot->ton,47,statico,3,0.158,0.9309526668267563,0,0,True,0.15885,100.0
bot->ton,47,ogni_batch,3,0.158,0.7963459537340911,3,96,True,0.15885,100.0
bot->ton,47,su_innesco,3,0.158,0.9309526668267563,0,0,True,0.15885,100.0
bot->ton,47,oracolo,3,0.158,0.9326416126364097,3,96,True,0.15885,100.0
bot->ton,47,stat_13x13,3,0.158,0.8801275380879959,3,96,True,0.15885,100.0
bot->ton,47,martingala,3,0.158,0.9265488673657248,2,64,True,0.15885,100.0
bot->ton,47,stat_13x13_adaptive,3,0.158,0.8719836441740708,3,96,True,0.15885,100.0
bot->ton,47,statico,4,0.211,0.907791380718693,0,0,True,0.19755,100.0
bot->ton,47,ogni_batch,4,0.211,0.9624834490851043,4,128,True,0.19755,100.0
bot->ton,47,su_innesco,4,0.211,0.907791380718693,1,32,True,0.19755,100.0
bot->ton,47,oracolo,4,0.211,0.9206686125088652,4,128,True,0.19755,100.0
bot->ton,47,stat_13x13,4,0.211,0.8769376210074842,4,128,True,0.19755,100.0
bot->ton,47,martingala,4,0.211,0.9225635028195891,3,96,True,0.19755,100.0
bot->ton,47,stat_13x13_adaptive,4,0.211,0.888630273396912,4,128,True,0.19755,100.0
bot->ton,47,statico,5,0.263,0.8891127113967341,0,0,True,0.2391,100.0
bot->ton,47,ogni_batch,5,0.263,0.963770147423821,5,160,True,0.2391,100.0
bot->ton,47,su_innesco,5,0.263,0.8891127113967341,2,64,True,0.2391,100.0
bot->ton,47,oracolo,5,0.263,0.8870402010596682,5,160,True,0.2391,100.0
bot->ton,47,stat_13x13,5,0.263,0.9498266621539699,5,160,True,0.2391,100.0
bot->ton,47,martingala,5,0.263,0.9264345482274073,4,128,True,0.2391,100.0
bot->ton,47,stat_13x13_adaptive,5,0.263,0.8970593732244849,5,160,True,0.2391,100.0
bot->ton,47,statico,6,0.316,0.8695141823107728,0,0,True,0.2746,100.0
bot->ton,47,ogni_batch,6,0.316,0.958100115621362,6,192,True,0.2746,100.0
bot->ton,47,su_innesco,6,0.316,0.6826676308402237,3,96,True,0.2746,100.0
bot->ton,47,oracolo,6,0.316,0.9157957837738424,6,192,True,0.2746,100.0
bot->ton,47,stat_13x13,6,0.316,0.9526365131910404,6,192,True,0.2746,100.0
bot->ton,47,martingala,6,0.316,0.9276486825890609,5,160,True,0.2746,100.0
bot->ton,47,stat_13x13_adaptive,6,0.316,0.8814345188666207,6,192,True,0.2746,100.0
bot->ton,47,statico,7,0.368,0.8488529225929635,0,0,True,0.30795,100.0
bot->ton,47,ogni_batch,7,0.368,0.9598027596982353,7,224,True,0.30795,100.0
bot->ton,47,su_innesco,7,0.368,0.8790997861010159,4,128,True,0.30795,100.0
bot->ton,47,oracolo,7,0.368,0.9324295158530296,7,224,True,0.30795,100.0
bot->ton,47,stat_13x13,7,0.368,0.6935620601087549,7,224,True,0.30795,100.0
bot->ton,47,martingala,7,0.368,0.8954293324001852,6,192,True,0.30795,100.0
bot->ton,47,stat_13x13_adaptive,7,0.368,0.8450497620387443,7,224,True,0.30795,100.0
bot->ton,47,statico,8,0.421,0.8307623621917726,0,0,True,0.3549,100.0
bot->ton,47,ogni_batch,8,0.421,0.9646626978924141,8,256,True,0.3549,100.0
bot->ton,47,su_innesco,8,0.421,0.8860531270186904,5,160,True,0.3549,100.0
bot->ton,47,oracolo,8,0.421,0.9322970435605991,8,256,True,0.3549,100.0
bot->ton,47,stat_13x13,8,0.421,0.8852378981276016,8,256,True,0.3549,100.0
bot->ton,47,martingala,8,0.421,0.9484491193465384,7,224,True,0.3549,100.0
bot->ton,47,stat_13x13_adaptive,8,0.421,0.8948430599284681,8,256,True,0.3549,100.0
bot->ton,47,statico,9,0.474,0.8101318933030492,0,0,True,0.38715,100.0
bot->ton,47,ogni_batch,9,0.474,0.9623734935856758,9,288,True,0.38715,100.0
bot->ton,47,su_innesco,9,0.474,0.8992267080056788,6,192,True,0.38715,100.0
bot->ton,47,oracolo,9,0.474,0.9451650828694133,9,288,True,0.38715,100.0
bot->ton,47,stat_13x13,9,0.474,0.9598142668766636,9,288,True,0.38715,100.0
bot->ton,47,martingala,9,0.474,0.9465028175703687,8,256,True,0.38715,100.0
bot->ton,47,stat_13x13_adaptive,9,0.474,0.9571713625417826,9,288,True,0.38715,100.0
bot->ton,47,statico,10,0.526,0.7887713426209759,0,0,True,0.42205,100.0
bot->ton,47,ogni_batch,10,0.526,0.9591653320094125,10,320,True,0.42205,100.0
bot->ton,47,su_innesco,10,0.526,0.8920491282840333,7,224,True,0.42205,100.0
bot->ton,47,oracolo,10,0.526,0.9446275934014339,10,320,True,0.42205,100.0
bot->ton,47,stat_13x13,10,0.526,0.86281814723667,10,320,True,0.42205,100.0
bot->ton,47,martingala,10,0.526,0.9515960906538301,9,288,True,0.42205,100.0
bot->ton,47,stat_13x13_adaptive,10,0.526,0.8577992134976699,10,320,True,0.42205,100.0
bot->ton,47,statico,11,0.579,0.7651142449577981,0,0,True,0.46385,100.0
bot->ton,47,ogni_batch,11,0.579,0.9528852857495496,11,352,True,0.46385,100.0
bot->ton,47,su_innesco,11,0.579,0.8801364434695254,8,256,True,0.46385,100.0
bot->ton,47,oracolo,11,0.579,0.9462140838767833,11,352,True,0.46385,100.0
bot->ton,47,stat_13x13,11,0.579,0.9516927429326532,11,352,True,0.46385,100.0
bot->ton,47,martingala,11,0.579,0.9490502244104408,10,320,True,0.46385,100.0
bot->ton,47,stat_13x13_adaptive,11,0.579,0.8837360082376824,11,352,True,0.46385,100.0
bot->ton,47,statico,12,0.632,0.7407276381292571,0,0,True,0.4985,100.0
bot->ton,47,ogni_batch,12,0.632,0.9521265225228019,12,384,True,0.4985,100.0
bot->ton,47,su_innesco,12,0.632,0.8804612930977713,9,288,True,0.4985,100.0
bot->ton,47,oracolo,12,0.632,0.9423081771806119,12,384,True,0.4985,100.0
bot->ton,47,stat_13x13,12,0.632,0.9487888410539167,12,384,True,0.4985,100.0
bot->ton,47,martingala,12,0.632,0.950664439431521,11,352,True,0.4985,100.0
bot->ton,47,stat_13x13_adaptive,12,0.632,0.7885946752291972,12,384,True,0.4985,100.0
bot->ton,47,statico,13,0.684,0.7167079014269757,0,0,True,0.53955,100.0
bot->ton,47,ogni_batch,13,0.684,0.9465133629173097,13,416,True,0.53955,100.0
bot->ton,47,su_innesco,13,0.684,0.8774973329641791,10,320,True,0.53955,100.0
bot->ton,47,oracolo,13,0.684,0.9387321877011896,13,416,True,0.53955,100.0
bot->ton,47,stat_13x13,13,0.684,0.9365024528024477,13,416,True,0.53955,100.0
bot->ton,47,martingala,13,0.684,0.945340925781784,12,384,True,0.53955,100.0
bot->ton,47,stat_13x13_adaptive,13,0.684,0.8790675477678085,13,416,True,0.53955,100.0
bot->ton,47,statico,14,0.737,0.6939023020774846,0,0,True,0.5823,100.0
bot->ton,47,ogni_batch,14,0.737,0.9536074688157128,14,448,True,0.5823,100.0
bot->ton,47,su_innesco,14,0.737,0.8884204731864672,11,352,True,0.5823,100.0
bot->ton,47,oracolo,14,0.737,0.9392696326144159,14,448,True,0.5823,100.0
bot->ton,47,stat_13x13,14,0.737,0.8875857361473506,14,448,True,0.5823,100.0
bot->ton,47,martingala,14,0.737,0.9492054474793847,13,416,True,0.5823,100.0
bot->ton,47,stat_13x13_adaptive,14,0.737,0.7852790346907994,14,448,True,0.5823,100.0
bot->ton,47,statico,15,0.789,0.6682892096877895,0,0,True,0.6127,100.0
bot->ton,47,ogni_batch,15,0.789,0.8754683967729646,15,480,True,0.6127,100.0
bot->ton,47,su_innesco,15,0.789,0.8747971256936005,12,384,True,0.6127,100.0
bot->ton,47,oracolo,15,0.789,0.9330045029660261,15,480,True,0.6127,100.0
bot->ton,47,stat_13x13,15,0.789,0.9520552708355265,15,480,True,0.6127,100.0
bot->ton,47,martingala,15,0.789,0.9428134801675456,14,448,True,0.6127,100.0
bot->ton,47,stat_13x13_adaptive,15,0.789,0.8515542911452458,15,480,True,0.6127,100.0
bot->ton,47,statico,16,0.842,0.6427337823837398,0,0,True,0.6524,100.0
bot->ton,47,ogni_batch,16,0.842,0.9397949912716166,16,512,True,0.6524,100.0
bot->ton,47,su_innesco,16,0.842,0.870022380017591,13,416,True,0.6524,100.0
bot->ton,47,oracolo,16,0.842,0.9245604805506374,16,512,True,0.6524,100.0
bot->ton,47,stat_13x13,16,0.842,0.9475017165810158,16,512,True,0.6524,100.0
bot->ton,47,martingala,16,0.842,0.9363941875252302,15,480,True,0.6524,100.0
bot->ton,47,stat_13x13_adaptive,16,0.842,0.7723325755852026,16,512,True,0.6524,100.0
bot->ton,47,statico,17,0.895,0.615083857316159,0,0,True,0.69,100.0
bot->ton,47,ogni_batch,17,0.895,0.9322405829479536,17,544,True,0.69,100.0
bot->ton,47,su_innesco,17,0.895,0.866795862251289,14,448,True,0.69,100.0
bot->ton,47,oracolo,17,0.895,0.930693786450002,17,544,True,0.69,100.0
bot->ton,47,stat_13x13,17,0.895,0.9484675491701662,17,544,True,0.69,100.0
bot->ton,47,martingala,17,0.895,0.9317862104536372,16,512,True,0.69,100.0
bot->ton,47,stat_13x13_adaptive,17,0.895,0.9383862445511051,17,544,True,0.69,100.0
bot->ton,47,statico,18,0.947,0.585042856536989,0,0,True,0.72755,100.0
bot->ton,47,ogni_batch,18,0.947,0.9301522075064954,18,576,True,0.72755,100.0
bot->ton,47,su_innesco,18,0.947,0.8699638081867201,15,480,True,0.72755,100.0
bot->ton,47,oracolo,18,0.947,0.9271728470875484,18,576,True,0.72755,100.0
bot->ton,47,stat_13x13,18,0.947,0.9358545054028281,18,576,True,0.72755,100.0
bot->ton,47,martingala,18,0.947,0.9317220207785918,17,544,True,0.72755,100.0
bot->ton,47,stat_13x13_adaptive,18,0.947,0.9362462368657571,18,576,True,0.72755,100.0
bot->ton,47,statico,19,1.0,0.5609125305448017,0,0,True,0.76575,100.0
bot->ton,47,ogni_batch,19,1.0,0.91750062629959,19,608,True,0.76575,100.0
bot->ton,47,su_innesco,19,1.0,0.9293594099029906,16,512,True,0.76575,100.0
bot->ton,47,oracolo,19,1.0,0.9291479138055949,19,608,True,0.76575,100.0
bot->ton,47,stat_13x13,19,1.0,0.8841041526968314,19,608,True,0.76575,100.0
bot->ton,47,martingala,19,1.0,0.9268200326121174,18,576,True,0.76575,100.0
bot->ton,47,stat_13x13_adaptive,19,1.0,0.7897896684714901,19,608,True,0.76575,100.0
bot->ton,48,statico,0,0.0,0.99025,0,0,False,0.0418,100.0
bot->ton,48,ogni_batch,0,0.0,0.99025,0,0,False,0.0418,100.0
bot->ton,48,su_innesco,0,0.0,0.99025,0,0,False,0.0418,100.0
bot->ton,48,oracolo,0,0.0,0.99025,0,0,False,0.0418,100.0
bot->ton,48,stat_13x13,0,0.0,0.99025,0,0,False,0.0418,100.0
bot->ton,48,martingala,0,0.0,0.99025,0,0,False,0.0418,100.0
bot->ton,48,stat_13x13_adaptive,0,0.0,0.99025,0,0,False,0.0418,100.0
bot->ton,48,statico,1,0.053,0.9647769437802951,0,0,False,0.073,100.0
bot->ton,48,ogni_batch,1,0.053,0.9647769437802951,1,32,False,0.073,100.0
bot->ton,48,su_innesco,1,0.053,0.9647769437802951,0,0,False,0.073,100.0
bot->ton,48,oracolo,1,0.053,0.9647769437802951,1,32,False,0.073,100.0
bot->ton,48,stat_13x13,1,0.053,0.49997468610773593,1,32,False,0.073,100.0
bot->ton,48,martingala,1,0.053,0.9647769437802951,0,0,False,0.073,100.0
bot->ton,48,stat_13x13_adaptive,1,0.053,0.49997468610773593,1,32,False,0.073,100.0
bot->ton,48,statico,2,0.105,0.9625697663089621,0,0,False,0.1016,100.0
bot->ton,48,ogni_batch,2,0.105,0.9625697663089621,2,64,False,0.1016,100.0
bot->ton,48,su_innesco,2,0.105,0.9625697663089621,0,0,False,0.1016,100.0
bot->ton,48,oracolo,2,0.105,0.9743188492718744,2,64,False,0.1016,100.0
bot->ton,48,stat_13x13,2,0.105,0.5893011918002523,2,64,False,0.1016,100.0
bot->ton,48,martingala,2,0.105,0.9625697663089621,1,32,False,0.1016,100.0
bot->ton,48,stat_13x13_adaptive,2,0.105,0.5902531304948943,2,64,False,0.1016,100.0
bot->ton,48,statico,3,0.158,0.948542871544543,0,0,False,0.1315,100.0
bot->ton,48,ogni_batch,3,0.158,0.948542871544543,3,96,False,0.1315,100.0
bot->ton,48,su_innesco,3,0.158,0.948542871544543,0,0,False,0.1315,100.0
bot->ton,48,oracolo,3,0.158,0.9689865540050583,3,96,False,0.1315,100.0
bot->ton,48,stat_13x13,3,0.158,0.7980420181814967,3,96,False,0.1315,100.0
bot->ton,48,martingala,3,0.158,0.948542871544543,2,64,False,0.1315,100.0
bot->ton,48,stat_13x13_adaptive,3,0.158,0.766221635627244,3,96,False,0.1315,100.0
bot->ton,48,statico,4,0.211,0.9364952406834217,0,0,True,0.16455,100.0
bot->ton,48,ogni_batch,4,0.211,0.49871465805978,4,128,True,0.16455,100.0
bot->ton,48,su_innesco,4,0.211,0.9364952406834217,0,0,True,0.16455,100.0
bot->ton,48,oracolo,4,0.211,0.9676008685708639,4,128,True,0.16455,100.0
bot->ton,48,stat_13x13,4,0.211,0.8016565403986038,4,128,True,0.16455,100.0
bot->ton,48,martingala,4,0.211,0.49860966015973796,3,96,True,0.16455,100.0
bot->ton,48,stat_13x13_adaptive,4,0.211,0.7359066789252451,4,128,True,0.16455,100.0
bot->ton,48,statico,5,0.263,0.9262503206944479,0,0,True,0.1935,100.0
bot->ton,48,ogni_batch,5,0.263,0.7058463655099112,5,160,True,0.1935,100.0
bot->ton,48,su_innesco,5,0.263,0.9225017197680287,1,32,True,0.1935,100.0
bot->ton,48,oracolo,5,0.263,0.9596566384455553,5,160,True,0.1935,100.0
bot->ton,48,stat_13x13,5,0.263,0.7893953746697904,5,160,True,0.1935,100.0
bot->ton,48,martingala,5,0.263,0.7080193347035091,4,128,True,0.1935,100.0
bot->ton,48,stat_13x13_adaptive,5,0.263,0.7440724388848009,5,160,True,0.1935,100.0
bot->ton,48,statico,6,0.316,0.9151902451869032,0,0,True,0.2268,100.0
bot->ton,48,ogni_batch,6,0.316,0.8534527887927185,6,192,True,0.2268,100.0
bot->ton,48,su_innesco,6,0.316,0.92161246456524,2,64,True,0.2268,100.0
bot->ton,48,oracolo,6,0.316,0.9551416884024413,6,192,True,0.2268,100.0
bot->ton,48,stat_13x13,6,0.316,0.7889174709593786,6,192,True,0.2268,100.0
bot->ton,48,martingala,6,0.316,0.8341067678435135,5,160,True,0.2268,100.0
bot->ton,48,stat_13x13_adaptive,6,0.316,0.7153811026275352,6,192,True,0.2268,100.0
bot->ton,48,statico,7,0.368,0.8979630484394174,0,0,True,0.2515,100.0
bot->ton,48,ogni_batch,7,0.368,0.8602957159086508,7,224,True,0.2515,100.0
bot->ton,48,su_innesco,7,0.368,0.9546843026012741,3,96,True,0.2515,100.0
bot->ton,48,oracolo,7,0.368,0.9460935237406923,7,224,True,0.2515,100.0
bot->ton,48,stat_13x13,7,0.368,0.7907568458701725,7,224,True,0.2515,100.0
bot->ton,48,martingala,7,0.368,0.8661187277711104,6,192,True,0.2515,100.0
bot->ton,48,stat_13x13_adaptive,7,0.368,0.8118323910327443,7,224,True,0.2515,100.0
bot->ton,48,statico,8,0.421,0.8926774608590871,0,0,True,0.28655,100.0
bot->ton,48,ogni_batch,8,0.421,0.8683340794107959,8,256,True,0.28655,100.0
bot->ton,48,su_innesco,8,0.421,0.9599252233305461,4,128,True,0.28655,100.0
bot->ton,48,oracolo,8,0.421,0.955622045603633,8,256,True,0.28655,100.0
bot->ton,48,stat_13x13,8,0.421,0.8050852921385958,8,256,True,0.28655,100.0
bot->ton,48,martingala,8,0.421,0.8671421854720418,7,224,True,0.28655,100.0
bot->ton,48,stat_13x13_adaptive,8,0.421,0.8137906084332092,8,256,True,0.28655,100.0
bot->ton,48,statico,9,0.474,0.8824759457587192,0,0,True,0.3168,100.0
bot->ton,48,ogni_batch,9,0.474,0.9617308681826437,9,288,True,0.3168,100.0
bot->ton,48,su_innesco,9,0.474,0.9637209238164552,5,160,True,0.3168,100.0
bot->ton,48,oracolo,9,0.474,0.9574281390983234,9,288,True,0.3168,100.0
bot->ton,48,stat_13x13,9,0.474,0.7986230582385057,9,288,True,0.3168,100.0
bot->ton,48,martingala,9,0.474,0.9622632057310118,8,256,True,0.3168,100.0
bot->ton,48,stat_13x13_adaptive,9,0.474,0.8272365774445081,9,288,True,0.3168,100.0
bot->ton,48,statico,10,0.526,0.8686885261098906,0,0,True,0.34775,100.0
bot->ton,48,ogni_batch,10,0.526,0.9545869603507894,10,320,True,0.34775,100.0
bot->ton,48,su_innesco,10,0.526,0.9545473296808225,6,192,True,0.34775,100.0
bot->ton,48,oracolo,10,0.526,0.9516160506530948,10,320,True,0.34775,100.0
bot->ton,48,stat_13x13,10,0.526,0.8613072558889785,10,320,True,0.34775,100.0
bot->ton,48,martingala,10,0.526,0.9545547459465473,9,288,True,0.34775,100.0
bot->ton,48,stat_13x13_adaptive,10,0.526,0.8245028784381345,10,320,True,0.34775,100.0
bot->ton,48,statico,11,0.579,0.8575862624287682,0,0,True,0.3764,100.0
bot->ton,48,ogni_batch,11,0.579,0.9524813107934773,11,352,True,0.3764,100.0
bot->ton,48,su_innesco,11,0.579,0.9538617663896698,7,224,True,0.3764,100.0
bot->ton,48,oracolo,11,0.579,0.9497000191051521,11,352,True,0.3764,100.0
bot->ton,48,stat_13x13,11,0.579,0.7901160679663283,11,352,True,0.3764,100.0
bot->ton,48,martingala,11,0.579,0.9523701558186857,10,320,True,0.3764,100.0
bot->ton,48,stat_13x13_adaptive,11,0.579,0.8214239273190671,11,352,True,0.3764,100.0
bot->ton,48,statico,12,0.632,0.8404968551530029,0,0,True,0.408,100.0
bot->ton,48,ogni_batch,12,0.632,0.9515397371656429,12,384,True,0.408,100.0
bot->ton,48,su_innesco,12,0.632,0.9531810186693321,8,256,True,0.408,100.0
bot->ton,48,oracolo,12,0.632,0.9461669211944115,12,384,True,0.408,100.0
bot->ton,48,stat_13x13,12,0.632,0.9128623455482012,12,384,True,0.408,100.0
bot->ton,48,martingala,12,0.632,0.948167523431559,11,352,True,0.408,100.0
bot->ton,48,stat_13x13_adaptive,12,0.632,0.7921015847303452,12,384,True,0.408,100.0
bot->ton,48,statico,13,0.684,0.8282960449043955,0,0,True,0.43955,100.0
bot->ton,48,ogni_batch,13,0.684,0.9539455316563374,13,416,True,0.43955,100.0
bot->ton,48,su_innesco,13,0.684,0.9440340735023376,9,288,True,0.43955,100.0
bot->ton,48,oracolo,13,0.684,0.9447518705584286,13,416,True,0.43955,100.0
bot->ton,48,stat_13x13,13,0.684,0.9480009565234959,13,416,True,0.43955,100.0
bot->ton,48,martingala,13,0.684,0.9514960027844187,12,384,True,0.43955,100.0
bot->ton,48,stat_13x13_adaptive,13,0.684,0.8249400412607382,13,416,True,0.43955,100.0
bot->ton,48,statico,14,0.737,0.8100051503923049,0,0,True,0.47205,100.0
bot->ton,48,ogni_batch,14,0.737,0.9487015899234139,14,448,True,0.47205,100.0
bot->ton,48,su_innesco,14,0.737,0.9435568266559495,10,320,True,0.47205,100.0
bot->ton,48,oracolo,14,0.737,0.9474211078002458,14,448,True,0.47205,100.0
bot->ton,48,stat_13x13,14,0.737,0.8505429295182195,14,448,True,0.47205,100.0
bot->ton,48,martingala,14,0.737,0.9490442531562968,13,416,True,0.47205,100.0
bot->ton,48,stat_13x13_adaptive,14,0.737,0.8211760284286928,14,448,True,0.47205,100.0
bot->ton,48,statico,15,0.789,0.8017459083435745,0,0,True,0.49655,100.0
bot->ton,48,ogni_batch,15,0.789,0.9468450547214934,15,480,True,0.49655,100.0
bot->ton,48,su_innesco,15,0.789,0.9418942231042615,11,352,True,0.49655,100.0
bot->ton,48,oracolo,15,0.789,0.9479411453316504,15,480,True,0.49655,100.0
bot->ton,48,stat_13x13,15,0.789,0.955721468429269,15,480,True,0.49655,100.0
bot->ton,48,martingala,15,0.789,0.9479102658850102,14,448,True,0.49655,100.0
bot->ton,48,stat_13x13_adaptive,15,0.789,0.8215157604543795,15,480,True,0.49655,100.0
bot->ton,48,statico,16,0.842,0.78446264811817,0,0,True,0.5281,100.0
bot->ton,48,ogni_batch,16,0.842,0.9429790673000562,16,512,True,0.5281,100.0
bot->ton,48,su_innesco,16,0.842,0.9371119136786421,12,384,True,0.5281,100.0
bot->ton,48,oracolo,16,0.842,0.9385613165499755,16,512,True,0.5281,100.0
bot->ton,48,stat_13x13,16,0.842,0.8567667772635723,16,512,True,0.5281,100.0
bot->ton,48,martingala,16,0.842,0.9419366559027534,15,480,True,0.5281,100.0
bot->ton,48,stat_13x13_adaptive,16,0.842,0.8195781526086903,16,512,True,0.5281,100.0
bot->ton,48,statico,17,0.895,0.7646560335947008,0,0,True,0.5595,100.0
bot->ton,48,ogni_batch,17,0.895,0.9392060107635145,17,544,True,0.5595,100.0
bot->ton,48,su_innesco,17,0.895,0.9322216954846094,13,416,True,0.5595,100.0
bot->ton,48,oracolo,17,0.895,0.9326893462074317,17,544,True,0.5595,100.0
bot->ton,48,stat_13x13,17,0.895,0.8459602836057241,17,544,True,0.5595,100.0
bot->ton,48,martingala,17,0.895,0.9394712634420559,16,512,True,0.5595,100.0
bot->ton,48,stat_13x13_adaptive,17,0.895,0.8134899707550878,17,544,True,0.5595,100.0
bot->ton,48,statico,18,0.947,0.7527770226765459,0,0,True,0.5864,100.0
bot->ton,48,ogni_batch,18,0.947,0.938400743521745,18,576,True,0.5864,100.0
bot->ton,48,su_innesco,18,0.947,0.9400591512449128,14,448,True,0.5864,100.0
bot->ton,48,oracolo,18,0.947,0.9381034866048086,18,576,True,0.5864,100.0
bot->ton,48,stat_13x13,18,0.947,0.9039232777586435,18,576,True,0.5864,100.0
bot->ton,48,martingala,18,0.947,0.9392805315577917,17,544,True,0.5864,100.0
bot->ton,48,stat_13x13_adaptive,18,0.947,0.8509250427554675,18,576,True,0.5864,100.0
bot->ton,48,statico,19,1.0,0.7350490032816601,0,0,True,0.6195,100.0
bot->ton,48,ogni_batch,19,1.0,0.9371496724496748,19,608,True,0.6195,100.0
bot->ton,48,su_innesco,19,1.0,0.9387338161420126,15,480,True,0.6195,100.0
bot->ton,48,oracolo,19,1.0,0.9384187686787167,19,608,True,0.6195,100.0
bot->ton,48,stat_13x13,19,1.0,0.8495789853632232,19,608,True,0.6195,100.0
bot->ton,48,martingala,19,1.0,0.9358274288424546,18,576,True,0.6195,100.0
bot->ton,48,stat_13x13_adaptive,19,1.0,0.8203963860835537,19,608,True,0.6195,100.0
bot->ton,49,statico,0,0.0,0.98675,0,0,False,0.04955,100.0
bot->ton,49,ogni_batch,0,0.0,0.98675,0,0,False,0.04955,100.0
bot->ton,49,su_innesco,0,0.0,0.98675,0,0,False,0.04955,100.0
bot->ton,49,oracolo,0,0.0,0.98675,0,0,False,0.04955,100.0
bot->ton,49,stat_13x13,0,0.0,0.98675,0,0,False,0.04955,100.0
bot->ton,49,martingala,0,0.0,0.98675,0,0,False,0.04955,100.0
bot->ton,49,stat_13x13_adaptive,0,0.0,0.98675,0,0,False,0.04955,100.0
bot->ton,49,statico,1,0.053,0.9508625619209399,0,0,False,0.08995,100.0
bot->ton,49,ogni_batch,1,0.053,0.9508625619209399,1,32,False,0.08995,100.0
bot->ton,49,su_innesco,1,0.053,0.9508625619209399,0,0,False,0.08995,100.0
bot->ton,49,oracolo,1,0.053,0.9508625619209399,1,32,False,0.08995,100.0
bot->ton,49,stat_13x13,1,0.053,0.5035420594092423,1,32,False,0.08995,100.0
bot->ton,49,martingala,1,0.053,0.9508625619209399,0,0,False,0.08995,100.0
bot->ton,49,stat_13x13_adaptive,1,0.053,0.5035673643335806,1,32,False,0.08995,100.0
bot->ton,49,statico,2,0.105,0.9556145263194458,0,0,False,0.13095,100.0
bot->ton,49,ogni_batch,2,0.105,0.9556145263194458,2,64,False,0.13095,100.0
bot->ton,49,su_innesco,2,0.105,0.9556145263194458,0,0,False,0.13095,100.0
bot->ton,49,oracolo,2,0.105,0.953811525414811,2,64,False,0.13095,100.0
bot->ton,49,stat_13x13,2,0.105,0.5981194736532189,2,64,False,0.13095,100.0
bot->ton,49,martingala,2,0.105,0.9556145263194458,1,32,False,0.13095,100.0
bot->ton,49,stat_13x13_adaptive,2,0.105,0.5590925967621618,2,64,False,0.13095,100.0
bot->ton,49,statico,3,0.158,0.9373268516917317,0,0,True,0.1665,100.0
bot->ton,49,ogni_batch,3,0.158,0.6858524347657715,3,96,True,0.1665,100.0
bot->ton,49,su_innesco,3,0.158,0.9373268516917317,0,0,True,0.1665,100.0
bot->ton,49,oracolo,3,0.158,0.9310777933309072,3,96,True,0.1665,100.0
bot->ton,49,stat_13x13,3,0.158,0.5883835109104533,3,96,True,0.1665,100.0
bot->ton,49,martingala,3,0.158,0.6750558524511809,2,64,True,0.1665,100.0
bot->ton,49,stat_13x13_adaptive,3,0.158,0.5233059398260183,3,96,True,0.1665,100.0
bot->ton,49,statico,4,0.211,0.926088616277627,0,0,True,0.20475,100.0
bot->ton,49,ogni_batch,4,0.211,0.7721506225096169,4,128,True,0.20475,100.0
bot->ton,49,su_innesco,4,0.211,0.8714354775331247,1,32,True,0.20475,100.0
bot->ton,49,oracolo,4,0.211,0.9321969488066842,4,128,True,0.20475,100.0
bot->ton,49,stat_13x13,4,0.211,0.5820327041597154,4,128,True,0.20475,100.0
bot->ton,49,martingala,4,0.211,0.7782856684912243,3,96,True,0.20475,100.0
bot->ton,49,stat_13x13_adaptive,4,0.211,0.5824924340608584,4,128,True,0.20475,100.0
bot->ton,49,statico,5,0.263,0.9129090789446715,0,0,True,0.2469,100.0
bot->ton,49,ogni_batch,5,0.263,0.9536394635978127,5,160,True,0.2469,100.0
bot->ton,49,su_innesco,5,0.263,0.8916031547231851,2,64,True,0.2469,100.0
bot->ton,49,oracolo,5,0.263,0.9476316382791203,5,160,True,0.2469,100.0
bot->ton,49,stat_13x13,5,0.263,0.73521673888959,5,160,True,0.2469,100.0
bot->ton,49,martingala,5,0.263,0.9558140262418945,4,128,True,0.2469,100.0
bot->ton,49,stat_13x13_adaptive,5,0.263,0.6975330936330558,5,160,True,0.2469,100.0
bot->ton,49,statico,6,0.316,0.9008195845782583,0,0,True,0.27855,100.0
bot->ton,49,ogni_batch,6,0.316,0.9572849639426309,6,192,True,0.27855,100.0
bot->ton,49,su_innesco,6,0.316,0.9202988346122867,3,96,True,0.27855,100.0
bot->ton,49,oracolo,6,0.316,0.9379012567276439,6,192,True,0.27855,100.0
bot->ton,49,stat_13x13,6,0.316,0.7330905566715058,6,192,True,0.27855,100.0
bot->ton,49,martingala,6,0.316,0.959105966693496,5,160,True,0.27855,100.0
bot->ton,49,stat_13x13_adaptive,6,0.316,0.726481781296478,6,192,True,0.27855,100.0
bot->ton,49,statico,7,0.368,0.8887928933254687,0,0,True,0.32195,100.0
bot->ton,49,ogni_batch,7,0.368,0.9525068785012045,7,224,True,0.32195,100.0
bot->ton,49,su_innesco,7,0.368,0.87033625933099,4,128,True,0.32195,100.0
bot->ton,49,oracolo,7,0.368,0.9449801822341741,7,224,True,0.32195,100.0
bot->ton,49,stat_13x13,7,0.368,0.6932741604713807,7,224,True,0.32195,100.0
bot->ton,49,martingala,7,0.368,0.9508484290784964,6,192,True,0.32195,100.0
bot->ton,49,stat_13x13_adaptive,7,0.368,0.7069567343258178,7,224,True,0.32195,100.0
bot->ton,49,statico,8,0.421,0.8754057181422858,0,0,True,0.3623,100.0
bot->ton,49,ogni_batch,8,0.421,0.9504337464926491,8,256,True,0.3623,100.0
